, SignalFeature1_D3, SignalFeature2_D3, SignalFeature3_D3, SignalFeature4_D3, SignalFeature5_D3, SignalFeature6_D3, SignalFeature7_D3, SignalFeature8_D3, SignalFeature9_D3, SignalFeature10_D3, SignalFeature11_D3, SignalFeature12_D3, SignalFeature13_D3, SignalFeature14_D3, SignalFeature15_D3, SignalFeature16_D3, SignalFeature17_D3, SignalFeature18_D3, SignalFeature19_D3, SignalFeature20_D3, SignalFeature21_D3, SignalFeature22_D3, SignalFeature23_D3, SignalFeature24_D3, SignalFeature25_D3, SignalFeature26_D3, SignalFeature27_D3, SignalFeature28_D3, SignalFeature29_D3, SignalFeature30_D3, SignalFeature31_D3, SignalFeature32_D3, SignalFeature33_D3, SignalFeature34_D3, SignalFeature35_D3, SignalFeature36_D3, SignalFeature37_D3, SignalFeature38_D3, SignalFeature39_D3, SignalFeature40_D3, SignalFeature41_D3, SignalFeature42_D3, SignalFeature43_D3, SignalFeature44_D3, SignalFeature45_D3, SignalFeature46_D3, SignalFeature47_D3, SignalFeature48_D3, SignalFeature49_D3, SignalFeature50_D3, SignalFeature51_D3, SignalFeature52_D3, SignalFeature53_D3, SignalFeature54_D3, SignalFeature55_D3, SignalFeature56_D3, SignalFeature57_D3, SignalFeature58_D3, SignalFeature59_D3, SignalFeature60_D3, SignalFeature61_D3, SignalFeature62_D3, SignalFeature63_D3, SignalFeature64_D3, SignalFeature65_D3, SignalFeature66_D3, SignalFeature67_D3, SignalFeature68_D3, SignalFeature69_D3, SignalFeature70_D3, SignalFeature71_D3, SignalFeature72_D3, SignalFeature73_D3, SignalFeature74_D3, SignalFeature75_D3, SignalFeature76_D3, SignalFeature77_D3, SignalFeature78_D3, SignalFeature79_D3, SignalFeature80_D3, SignalFeature81_D3, SignalFeature82_D3, SignalFeature83_D3, SignalFeature84_D3, SignalFeature85_D3, SignalFeature86_D3, SignalFeature87_D3, SignalFeature88_D3, SignalFeature89_D3, SignalFeature90_D3, SignalFeature91_D3, SignalFeature92_D3, SignalFeature93_D3, SignalFeature94_D3, SignalFeature95_D3, SignalFeature96_D3, SignalFeature97_D3, SignalFeature98_D3, SignalFeature99_D3, SignalFeature100_D3, NoiseFeature1_D3, NoiseFeature2_D3, NoiseFeature3_D3, NoiseFeature4_D3, NoiseFeature5_D3, NoiseFeature6_D3, NoiseFeature7_D3, NoiseFeature8_D3, NoiseFeature9_D3, NoiseFeature10_D3, NoiseFeature11_D3, NoiseFeature12_D3, NoiseFeature13_D3, NoiseFeature14_D3, NoiseFeature15_D3, NoiseFeature16_D3, NoiseFeature17_D3, NoiseFeature18_D3, NoiseFeature19_D3, NoiseFeature20_D3, NoiseFeature21_D3, NoiseFeature22_D3, NoiseFeature23_D3, NoiseFeature24_D3, NoiseFeature25_D3, NoiseFeature26_D3, NoiseFeature27_D3, NoiseFeature28_D3, NoiseFeature29_D3, NoiseFeature30_D3, NoiseFeature31_D3, NoiseFeature32_D3, NoiseFeature33_D3, NoiseFeature34_D3, NoiseFeature35_D3, NoiseFeature36_D3, NoiseFeature37_D3, NoiseFeature38_D3, NoiseFeature39_D3, NoiseFeature40_D3, NoiseFeature41_D3, NoiseFeature42_D3, NoiseFeature43_D3, NoiseFeature44_D3, NoiseFeature45_D3, NoiseFeature46_D3, NoiseFeature47_D3, NoiseFeature48_D3, NoiseFeature49_D3, NoiseFeature50_D3
DataItem89, 0.72455, -1.3041, -0.36467, 1.6619, 1.7697, 1.2211, -0.2884, 0.59445, -0.51595, -0.084487, -0.099717, -0.28786, 2.3803, -1.5603, 1.2856, -2.1679, 0.39132, 0.37467, 0.95525, -2.055, -0.5858, -0.86368, 0.92684, -1.7479, -1.4093, -0.2683, 0.78198, 1.4607, -0.93194, 0.31239, 0.075918, 0.27131, -0.55441, -1.2763, 1.5235, 0.20687, 0.88025, 0.27211, 0.45159, 1.3998, -0.17364, 1.3038, -0.71691, 0.36464, -1.2845, 0.89019, -0.47659, 0.074106, 0.026861, -1.0349, -0.72288, -1.173, -0.8394, 0.53776, -0.31953, -0.012397, -0.22827, 1.1361, -0.64383, -0.42701, -0.52111, 1.1205, -0.16061, 2.7484, -1.5182, -0.52048, 1.5626, -0.31864, -1.504, 0.81048, 0.47085, -1.4208, 2.2323, -0.66527, 0.13804, -0.32168, 1.7888, 1.2347, -1.5997, -1.3535, 1.3074, 1.0308, 1.3503, 0.34423, -2.3177, 0.51275, 1.0665, 0.017908, 0.35223, -0.43445, 0.7412, 1.2282, -0.56096, 1.3561, 0.47657, 1.2151, -0.78171, -0.024112, 0.4512, -0.7743, -1.3217, -1.5132, 1.5689, 0.43835, -0.17071, -0.42156, -0.2299, -0.87523, -0.22333, -0.77432, 0.50656, -1.3915, 0.6202, 0.99511, -2.3579, -1.5451, 1.3973, 1.2204, 0.080892, -0.24668, 1.0133, 1.4421, 1.7005, -1.3492, -0.2211, -0.19897, 2.1302, 0.64661, -0.60403, 0.5131, -0.54649, -0.55043, 0.98236, 1.2975, 0.17323, 0.28231, -0.79914, 0.49301, 0.0047272, 1.1788, 0.54279, -1.1595, -0.64861, 0.95335, 0.018724, 1.6111, -0.55544, 2.08, 3.8374, -0.84071
DataItem90, 1.303, 1.2388, 0.48228, 0.80103, -0.39706, 1.2444, 0.33341, -1.9025, -0.89582, -0.18396, 0.73159, 0.73761, -0.53939, 1.1579, -0.87904, -0.58054, -0.44712, 0.52991, -0.45803, -1.3295, -0.51017, -1.945, -1.129, -0.89007, -0.14538, -0.44025, -0.63074, 0.66403, 0.37961, 0.1836, 0.39242, 0.40926, -0.3721, 0.066941, -0.02506, 1.203, -0.47848, -0.0027103, -0.36068, -1.2321, 0.2178, -0.38904, -1.1497, 0.84866, -1.7729, -1.061, -1.5517, 0.27177, 1.0595, -0.84741, 0.46712, -0.25673, -0.99722, 0.68113, -0.77104, -0.6426, 0.18934, -0.30202, -1.1378, 1.1783, 0.85309, 0.91544, -1.1327, 0.7478, -1.1012, 0.0035308, 1.3098, -2.1152, 0.30291, -0.89044, 0.51662, -0.07618, 0.42449, -1.2264, -0.60691, 1.2646, 0.10232, -1.0449, -0.79468, -2.2229, 1.1812, -0.92353, 0.89941, 1.003, 1.1874, -0.42517, 0.057659, 1.1798, -1.0116, 0.095319, 1.232, -0.57194, 0.92353, -1.3471, 1.1534, 0.050981, 2.8086, -1.7595, -0.24682, 0.96513, 0.43507, 0.037239, -1.018, -0.30622, -2.7102, 1.5, 0.23625, -0.87901, 0.5873, -2.7396, 1.1817, 1.4624, 0.54896, 1.2298, 0.65291, 1.0127, -1.2232, 1.5175, 0.3875, 1.0234, 0.56185, 0.20294, 0.37086, -0.87483, 1.2974, 0.27482, 2.5549, -0.32419, 1.4091, 1.7557, -1.5154, 0.40863, 0.06409, 0.6581, -0.93352, -1.005, 0.48997, -0.51375, -1.1211, 0.86592, 1.7823, 1.7083, 0.56118, 2.0634, -0.14612, -0.63064, 0.92075, 1.1553, -1.0218, -0.52374
DataItem91, -0.11957, -1.3736, -0.23847, -1.2896, -1.2217, -0.69671, -1.0649, -0.059069, -0.035096, 1.9701, -0.76539, -0.54139, -1.5381, -0.14462, -1.1328, -0.68002, -0.67411, -1.0099, -0.66252, 1.2019, -0.51826, -1.0229, -0.44424, -1.4502, 0.63081, 1.1218, -0.22712, 0.35551, 1.5286, 0.19234, -0.26584, -1.1895, 0.419, 0.036208, -1.8703, 3.1451, -1.3481, -0.2458, 1.0808, -1.307, -1.1906, -0.48645, -1.0931, 0.59198, 0.63038, 1.8382, -0.61687, 1.3164, 0.71069, -0.94984, -1.7702, -0.13654, -1.5428, 0.45337, 0.92617, -2.2901, -0.22475, -0.3411, 0.4403, 1.7318, -1.514, -1.9255, -1.555, -0.7761, -0.27231, 0.44047, 1.8483, 1.2035, -1.8669, 2.2031, -1.7584, 0.56985, -1.7773, 1.0303, 0.46577, 0.02957, -0.99522, -0.42771, -0.0713, 0.568, -0.04959, -0.36849, 2.3534, -0.069504, -0.32795, -1.0604, 0.32188, -1.1314, -0.23224, -0.37413, 0.63037, 0.1559, 1.1141, 0.40774, -0.35007, -0.2079, 2.076, 0.17297, 1.3788, 0.61371, 0.24428, -0.18476, -0.77881, 0.1743, -0.35554, -0.9367, -0.032546, 0.0045789, -0.54254, 1.8392, 0.67839, 0.58166, -0.55424, 0.82843, 0.41783, 0.48906, -0.054591, -0.099282, 0.46952, 0.86752, -0.039751, 1.5428, -1.6503, -1.4964, -0.13373, 0.49391, -0.54911, -1.0195, -1.2417, -0.43747, 0.065075, -1.5062, 0.29217, -0.14697, -0.49979, -2.142, 1.0992, -1.2884, 0.45021, 0.27039, -0.70649, 0.60402, -0.77021, 0.33049, -1.4029, -0.92365, 0.48545, 0.64211, -0.3802, -0.55429
DataItem92, -0.26758, -0.75675, -0.90842, -1.6288, -0.12374, -1.0898, -1.7817, 0.071151, -1.3957, 0.3464, 0.17494, 0.36762, 1.4699, 0.085358, 1.4898, -0.37531, -0.54397, -0.47034, 1.1363, -0.66328, -0.40238, -2.5041, -0.39869, 0.45209, 1.6105, -1.5531, 2.0623, -1.1193, -2.1551, -1.2406, -0.51489, 0.30661, 0.8769, -0.57698, -0.23967, -0.40219, -0.086241, 1.3058, 0.85797, -1.8095, 1.3316, -0.49971, 0.73895, -0.36645, -0.92484, 1.2355, 1.7746, 0.047362, -0.13014, 0.3628, -0.89746, -0.72687, -1.4648, 1.7097, -0.55385, 0.041399, -1.0512, -1.7417, 0.12098, 0.70962, -0.054605, 1.3333, -1.6364, -2.7119, -0.96118, -1.5033, -1.0464, -1.92, -1.4382, 0.145, 0.073405, 0.51568, 0.015408, -1.0081, -0.55483, -2.338, -1.02, 1.1714, -0.53549, -0.28228, 1.0051, 2.0144, -1.0375, -0.48169, 0.061769, -0.88319, -0.75236, -0.6638, -1.3662, 0.92546, 0.21408, -0.26681, -1.3221, -0.37313, 0.67987, 0.35913, -0.71586, 0.65712, 0.81002, 1.3134, -0.5757, -0.69676, 0.10473, -1.0476, 1.2855, -0.38613, -0.72536, 0.39196, -0.17749, -0.05046, -0.066599, 0.28766, 0.98186, 0.5482, 1.019, 0.61705, -0.51717, -0.48997, -0.22137, -0.07805, 0.064509, 1.1066, 0.59712, -1.2686, 1.3021, -0.70701, 0.5427, -1.4995, -0.66187, 0.95302, 0.3519, 0.21582, 0.70638, 0.32553, -0.22238, 0.24933, 0.013246, 1.4227, 0.57205, 0.22423, -1.3275, -0.29468, -0.73363, 1.2337, -0.76405, 0.49697, 1.4443, -0.63562, 0.96129, 1.8609
DataItem93, 0.77112, 1.9034, 0.31781, 0.36608, -0.38582, -0.69024, 0.49439, -0.8552, -0.50376, -2.2199, -0.67701, 0.26196, 1.1726, 1.4856, -0.83609, -0.66272, 0.46775, -0.90042, -0.49417, -2.0879, -0.61022, -0.678, 2.1973, -1.5511, -0.17314, -0.695, -0.98477, 1.2219, 1.3684, 0.18627, -0.38792, -0.63685, -1.0109, 0.94079, 0.17712, -1.5331, 2.2951, -0.53118, 1.5527, 0.72614, 2.5695, -1.8329, -0.41164, 1.0715, -0.72923, 0.39032, -0.26242, 0.36416, -0.25547, 0.39384, 0.40323, -0.55286, 1.576, -0.082472, 1.3276, 2.6881, 1.1517, -0.18125, 1.4639, -0.73596, -1.8973, -0.20756, -1.9714, -1.2406, -0.27612, 0.20056, 1.9803, -0.6435, 0.18764, 1.719, 1.6777, -1.4362, -0.78904, 0.27353, 1.1006, 0.15294, -0.28552, -0.2561, -0.068242, -0.74907, -0.034468, 1.8305, -0.24456, 0.092101, 1.4375, 0.90576, -0.39727, 1.0207, 0.74095, 0.81999, 0.75031, -1.3755, -0.62421, 1.0135, -0.28726, -0.32291, -0.22195, 0.35177, -1.0479, -0.35761, 0.61039, -0.016503, -2.5635, -0.64549, -0.84368, 0.56986, 0.98622, 0.38531, -0.56161, 1.7764, -0.22083, -0.89205, -0.6274, 0.40673, -0.28941, -0.082283, 0.098552, -0.18939, 0.26768, -1.35, -0.8562, -0.013487, 1.7794, 1.4583, -0.4439, -0.76349, -1.2201, -0.0040026, -0.4559, 0.42741, -0.25164, -0.22367, -0.8958, -0.30443, 1.2764, 2.0902, -0.19175, 0.8018, -0.90662, 0.9094, 1.8927, 0.56162, -1.4526, -2.0652, 0.91846, -0.20777, -0.57322, -0.47408, -0.92945, -1.2662
DataItem94, -10.2458, -8.7596, -11.0225, -10.9983, -9.8242, -10.9019, -11.2789, -8.6341, -10.8027, -9.5705, -10.4636, -10.1423, -8.0772, -8.3074, -10.0652, -11.5837, -10.867, -11.1981, -9.7618, -9.8857, -9.7842, -11.5188, -9.3988, -9.5208, -9.9632, -9.281, -11.1434, -11.049, -10.2684, -10.8761, -9.5374, -10.9591, -6.7539, -9.9488, -10.8471, -11.3166, -10.0563, -9.429, -8.8166, -9.0418, -8.943, -10.1127, -10.8012, -6.3551, -11.9006, -10.0305, -10.0568, -10.8738, -8.556, -9.5421, -9.8308, -9.7884, -10.611, -11.5192, -10.7777, -11.0463, -8.9981, -10.2024, -10.3291, -9.9208, -9.1753, -10.8937, -8.9698, -9.5254, -9.6915, -9.319, -9.9213, -9.5668, -11.1829, -11.2772, -9.3163, -10.5429, -10.7787, -9.9961, -9.5495, -9.8941, -8.9889, -10.9574, -11.0699, -10.3808, -9.6173, -9.7821, -9.9986, -11.0069, -10.3038, -13.314, -11.351, -9.2146, -9.205, -8.8315, -10.4632, -9.3914, -9.3078, -9.0333, -11.3032, -10.461, -8.3929, -10.9072, -9.8597, -9.0464, -0.072518, -0.78393, -0.24405, 0.28611, 1.6454, -0.46937, 0.026302, -1.2387, -0.4348, 0.41181, 2.0572, -1.3199, -1.0702, 0.28667, -1.0615, 0.7768, 1.0021, -0.23078, -0.78879, 0.98285, -0.3197, -0.073872, -0.39058, 0.74414, 0.89178, -2.8147, -0.34424, 0.97906, 1.0895, 0.3251, 0.66133, 0.61744, 0.24678, -0.47582, 0.58273, 1.7666, 0.34593, -0.85663, 0.29077, 0.93785, 1.3276, 1.0472, 0.014571, 0.59468, -0.13882, 0.67528, -0.12056, 2.1398, 0.08217, -0.41067
DataItem95, -10.2422, -8.4143, -11.8807, -10.7528, -9.1378, -11.0875, -10.3993, -9.9949, -10.2758, -9.0071, -11.3929, -9.1845, -10.3674, -9.5649, -11.7487, -10.1354, -10.2323, -9.516, -10.3732, -8.1822, -11.3014, -11.6237, -9.7319, -9.593, -10.3406, -9.8767, -9.9224, -11.4815, -9.8503, -10.1532, -10.4779, -6.7105, -11.1829, -9.2935, -8.5622, -8.5322, -8.0066, -10.2556, -10.0213, -9.0292, -9.7251, -8.76, -9.1399, -11.1004, -9.6388, -8.9735, -9.7317, -9.4076, -11.7697, -9.3613, -10.2222, -8.9983, -9.5302, -10.3963, -10.5097, -9.9379, -9.9075, -9.2015, -9.0321, -10.7886, -9.7721, -8.8093, -11.0443, -8.5977, -8.3297, -8.817, -9.7532, -9.9743, -10.7806, -9.2397, -7.872, -9.9035, -8.4099, -9.222, -10.4556, -9.187, -9.7302, -7.5217, -9.6288, -10.1939, -12.8105, -11.2875, -10.4085, -9.1537, -11.9688, -10.2178, -10.7663, -11.1302, -10.7254, -8.5922, -9.3851, -10.7767, -12.2144, -11.1948, -8.8589, -9.8078, -9.1562, -11.5634, -10.5094, -10.4036, 0.74248, -0.15249, 1.5038, 0.81091, -3.1438, -1.5489, 0.42896, 1.2832, 0.40779, 1.2472, 1.7031, -1.1766, 2.3733, 0.64649, 0.6572, -1.0161, -0.53263, -0.2229, -2.5689, 1.321, -0.77011, -0.56206, 1.4688, -0.26621, -1.6279, 0.23979, -0.21498, 1.9109, -0.66806, -0.22971, 0.2166, 0.67366, 0.94931, 0.072782, 2.8094, 0.42141, 0.15356, -0.86791, -0.23017, 0.24821, 0.68789, -1.1664, 0.17796, -1.0901, 0.084248, -0.23491, 0.3741, -1.0089, 0.0036223, -0.28796
DataItem96, -9.5471, -9.8735, -9.501, -10.7799, -9.517, -9.5489, -12.3043, -10.225, -8.1541, -11.7618, -11.0156, -9.2233, -9.5282, -10.1792, -8.972, -10.6379, -9.015, -10.6146, -9.4617, -9.6306, -11.1322, -10.0438, -9.6611, -9.5989, -11.8991, -8.738, -9.3724, -9.2261, -8.8272, -11.3326, -11.2901, -11.7062, -11.5762, -9.924, -9.4941, -9.001, -8.9323, -11.0287, -10.9843, -10.3932, -9.9504, -9.3267, -8.4433, -9.9955, -11.185, -10.815, -10.7606, -11.7099, -10.6056, -9.5991, -8.5938, -12.7522, -9.8367, -11.6559, -9.5329, -9.1369, -10.3228, -8.4819, -10.1055, -10.3399, -10.8364, -9.4138, -10.9249, -9.1178, -9.2906, -10.6348, -10.1146, -10.6008, -10.0468, -9.0366, -9.7116, -8.0472, -10.1454, -10.1915, -7.5348, -9.959, -12.0567, -9.0185, -11.0307, -9.0354, -10.0258, -8.5309, -8.8758, -9.0012, -8.3787, -10.1354, -9.1955, -8.3655, -10.3182, -10.699, -12.1647, -10.3135, -11.8673, -9.7075, -10.6465, -9.6858, -11.0673, -8.9052, -10.1781, -9.4591, -1.2112, 0.80241, -0.70674, 0.59978, -2.1587, -1.2283, -2.5339, -0.66183, 0.6906, 0.71659, 0.091243, -0.13172, -0.67167, 0.65562, 1.8137, 0.7825, 0.11311, 1.3401, -0.34147, -1.0629, -0.64647, -0.7972, -0.57624, -1.3204, 0.14471, -0.75345, 1.059, 0.19739, -0.33929, 0.25618, 1.0135, -0.97982, -0.075576, -0.66851, 2.1019, 0.41695, 0.67276, 0.63064, -0.74266, 1.3319, -0.9583, 0.58098, -1.9349, 0.75553, 0.40219, 1.3093, 2.5458, 0.68225, -1.3822, -0.43252
DataItem97, 9.9321, 10.0536, 10.474, 10.6912, 9.8441, 10.8532, 8.2072, 10.3238, 9.9112, 10.1579, 10.149, 8.5508, 9.3441, 10.7661, 11.2678, 8.4926, 9.7381, 9.0411, 9.8908, 7.8415, 7.4349, 8.941, 9.6318, 8.4869, 9.5376, 10.2639, 9.8319, 9.5569, 9.8502, 9.0847, 9.6079, 10.058, 9.3388, 9.4009, 10.5291, 10.8238, 9.2074, 10.8083, 10.5557, 9.2141, 10.1255, 8.2776, 10.3988, 11.0921, 9.9153, 11.2431, 9.4376, 11.5129, 10.203, 11.0194, 8.9045, 11.3275, 9.2381, 10.3696, 9.8621, 9.9555, 10.3774, 8.5655, 11.7562, 8.9714, 10.5594, 10.5988, 9.7248, 11.1886, 10.407, 10.0595, 9.8039, 9.3828, 9.8078, 7.8577, 10.2283, 10.2992, 10.552, 10.2666, 8.8329, 9.9943, 11.2046, 9.7159, 10.2173, 8.7752, 11.2579, 12.4637, 9.8795, 9.3396, 11.2574, 11.5292, 9.9535, 11.0569, 8.2929, 10.2609, 11.0078, 10.0316, 9.7781, 10.2962, 10.2264, 10.2533, 10.725, 9.8266, 12.1009, 7.6351, -0.38213, 1.3086, -0.090177, -0.18178, 1.5398, 0.29814, 0.84048, 2.0883, 0.85688, -0.95633, 1.3284, 1.0187, 0.33793, -1.6488, -0.52705, -0.47332, 0.94554, -0.32786, 0.35649, -1.0322, 0.3408, 0.83203, 0.38113, 1.9809, -1.0282, 1.6433, 2.3024, 1.4497, -0.071834, 1.0063, -1.1606, -0.27689, 1.5032, 0.99482, -0.0037615, 0.60516, 1.2158, -1.4851, 1.4994, 0.14574, 0.76063, -0.88889, 1.5889, 0.093205, 0.89526, 2.449, 0.88345, 2.0436, 2.2663, 1.4074
DataItem98, -9.2061, -10.6411, -10.4266, -10.272, -11.1067, -10.3477, -10.7275, -11.3554, -10.7981, -8.9593, -9.5482, -10.4484, -7.9727, -10.0687, -11.5216, -10.6044, -12.7169, -10.6822, -9.3098, -9.9996, -8.7255, -9.2768, -11.8965, -10.0741, -10.8508, -11.0003, -9.0073, -10.3957, -8.267, -10.6812, -8.9138, -9.2633, -8.6033, -10.4516, -9.7698, -10.6193, -9.473, -9.7395, -9.9194, -9.0374, -11.4141, -9.7498, -10.4052, -8.8961, -10.7107, -9.575, -10.1999, -9.8255, -11.4227, -10.5363, -10.6248, -9.1242, -10.0738, -9.4816, -9.2588, -8.5111, -10.1126, -10.5283, -11.2657, -9.9252, -9.5832, -9.3595, -8.8442, -7.3893, -8.2235, -10.8719, -10.9119, -11.047, -11.1525, -10.353, -9.7008, -9.4135, -9.3179, -11.6305, -10.1098, -9.5396, -10.8158, -9.7031, -8.7345, -10.375, -8.7187, -9.6352, -9.3204, -10.3876, -9.9339, -9.1619, -9.4709, -10.0666, -9.4839, -10.7544, -10.2879, -9.3034, -9.5437, -9.2296, -8.8587, -9.6148, -11.0531, -8.9111, -10.0094, -9.9296, 0.88796, -0.30333, 1.8395, -1.3998, -0.82742, -0.068257, 0.26178, -0.01159, -0.53214, 1.4706, -1.9532, 0.16751, -0.13555, 0.1634, -0.13839, -1.2586, -0.088402, -0.18176, -1.2909, -0.44438, 0.36359, 0.67304, -2.7486, 1.0486, 0.86963, 0.07638, -0.90388, -0.40481, -1.1499, -0.27842, 0.026355, 0.99177, 0.32858, 0.90875, -0.24165, -0.24687, -1.1366, 1.5286, -0.95668, 0.45975, 1.1878, 0.88252, 0.024636, -0.14407, 0.76052, 0.098813, 1.3182, -1.027, 0.59061, 0.24422
DataItem99, 9.6961, 8.8595, 8.7034, 9.8321, 10.1389, 10.9748, 12.0076, 9.6309, 10.5303, 11.1197, 10.3256, 9.9253, 10.0873, 9.8175, 9.9442, 11.3308, 9.7593, 11.0867, 9.335, 11.0943, 8.8357, 8.4145, 9.9891, 10.7237, 10.2696, 8.9517, 9.2748, 10.5517, 10.6994, 11.3914, 11.2836, 12.7038, 10.285, 9.9729, 9.4624, 9.4939, 10.5458, 10.2281, 11.7108, 11.9448, 10.7693, 10.8702, 9.1964, 8.2774, 9.9842, 10.387, 8.7832, 8.9325, 11.0389, 8.7559, 9.9795, 12.0509, 10.1901, 12.4883, 9.8402, 9.4264, 10.535, 10.3525, 8.5138, 9.6511, 10.4036, 10.8428, 10.1442, 10.5374, 8.8514, 9.2082, 9.9776, 9.7851, 10.6373, 10.2391, 10.8629, 8.3151, 11.1801, 9.9753, 10.2529, 10.2868, 10.494, 10.2972, 8.9965, 9.6761, 10.0441, 9.2124, 11.5255, 11.45, 8.7518, 9.7389, 9.6291, 10.0999, 10.5346, 10.45, 9.566, 8.5425, 10.5956, 9.5271, 10.6491, 8.9107, 10.4573, 9.6001, 11.3633, 10.8121, 0.11958, 0.81325, -0.86021, 0.1425, -0.66604, 0.787, -0.032887, 1.0706, -0.41785, -0.97877, -0.87379, 0.37248, 0.84418, 0.27909, 0.79535, 1.1429, 0.030836, 0.43773, 2.0726, -2.6669, -1.0019, 2.286, -0.34524, -0.83674, -1.579, -2.3743, -2.3852, 0.41441, -0.40007, -0.53771, -0.27209, -0.50488, 0.25868, 0.92968, -1.1064, -0.379, 1.0342, -1.4205, 0.36671, 0.74263, -0.33527, -0.53111, -0.89939, 0.98686, -0.64888, 0.80054, -0.11263, -0.55352, -0.67059, -1.3283
DataItem100, 7.551, 10.6187, 10.4441, 10.1493, 10.7903, 8.6936, 8.5925, 10.0152, 9.0937, 11.2779, 11.1951, 9.5883, 11.4559, 10.5093, 9.5249, 9.814, 10.1625, 9.6922, 10.0799, 8.801, 10.6103, 10.4481, 9.5592, 10.4001, 8.0228, 9.5365, 10.2361, 8.7683, 9.357, 10.8553, 9.2188, 10.2181, 9.2477, 9.15, 9.5044, 10.5303, 12.1641, 8.0253, 9.5425, 8.0207, 10.8888, 8.6986, 9.4591, 11.2549, 9.215, 9.2789, 11.2311, 7.6346, 8.8196, 10.2055, 8.7839, 10.5098, 9.0438, 9.1323, 10.0291, 8.6875, 10.2905, 9.42, 11.4382, 10.6118, 10.5124, 10.4428, 10.0049, 10.6126, 10.6004, 10.3332, 10.4777, 9.6578, 10.1715, 11.6341, 11.7697, 8.5522, 10.811, 8.9353, 8.3054, 10.393, 8.7465, 10.2638, 9.1906, 9.6215, 9.9951, 9.3548, 8.9213, 8.9826, 10.7651, 9.2324, 10.8323, 9.5687, 10.5853, 8.5622, 11.5174, 10.8582, 10.1386, 11.0787, 8.9233, 7.9559, 9.4217, 9.7179, 9.3302, 10.1291, 0.98111, -1.0736, -0.61165, 0.95416, -1.2427, -0.1987, -1.2511, 1.7207, 0.28341, 0.76963, -2.2998, 0.65497, 1.0455, 0.56187, -0.68008, 0.78422, -1.5424, 0.49876, -0.66359, 0.64429, 0.42633, -1.6349, -0.96323, 0.15532, -0.92848, 1.9934, 0.83562, 0.85567, -1.0727, 1.1443, 1.2326, -0.77302, -0.49692, 0.79632, -0.0034068, -3.1656, 0.69753, 0.23092, -1.3443, -0.56685, 1.1752, -0.98015, -0.47779, 0.2244, 1.2361, 0.13803, -0.44934, -0.094157, 0.4771, 0.34007
DataItem101, 2.437, -0.79922, 0.66994, -1.2531, 0.65919, 1.0109, -1.1372, 0.11142, -0.56987, -2.1481, 0.70304, 0.6569, -1.0016, -0.34948, -1.4313, -0.19678, 1.5288, -0.7582, 0.07574, 0.069197, -0.19137, -0.2593, 0.29542, 0.21715, 0.44725, 0.22172, -1.2602, -1.5978, -1.4513, -0.28647, 1.8148, -0.205, -0.96928, 1.4568, -1.0359, 2.9822, 0.6769, -0.74098, 0.79418, -0.15332, -0.60854, 0.045108, 0.4016, -1.4801, -1.0116, -0.4257, -0.13652, 0.92912, -0.16261, -0.493, 0.36538, -1.1551, 0.0018713, -0.2726, 0.5843, 0.057666, 0.55141, 0.50144, -0.43355, 0.7776, 1.8483, 0.83538, -0.23407, -0.46208, 0.25657, -1.9361, -0.91564, -0.067985, -1.3939, 0.44696, -0.92565, -0.083782, -1.8778, 1.4451, 1.4499, 0.58045, 0.58155, 0.4609, -1.5249, -0.87261, -0.25172, -1.6467, 0.21054, -0.87747, 0.64131, 0.31496, 1.2842, -0.65789, -1.1028, -0.73209, -0.36194, 2.854, -1.4029, 1.098, 0.36393, -0.53119, 0.71592, 0.6832, -0.38081, -0.97474, -0.35309, 0.53671, 0.24613, 0.197, 2.2327, 0.39032, 0.54706, 0.27511, 0.87672, -0.89244, 0.70989, -0.44304, -0.11801, -0.11731, -0.60242, -0.46055, 0.30064, -1.9747, 2.2064, -0.12079, -0.88943, -0.19075, 1.2372, -0.52082, -0.077269, 0.093919, -1.0513, 0.12681, 0.91515, -0.95655, 0.67093, 1.7784, -1.0161, 0.59439, 0.48278, 1.3782, 2.0718, 0.3208, -0.36085, -0.63317, -0.07816, -0.31127, -0.057235, -0.43401, 0.92119, -0.75559, -0.082758, 1.7588, 0.015155, 0.782
