, SignalFeature1_D5, SignalFeature2_D5, SignalFeature3_D5, SignalFeature4_D5, SignalFeature5_D5, SignalFeature6_D5, SignalFeature7_D5, SignalFeature8_D5, SignalFeature9_D5, SignalFeature10_D5, SignalFeature11_D5, SignalFeature12_D5, SignalFeature13_D5, SignalFeature14_D5, SignalFeature15_D5, SignalFeature16_D5, SignalFeature17_D5, SignalFeature18_D5, SignalFeature19_D5, SignalFeature20_D5, SignalFeature21_D5, SignalFeature22_D5, SignalFeature23_D5, SignalFeature24_D5, SignalFeature25_D5, SignalFeature26_D5, SignalFeature27_D5, SignalFeature28_D5, SignalFeature29_D5, SignalFeature30_D5, SignalFeature31_D5, SignalFeature32_D5, SignalFeature33_D5, SignalFeature34_D5, SignalFeature35_D5, SignalFeature36_D5, SignalFeature37_D5, SignalFeature38_D5, SignalFeature39_D5, SignalFeature40_D5, SignalFeature41_D5, SignalFeature42_D5, SignalFeature43_D5, SignalFeature44_D5, SignalFeature45_D5, SignalFeature46_D5, SignalFeature47_D5, SignalFeature48_D5, SignalFeature49_D5, SignalFeature50_D5, SignalFeature51_D5, SignalFeature52_D5, SignalFeature53_D5, SignalFeature54_D5, SignalFeature55_D5, SignalFeature56_D5, SignalFeature57_D5, SignalFeature58_D5, SignalFeature59_D5, SignalFeature60_D5, SignalFeature61_D5, SignalFeature62_D5, SignalFeature63_D5, SignalFeature64_D5, SignalFeature65_D5, SignalFeature66_D5, SignalFeature67_D5, SignalFeature68_D5, SignalFeature69_D5, SignalFeature70_D5, SignalFeature71_D5, SignalFeature72_D5, SignalFeature73_D5, SignalFeature74_D5, SignalFeature75_D5, SignalFeature76_D5, SignalFeature77_D5, SignalFeature78_D5, SignalFeature79_D5, SignalFeature80_D5, SignalFeature81_D5, SignalFeature82_D5, SignalFeature83_D5, SignalFeature84_D5, SignalFeature85_D5, SignalFeature86_D5, SignalFeature87_D5, SignalFeature88_D5, SignalFeature89_D5, SignalFeature90_D5, SignalFeature91_D5, SignalFeature92_D5, SignalFeature93_D5, SignalFeature94_D5, SignalFeature95_D5, SignalFeature96_D5, SignalFeature97_D5, SignalFeature98_D5, SignalFeature99_D5, SignalFeature100_D5, NoiseFeature1_D5, NoiseFeature2_D5, NoiseFeature3_D5, NoiseFeature4_D5, NoiseFeature5_D5, NoiseFeature6_D5, NoiseFeature7_D5, NoiseFeature8_D5, NoiseFeature9_D5, NoiseFeature10_D5, NoiseFeature11_D5, NoiseFeature12_D5, NoiseFeature13_D5, NoiseFeature14_D5, NoiseFeature15_D5, NoiseFeature16_D5, NoiseFeature17_D5, NoiseFeature18_D5, NoiseFeature19_D5, NoiseFeature20_D5, NoiseFeature21_D5, NoiseFeature22_D5, NoiseFeature23_D5, NoiseFeature24_D5, NoiseFeature25_D5, NoiseFeature26_D5, NoiseFeature27_D5, NoiseFeature28_D5, NoiseFeature29_D5, NoiseFeature30_D5, NoiseFeature31_D5, NoiseFeature32_D5, NoiseFeature33_D5, NoiseFeature34_D5, NoiseFeature35_D5, NoiseFeature36_D5, NoiseFeature37_D5, NoiseFeature38_D5, NoiseFeature39_D5, NoiseFeature40_D5, NoiseFeature41_D5, NoiseFeature42_D5, NoiseFeature43_D5, NoiseFeature44_D5, NoiseFeature45_D5, NoiseFeature46_D5, NoiseFeature47_D5, NoiseFeature48_D5, NoiseFeature49_D5, NoiseFeature50_D5
DataItem100, 9.006, 10.7335, 10.036, 11.4865, 10.3895, 11.4432, 11.4718, 11.0028, 9.5436, 10.3154, 9.5493, 9.9805, 10.2138, 10.6681, 11.9478, 10.9726, 11.5184, 10.8401, 10.4853, 9.1602, 11.4376, 9.3604, 8.1421, 9.6411, 9.1765, 9.6955, 10.1603, 11.061, 11.113, 10.561, 9.0458, 10.8367, 10.1407, 10.0686, 10.3758, 10.1208, 8.7465, 11.5406, 9.7951, 9.3471, 7.1782, 9.8955, 9.2848, 10.3854, 10.5285, 10.6746, 11.8561, 10.6639, 9.8932, 8.7559, 8.3606, 10.2865, 9.0145, 9.8121, 9.6943, 9.0936, 9.9574, 8.3196, 9.7926, 11.173, 10.4971, 10.977, 10.0083, 8.7139, 7.7595, 10.0985, 9.3828, 10.0817, 10.7562, 11.083, 10.6303, 9.4381, 9.4222, 10.9737, 11.0077, 9.8653, 11.5955, 10.2377, 11.5075, 10.5113, 9.467, 9.5244, 10.0656, 9.2476, 8.4138, 9.3463, 9.7043, 11.5153, 10.8754, 9.7849, 10.7663, 10.8821, 9.1426, 11.6772, 9.3658, 9.9952, 11.0268, 10.1449, 9.4183, 8.5984, 1.8357, 1.3219, 1.5366, 1.0749, -1.0646, -0.63944, 0.68256, -1.0246, -0.29981, 1.1148, -0.69779, -0.42545, 1.3991, -0.032401, -0.81937, -0.8373, -1.6498, -0.07248, 0.96123, -0.05731, 0.52904, -2.3756, -1.7727, -1.1367, -0.56898, 2.1905, 0.46427, -0.80116, 0.27957, 0.56858, 0.37182, 0.010285, 0.75656, -2.2173, 0.1674, 1.5817, 0.4583, -0.27729, 1.031, 0.30216, 0.81373, 1.3548, 2.2029, 0.92363, 1.1799, 0.58808, -0.068879, -0.86392, -0.04122, -0.2062
DataItem101, -1.1602, 1.1174, 0.21381, 0.4285, 1.6192, -0.14865, -1.7884, -1.2104, -1.1278, -0.92969, 0.67307, -0.097958, 0.87082, -0.57928, 0.24904, -0.15354, -0.69155, -0.66587, -0.75611, -0.25249, -0.27713, -1.2757, -0.13455, 0.54733, 0.1198, 0.77789, -1.6919, -1.0801, 0.17736, -0.5281, 0.030054, 0.054424, -1.6908, -0.8058, 0.33533, 0.66204, -0.55824, 0.024008, -1.5199, -0.62338, -0.72156, 0.34331, 0.60933, -1.0991, -2.3527, 0.84512, 0.28204, 0.77132, -1.5774, -0.11035, 0.24735, 0.25739, 1.5674, 0.69392, 0.34521, -0.49485, 0.15208, 0.58196, 1.2231, -0.48526, 0.63233, 0.55588, -0.47651, -0.1636, -0.44824, 0.46546, -1.9874, -2.0267, 0.017575, 0.21383, -1.1185, 0.25146, -1.1565, -0.75372, -0.67937, -1.7837, 1.6165, 0.014377, -2.3212, -0.44646, 1.4776, 0.7704, -0.70168, -0.40706, -1.8717, 1.174, 0.911, 0.26236, 0.43053, -1.5925, -0.094817, -0.37369, -0.63717, 1.4398, 1.5069, -1.0857, -0.44073, 1.7424, -1.0509, 0.0082001, -1.477, 1.1098, 2.149, -0.30412, 0.64556, 3.7297, -0.82125, -0.9904, 0.48794, -0.44734, -0.52764, -0.81367, -0.077003, 1.8599, -0.19184, -1.1519, -1.4291, 0.33984, 0.25617, -0.097692, -1.3351, 1.44, 0.28557, 0.15076, -0.93646, 0.83883, 0.72765, 2.1029, 0.48967, 0.8554, -0.55939, -1.8031, 0.30008, -0.19031, -1.1246, -1.4687, 0.07855, -0.4791, 1.2717, -0.84544, -0.24536, -1.1543, -1.3339, -0.62837, -1.244, 0.31539, -2.0774, 1.362, 0.57535, 0.16306
DataItem102, -9.6134, -10.7363, -12.0098, -11.2647, -9.1945, -10.9949, -8.9621, -9.9767, -9.5449, -9.2607, -8.9885, -10.9849, -10.2052, -9.8287, -10.2736, -9.6231, -11.027, -10.4609, -9.4366, -10.2564, -11.2847, -9.8819, -12.1844, -9.6612, -9.9178, -10.583, -10.4663, -10.1141, -11.3854, -9.7813, -11.2253, -10.3102, -9.6379, -9.957, -9.7231, -10.9492, -11.5571, -11.1691, -9.4733, -11.1691, -8.5261, -9.0221, -9.5765, -9.9171, -10.205, -8.9632, -10.5019, -10.9313, -10.2404, -9.2038, -10.3322, -9.6652, -10.4355, -9.8889, -10.1807, -8.9891, -10.2861, -10.4616, -9.5369, -9.1876, -9.25, -10.992, -10.7353, -9.2472, -11.6604, -11.2176, -8.7141, -8.5746, -9.6866, -8.991, -10.2304, -8.7092, -8.1141, -10.794, -9.5988, -8.8806, -8.1737, -11.6344, -12.0194, -10.7119, -10.161, -9.3361, -9.6258, -11.5997, -11.4988, -10.0411, -10.5409, -9.7537, -9.107, -11.5214, -9.1832, -10.6333, -11.193, -11.489, -8.6832, -9.2661, -11.0142, -11.4517, -10.0135, -10.9872, 1.6244, 0.33223, -0.52548, 0.46299, -1.7078, 0.59568, 1.1051, 1.2297, -0.74268, -0.64912, -2.6167, -0.90616, 0.82611, -0.44069, -1.5614, -0.52215, 1.1543, 1.5788, -0.4004, -0.7995, -0.04715, 1.5007, -0.84784, -0.2135, -1.6679, 2.3285, -1.3037, -0.47048, 1.4869, 0.4552, -0.33074, 0.52184, -0.81599, -0.57829, -0.7939, 0.3616, -2.5293, -0.82919, 0.074465, -1.8626, 1.7913, 0.7857, 0.96206, -0.79112, -0.2459, -0.21452, -0.13954, -0.33225, -0.68533, -0.28836
DataItem103, 10.4063, 8.9554, 9.9877, 9.2511, 8.815, 9.2559, 11.3765, 10.3925, 10.4467, 9.7348, 10.1026, 10.9221, 10.0587, 9.8822, 11.1854, 9.9747, 10.6074, 10.8957, 10.0761, 11.3834, 10.4839, 11.004, 9.2189, 11.3645, 10.1513, 11.0928, 11.7439, 11.4114, 9.6788, 9.0799, 9.095, 11.0696, 11.2043, 8.7627, 8.003, 9.7151, 8.7904, 10.6974, 9.4659, 10.3061, 9.3124, 11.0935, 9.4273, 9.7597, 11.4378, 10.7494, 11.1779, 9.8373, 10.0363, 10.2776, 9.0747, 9.212, 9.6455, 9.5668, 10.7209, 9.1872, 9.7481, 9.5924, 9.4947, 9.6792, 8.9567, 9.1636, 7.4358, 10.5105, 8.8906, 10.8857, 11.6773, 10.563, 9.0224, 11.995, 9.5926, 8.8616, 11.0588, 10.1983, 8.9713, 11.0633, 11.3446, 8.9679, 10.6657, 9.7462, 10.1914, 7.5837, 8.2943, 11.0019, 11.1223, 9.5147, 7.839, 10.1203, 10.9492, 10.0339, 9.478, 10.9733, 9.7644, 10.3958, 8.4023, 11.5556, 11.5763, 10.3364, 8.6985, 11.8656, -0.39651, -0.90504, 0.18853, 0.90462, -1.6167, 0.77255, -0.30731, -0.80623, -0.54167, -0.40351, 1.8339, -0.49386, 1.1352, 0.49767, -1.537, -1.5652, -0.80744, 0.13585, 0.23066, 0.052336, 0.33835, 0.52213, -0.77934, 0.75616, 0.66516, 1.9156, -2.2157, -0.078369, 0.4699, 0.19176, 0.06167, -0.605, -1.3065, 1.4566, -0.28968, 1.3724, -0.40613, -0.4305, -0.1843, -0.34781, 0.86373, 0.31223, 0.56691, -0.848, 1.6009, 0.65154, -1.8041, -1.3297, 0.4242, 1.7715
DataItem104, 9.801, 8.1443, 10.1108, 10.1007, 9.9612, 10.445, 10.4547, 9.3514, 11.3029, 9.6787, 10.7056, 10.3785, 9.1566, 9.3901, 10.5965, 10.1521, 9.2274, 8.3679, 9.3484, 10.1074, 9.5078, 11.849, 11.6131, 11.0756, 11.1399, 8.335, 8.6445, 9.723, 11.3869, 11.2703, 10.6037, 9.3856, 10.1764, 9.3224, 11.9805, 7.9192, 9.3834, 10.2143, 9.1054, 9.8921, 11.5103, 8.4396, 9.8194, 10.2906, 8.6272, 7.6855, 8.1655, 9.3305, 11.4066, 10.8187, 8.7291, 9.852, 10.5089, 10.0809, 10.0263, 10.4045, 10.3549, 9.3234, 8.8799, 8.6856, 8.6097, 9.299, 9.8612, 10.2555, 10.4691, 7.4802, 8.5168, 10.7988, 8.6599, 8.5063, 8.3843, 10.1938, 10.7429, 8.8272, 11.3303, 9.7649, 11.022, 10.406, 9.7668, 9.3266, 8.8037, 8.4957, 11.2703, 8.6186, 10.3278, 7.3967, 9.9787, 9.0945, 11.1066, 10.5072, 10.0234, 11.2832, 11.0837, 9.1362, 10.2758, 10.6879, 9.4211, 10.1002, 10.5292, 12.1169, -1.4235, 0.53421, -0.22981, 0.10919, -0.58888, 0.64733, 0.16703, -0.97739, -1.3275, -1.5293, 1.8753, 1.4257, 0.064284, -0.26735, 1.1292, 1.0632, -1.3081, 0.74575, -0.030394, -0.29485, 0.003059, -0.77483, -0.62696, 0.69418, 0.76366, 1.6632, -0.59997, -0.43292, -0.27201, 1.2724, 1.0838, -0.045879, -0.57193, 0.48525, -1.0278, -0.79742, -0.087674, -1.2342, 1.3306, -0.49716, -1.2894, -1.3141, -0.29239, 0.37337, 1.0503, 0.50092, -0.47872, -0.99372, 1.0442, -1.233
DataItem105, 10.635, 11.7033, 8.0412, 9.9143, 10.5014, 10.6779, 9.7465, 11.7072, 11.586, 9.9276, 10.7831, 9.5819, 9.1538, 7.9244, 10.7231, 9.5762, 10.3347, 9.9757, 9.9059, 10.6637, 9.5376, 9.5774, 9.1181, 10.4818, 9.3226, 8.8313, 9.8938, 9.8381, 8.9726, 10.9841, 9.296, 10.3356, 9.1125, 8.3562, 9.7533, 11.0174, 11.0577, 9.8845, 9.5835, 11.551, 9.9315, 10.4391, 9.9079, 9.0316, 10.8882, 9.9551, 12.0772, 9.8007, 9.1454, 11.1484, 10.4136, 9.9905, 9.7471, 10.574, 9.1322, 10.1865, 10.3616, 10.4551, 9.4759, 9.9283, 10.117, 9.5074, 7.3644, 9.0686, 10.2357, 9.1995, 10.5931, 10.1371, 10.5983, 9.8119, 9.0429, 7.7336, 10.5947, 8.2492, 10.4966, 11.2136, 9.5968, 9.3238, 9.822, 9.4612, 8.9523, 8.5248, 10.1198, 10.3031, 8.3318, 11.4386, 10.0131, 10.2878, 11.857, 10.5543, 11.3143, 10.3484, 8.7616, 10.2341, 11.5723, 11.0768, 11.131, 9.776, 8.4925, 9.2091, -1.4527, -0.59556, -0.38014, -0.76392, -0.6507, -0.17884, -1.3063, -1.2806, 0.23412, 0.27137, -0.86112, -1.1832, -0.61865, 0.39405, -2.1032, -1.658, 0.40387, -0.60472, 1.3105, 0.94585, -0.60809, 0.81471, 0.91477, -0.044263, 0.33399, -0.28095, 0.79141, 2.827, 1.2804, -0.55362, -1.0427, 0.22299, -0.59229, -0.26805, 0.71858, 0.70085, -1.3229, 1.0264, 0.08991, 1.1132, 0.33859, 0.095652, -1.8219, -0.81366, -0.68525, 0.97232, 0.4594, -2.695, 1.9792, -0.69559
DataItem106, -11.3499, -10.0034, -10.4687, -10.8296, -9.2346, -10.5852, -10.9758, -9.9493, -9.7182, -10.6817, -10.3438, -10.6344, -11.3577, -10.0822, -9.6885, -11.0653, -8.6268, -12.5362, -8.9642, -9.8037, -9.8532, -10.8934, -10.5157, -10.6406, -10.378, -9.6549, -11.6329, -10.1027, -10.7704, -10.7164, -9.955, -9.674, -11.3681, -9.9405, -9.8328, -9.2185, -9.3415, -9.4397, -10.3027, -9.3563, -9.6718, -10.2539, -10.446, -10.0391, -9.8268, -9.1348, -12.1803, -10.7326, -10.8102, -8.4787, -9.2692, -9.8082, -11.9743, -9.5866, -11.7548, -10.8318, -10.4735, -8.7248, -10.4375, -10.7139, -9.366, -11.2122, -8.7128, -10.1884, -9.3399, -10.5014, -11.0308, -10.7045, -10.5402, -9.1854, -9.5949, -11.47, -11.1662, -12.2426, -11.913, -10.6005, -12.4886, -10.9168, -10.3215, -8.0673, -10.5452, -10.028, -9.5363, -10.1482, -10.3916, -10.9201, -9.1925, -10.3169, -11.4475, -10.6894, -10.1181, -12.3973, -10.4851, -10.5938, -10.5512, -10.6402, -7.7384, -10.7551, -10.2196, -10.6671, -1.2552, -0.59438, 0.50254, -0.28814, 0.88754, -1.4384, -1.003, -1.1071, -1.4794, -0.58288, 0.10532, 1.4108, -1.6154, -0.86515, 0.56347, 0.92861, 2.5689, 1.1505, 0.012988, 0.14559, -0.44196, 1.1851, 0.86089, -0.32222, 0.10201, 0.62146, -1.5525, 1.1795, 0.82592, 0.93005, 1.4246, -1.1735, 1.0748, -1.0142, 0.78693, -1.3612, -1.2862, -0.99001, -0.099044, -0.27932, -0.00089528, -1.4143, 0.33806, 1.0353, -0.47895, 1.2793, 1.1249, 0.19418, -1.2298, 0.11686
DataItem107, 1.3101, 1.3259, 0.50615, -0.5758, 2.0865, 0.79103, -0.61092, 1.5761, -0.6816, -0.97071, -1.0759, -2.8203, 0.93887, -0.44578, -0.4923, -0.86285, -1.8054, 0.51768, -0.80534, -1.4514, -0.1357, -1.4558, -0.46011, 0.45292, -0.25215, 0.25489, 1.8254, 1.7208, 0.62858, -1.0876, 0.16015, -0.51129, 1.9459, -0.727, -0.042702, 0.39382, -2.2301, 1.9296, -0.11249, -0.80845, -1.7946, -1.268, 0.77371, 0.61861, -0.69492, 0.4562, -1.183, 0.30337, -1.1797, -0.96236, 1.4069, 2.112, -0.6682, -1.0065, 0.45107, -1.0884, -0.20954, -0.80407, 1.0831, 0.11161, -1.9413, 0.32225, -0.17215, 1.7785, 0.52768, 1.328, 0.48504, -0.37473, -0.74261, -0.017337, -0.16726, -0.22541, -1.179, -0.12866, -0.98459, -0.47991, -0.83506, 0.86163, -1.1088, 0.32648, 1.161, -0.83417, -0.18812, -0.27259, 0.58884, 0.54485, -1.9495, 0.41251, -0.13216, 0.48547, 0.31063, -0.23813, -2.1747, -0.9279, 1.0289, -1.6548, -0.12034, 1.7697, -0.56253, 0.17567, 0.90553, 2.2619, 0.53961, 0.30342, 1.0741, -0.47131, 2.3207, 1.6854, 0.74054, -0.69357, -0.49082, -1.5224, -0.24482, -0.18753, 0.66885, -1.5312, -0.77709, -0.84833, 0.72472, 0.29198, 0.51036, -0.027131, -0.72904, -1.2239, 0.23195, -0.23404, 0.72111, -0.16441, 1.2355, 0.12759, 0.23881, -0.27652, -0.61539, 0.51002, -1.1806, 0.11243, -0.83334, 0.93677, -0.2042, -1.6934, -0.71453, -0.36367, 0.13701, -0.51695, 1.4404, 0.18591, -0.22126, -0.61425, 0.343, 0.7993
DataItem108, 10.2926, 9.354, 10.9249, 9.9273, 8.7484, 10.0267, 9.4847, 8.9731, 9.6889, 11.0043, 9.7271, 11.2196, 9.8074, 8.8442, 11.1953, 9.7208, 9.1047, 9.2283, 10.0955, 9.8699, 9.0896, 10.6034, 8.2959, 10.9026, 9.3339, 8.8462, 10.9569, 8.4497, 9.5106, 8.1959, 9.5866, 11.0633, 11.3839, 9.1129, 7.9697, 9.4991, 9.8964, 10.6652, 7.7554, 9.4208, 8.5711, 10.2287, 11.061, 9.6896, 9.4826, 9.1679, 11.2469, 9.8551, 9.5876, 9.6176, 10.7892, 10.4147, 10.3973, 8.4303, 10.4588, 10.0061, 11.4477, 9.9024, 13.1794, 9.8827, 11.1879, 9.5057, 9.33, 10.2237, 9.2337, 9.1944, 9.4298, 9.7909, 10.4359, 10.474, 10.092, 11.0922, 9.8727, 8.9035, 9.3587, 11.6472, 10.1819, 11.6028, 11.3763, 9.2732, 9.64, 9.5788, 11.0974, 10.3593, 9.8673, 8.4519, 9.4291, 11.0034, 9.6323, 9.602, 9.8845, 11.2088, 10.5528, 9.6742, 8.9014, 10.166, 8.8039, 11.6611, 10.6069, 9.3331, -0.47954, 0.18566, 0.97388, -0.77224, -0.46485, 0.63539, -0.22723, -1.7246, 0.4634, -1.3702, -1.5017, -0.34866, 1.2612, -0.35702, 0.3801, -0.2207, 0.17861, 0.40815, 1.4385, 1.0312, -2.2749, 0.24549, 0.86951, 0.48196, 0.59722, -0.65387, 1.1661, 1.1667, -0.75091, -0.48781, -1.029, 1.1594, -0.244, -0.99535, 0.011625, 0.12518, 0.95588, 0.61885, -0.90725, -0.34107, -0.29979, 1.2683, 1.3019, 1.3296, 0.93111, -0.36541, 0.91241, 1.5845, -0.21829, 1.5874
DataItem109, 9.1291, 9.59, 9.3914, 10.0686, 11.5715, 9.796, 10.7504, 11.882, 9.1119, 13.0523, 9.0668, 9.4514, 9.2676, 9.8621, 8.4275, 10.4253, 9.185, 9.9873, 11.5377, 10.3748, 9.6855, 9.5463, 10.0229, 9.4751, 10.0736, 10.5372, 7.354, 9.7258, 9.9796, 11.5147, 10.8197, 9.6182, 9.6287, 11.5082, 10.6229, 10.6552, 9.3995, 9.9977, 8.3826, 10.0742, 10.751, 11.0647, 9.0911, 9.6992, 9.8662, 10.4706, 10.0493, 8.3592, 10.9167, 10.1996, 9.967, 8.6719, 11.1552, 9.1705, 11.235, 10.0039, 11.2202, 9.3554, 8.5197, 11.6955, 10.1885, 9.2276, 9.4653, 8.879, 10.7871, 11.2387, 9.1295, 11.4419, 10.5596, 11.8752, 9.1379, 9.8681, 12.0756, 9.7292, 8.5794, 9.5508, 7.7853, 10.0232, 9.399, 9.5792, 10.0768, 11.6084, 10.7146, 9.9961, 10.1318, 10.1522, 9.7309, 10.6407, 8.2384, 8.53, 10.3697, 11.0864, 8.9644, 8.7937, 8.9105, 9.6418, 10.9273, 8.5776, 9.584, 8.0511, 0.65433, 1.8531, 0.53426, 2.392, -0.19473, -0.91853, 0.10545, -0.10544, 0.53182, -0.14212, 0.98289, 0.63796, 0.18664, -0.06723, -1.7243, -0.72844, -0.094373, 1.9564, 0.55809, 1.8298, 0.11758, -0.12468, -0.4311, -0.24162, 0.19448, -1.4361, 0.32908, -0.85893, -0.74072, 1.1143, -0.31123, 0.03263, -2.5214, 0.91591, 2.0398, -0.73672, 0.6052, -0.39948, 1.2665, 1.1848, 0.41191, 2.2727, -0.49141, 2.592, 0.43046, -0.75716, -1.332, 1.3622, -1.2998, 1.6316
DataItem110, -1.0752, 0.4485, 2.1793, 0.8549, -1.1325, 0.66709, -0.57024, 0.3603, -1.4861, -0.19994, -0.57531, 0.2523, -0.9683, -0.17737, 0.35353, -1.5112, 0.060675, 0.35232, 0.050945, -3.2575, 0.16678, -0.66144, -2.1432, -1.2979, 0.8566, 1.9251, -0.74498, -1.7454, -0.36475, -1.3889, 1.3028, 0.13512, -0.86192, 0.38612, 0.41727, -0.41918, -1.0941, -1.1015, 1.4484, -0.67862, -0.13613, -0.18861, -1.2452, -0.54768, -0.054724, 1.451, -0.91119, -0.53981, 0.5869, 0.92209, 0.52993, 0.80623, 0.93479, 0.90054, 0.35642, -2.1515, 0.32617, 0.89578, 0.29172, -1.389, -2.2164, 0.36324, 1.887, 1.6153, -0.61922, -1.3295, -0.17019, -0.33649, 0.10518, 1.1446, -0.271, 0.45723, -1.2159, 0.93741, 1.2485, 2.2889, 0.7875, 0.38155, 0.34041, -0.078095, -0.67846, 0.73142, -0.018703, 1.2775, 0.31035, 1.4417, 0.64385, -0.17689, -2.0016, 1.962, -1.3157, 0.53878, -0.77117, 0.0026307, 1.4597, -1.056, -1.0074, -0.39211, 0.83638, 2.0724, 0.12763, 1.3262, 2.3172, 0.034028, 0.07709, -0.54294, 0.3251, 0.84876, -1.6119, -0.59715, 0.44527, 0.30029, -1.6309, 1.0312, 1.1217, -0.62335, -0.77987, -2.0094, 2.706, 1.5659, -0.10524, -0.040897, 1.4329, -1.5002, 0.048197, 0.020303, -0.15252, 0.029898, -0.3059, 0.076015, -0.11555, 0.41014, 0.044625, 0.13475, -0.68397, -0.42184, 1.5795, -0.46374, 0.21669, -1.6487, 0.39219, 0.28226, 1.1065, -1.0603, -0.47095, -1.2078, 0.57565, -0.81192, 0.74059, -0.60784
DataItem111, 0.064651, 0.71213, -0.095372, -0.51466, -1.693, 0.96641, 0.79961, 0.84745, 1.5743, -0.68765, -0.26756, -0.41212, -1.2637, 0.64592, -0.32555, 0.059105, 1.6213, -0.03845, 1.307, -0.16892, -0.35506, 1.2932, -0.74383, -0.4543, -0.64534, 0.34032, 0.38691, -0.21466, 3.4453, -0.22799, 0.87872, 1.7538, 0.82691, 0.43141, -1.8525, 0.65192, -0.14713, 1.0756, 0.65158, -0.4091, 1.4989, 0.13707, -0.74645, 0.76897, -1.5071, 2.5524, -1.7999, 1.0383, 0.83806, 0.56974, 2.6901, -2.353, 0.25906, 0.52905, 0.17029, 0.67517, 0.90683, 0.30227, 0.44069, 0.0061767, 1.2473, 1.0247, -1.1694, 0.68742, 1.6211, 1.8444, 0.057157, -0.28642, -0.52415, -0.078817, -0.85728, -1.3449, -1.7127, -0.027763, 2.4739, -0.11313, -1.4809, -0.40756, -0.46302, -0.2968, 0.39463, 1.2336, 0.08722, -0.74279, -1.0732, -0.29836, -0.0081844, 0.94081, -1.0038, -0.072699, -0.81948, -0.21293, -0.70994, 2.2406, 0.00248, 1.1866, -1.5505, 0.48677, 0.25556, 0.0034894, -1.2941, -0.29049, 0.36622, 0.41267, 0.22762, -0.66159, -1.2141, 0.70942, -1.1075, -0.38638, 0.56541, -1.4328, 0.75988, -0.88578, -0.91947, 1.5952, 1.2316, -0.016698, -1.0838, 0.27851, -0.58483, 0.79033, 0.61176, 0.19413, 0.25769, -1.0482, -0.088042, -1.2003, -0.71169, -0.30007, -0.11913, 1.0999, -1.2896, 0.76921, -0.063099, -0.18227, 0.33847, 0.033327, -4.0459, 0.98014, -1.498, 0.61573, 0.79277, 0.45332, 0.76199, 0.96396, 0.77302, 1.8179, -0.85573, -1.2186
DataItem112, 1.5355, -0.041913, 0.15178, -0.26482, 0.04898, 1.6509, -0.62159, -1.6741, -0.67835, 0.86238, 1.3917, -0.44075, -0.69078, -0.012676, 1.4555, 0.1466, 0.28576, 0.24299, -0.49471, -1.9313, 0.20104, 1.6763, 0.43473, -1.3735, 0.68777, -1.1286, -1.5642, 1.0307, 1.0773, -0.82396, -0.43858, 0.77134, -0.20453, -1.0559, -1.2292, 0.15946, 0.51148, -2.11, -0.0034688, -1.1036, -0.2386, -0.77438, 0.31685, -1.2881, 1.2119, 0.86852, -0.49247, 0.32696, 0.36496, -0.66891, -1.0579, 0.7817, 0.97356, 0.6899, -0.17947, -2.4582, -0.92937, -0.72858, -0.78739, -0.19333, 0.018188, 0.14604, -0.23431, 0.32371, 0.0032628, -0.51063, -0.7568, 0.9878, 0.84865, 0.67685, 0.024956, -0.27443, -0.53307, -0.41816, 0.49067, 0.73714, -0.24746, 2.3099, -0.51617, -0.49069, 1.6172, 1.4275, -0.59562, 0.87028, -1.6897, -0.50761, 0.16051, -0.55671, -0.84815, 0.15153, -0.91509, 0.55055, -0.30344, -0.16151, 0.46592, -0.53802, -0.34838, 2.7822, 0.80656, -0.18282, -0.14772, -0.038928, 0.026962, -0.61229, 2.104, -2.7006, -0.090253, 0.025294, 2.4088, -2.0558, 0.032293, -0.9758, 1.4294, 0.44849, -0.28382, -2.5389, 1.3264, 0.49877, 0.00044362, -0.7667, 0.47101, 1.5448, 0.40318, 1.2356, -1.4423, -0.099121, -0.97522, -0.49316, 0.52015, 1.611, 0.41116, 0.78785, 2.2253, 0.91411, 1.393, 0.81369, -0.044261, 0.34565, -0.57472, -0.62109, 0.67797, 2.063, 0.56981, -2.2759, 0.9288, -0.14207, 0.35736, 0.89983, -0.90581, 1.7777
