, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem98, -8.3101, -10.9299, -7.9941, -11.4331, -8.872, -10.2523, -10.7703, -10.3624, -10.571, -10.5495, -9.6061, -11.6793, -10.1675, -7.9656, -11.3102, -9.0316, -10.8613, -11.6393, -10.5656, -8.8165, -10.0296, -11.2619, -8.7102, -8.0687, -10.6483, -10.0475, -8.5744, -10.0867, -9.9286, -10.7662, -12.0592, -9.8317, -10.7407, -8.922, -8.4359, -11.7669, -8.9897, -10.73, -9.9558, -11.5456, -10.2629, -9.6138, -8.424, -11.9011, -10.4238, -10.2496, -9.7955, -12.6434, -11.6013, -9.942, -9.4833, -11.0351, -11.7572, -10.063, -9.1748, -10.4639, -9.3325, -10.5851, -9.5754, -10.0335, -11.0113, -9.9342, -9.6388, -8.6022, -8.6243, -9.6917, -9.4001, -10.7697, -8.8214, -11.498, -9.1291, -12.8398, -8.1553, -10.3305, -10.4442, -8.5933, -8.28, -11.4159, -9.7864, -11.2921, -9.4273, -8.7303, -10.2246, -8.1, -9.9275, -9.7237, -11.0996, -9.0974, -9.1927, -10.9769, -9.3344, -9.8957, -9.6985, -9.7078, -10.9069, -10.1111, -8.2345, -9.2483, -8.8187, -10.453, 1.231, 0.077388, -0.58504, 1.2871, 0.00013769, -1.8325, 1.0839, -0.68321, 0.75112, 2.0967, -1.1705, 0.20608, 0.04549, 0.30136, -0.017578, 1.1065, -1.0077, 0.6832, -0.37017, -0.0011866, 1.0875, 0.25696, -1.1898, 0.57059, 1.0659, 0.015547, -0.081161, 0.091233, 0.23194, 0.011146, 0.5628, 0.70416, -1.6524, -0.078681, 1.3896, -0.62657, -0.068487, 1.0961, 0.32076, 0.078016, 0.14126, 1.0524, -1.1086, -0.26969, 0.39402, 0.64669, -1.395, -0.84071, -0.4454, -0.67986
DataItem99, 8.7325, 10.3145, 10.2528, 10.4696, 10.1886, 9.9044, 11.0257, 9.8449, 10.0883, 10.0217, 8.6273, 11.6275, 9.094, 9.4478, 11.7729, 9.9496, 10.8783, 9.0517, 10.0058, 11.3274, 8.8834, 10.4547, 9.3712, 10.2179, 9.2989, 9.7457, 10.7097, 10.856, 11.2769, 12.9069, 9.9717, 9.6169, 9.2017, 8.7322, 9.4131, 8.5637, 9.8524, 9.729, 11.2798, 10.9471, 8.2214, 11.1238, 11.8491, 10.2125, 8.1896, 9.904, 8.9519, 9.781, 10.4553, 9.4632, 9.1654, 9.3156, 9.6529, 10.6038, 9.4352, 9.7065, 11.2046, 9.8898, 9.238, 10.83, 8.344, 11.2779, 8.8665, 9.9817, 10.0341, 10.5449, 10.2524, 9.6295, 10.9757, 10.6433, 9.4943, 9.9862, 10.0331, 11.4473, 9.7202, 8.2439, 8.9331, 9.4978, 11.7866, 9.1086, 10.2362, 9.776, 8.3835, 10.6287, 10.755, 9.3224, 10.2222, 10.4273, 10.4472, 8.7984, 10.7282, 10.0101, 9.9063, 8.8998, 11.6754, 8.2152, 9.6525, 9.8827, 10.909, 8.8631, -0.7053, -0.83502, 0.4915, -0.82925, -0.38582, 0.74189, 0.12361, -0.73168, 0.45446, 0.06958, 0.24682, -2.4605, 1.7394, 0.76159, -3.4833, -0.35071, -0.10566, 1.3482, -0.24378, 1.1134, 0.44953, 0.94144, -1.3876, -0.24035, 1.9211, -0.59699, 0.34144, -0.79692, 1.2767, 1.0593, -1.7569, 0.059121, 0.016754, 0.064494, 1.2648, 0.11735, -1.5663, 1.1428, 0.41514, -1.6028, 0.39984, -1.4315, -0.49021, -1.1075, -0.28423, 2.0432, -0.93739, -0.7453, 0.94429, -1.3156
DataItem100, 10.4277, 9.6513, 8.4381, 8.7481, 11.4603, 11.7349, 9.9611, 8.3243, 9.8791, 9.078, 9.6828, 9.3202, 9.6883, 9.6668, 11.0102, 10.3345, 8.9371, 9.3803, 11.3005, 7.8601, 8.9525, 10.7623, 9.4354, 9.1719, 10.1419, 10.5716, 8.5214, 9.1563, 10.9644, 9.322, 11.8298, 10.8037, 10.4406, 11.238, 9.635, 10.6975, 9.8384, 10.1909, 10.3257, 9.5932, 9.7423, 8.0966, 11.1096, 10.1929, 9.5872, 9.2371, 9.9794, 10.189, 10.0787, 11.1021, 8.029, 9.1225, 10.3394, 10.153, 9.7332, 8.8731, 10.7037, 11.5662, 9.2645, 10.0111, 9.9332, 9.5471, 9.2431, 11.5845, 11.5257, 8.6529, 9.2135, 10.6055, 10.5233, 10.6499, 10.317, 10.2528, 10.5443, 10.1128, 9.5417, 8.4856, 9.396, 10.4247, 9.5827, 8.2165, 9.7295, 9.8233, 9.2234, 9.9518, 10.3283, 9.0063, 11.3121, 10.0264, 10.377, 11.2857, 11.0369, 9.8034, 10.8846, 11.5597, 11.222, 9.6634, 12.1998, 12.017, 8.471, 9.1139, 0.011062, -0.48042, -0.55313, 0.40061, -0.27278, -0.58716, -0.3733, -1.8227, -0.11579, 0.5507, 0.11082, 0.97622, -1.5343, -0.99018, -1.5687, 0.32783, -1.229, -0.33102, -0.06039, -1.3742, -1.3609, 0.61861, -0.065172, -0.97118, -1.1421, -1.027, 0.87578, 0.58508, -1.0208, -1.9225, 0.14303, 0.64132, 0.95272, 1.0077, -1.5879, -0.57084, 0.1846, 0.31213, -0.60847, -0.50044, 1.8792, -0.35567, 0.18951, 1.1198, -0.094841, -0.55716, 0.95471, -0.69537, -0.45017, 1.07
DataItem101, 1.8769, -0.80898, 1.4969, -0.85354, 0.15534, -2.5836, -1.2667, -0.57356, -0.49976, 0.023732, 0.16102, -0.99549, 1.921, 0.16949, 0.092573, -1.1322, -0.16531, -0.38009, -0.76831, 0.82062, -0.12072, 0.57072, -0.46139, 0.76819, -1.4855, -0.34023, 0.5699, -0.98897, -1.8569, -1.6654, 2.405, -0.70611, 0.22386, -0.17899, 1.8899, 1.5721, -1.3881, -1.7998, 0.41518, 1.0676, -0.81696, 0.1993, -0.91051, -0.61526, -1.672, 0.81929, 0.25695, -0.33658, -0.2605, -0.38719, 0.66124, 0.47338, -1.922, 0.26113, 0.63553, -2.1204, -0.022751, 0.13834, -0.79744, 0.15485, 0.2458, -0.11207, -0.21357, -1.5847, 0.63616, -0.40802, 0.69617, 1.6273, -0.35649, 0.25832, -0.27541, -1.1541, 0.99879, 1.0279, 0.75964, -0.33375, 0.71232, -0.072458, -0.8571, 0.6582, 0.64215, -0.97764, -1.0868, 0.2307, -0.37626, -0.41283, -0.21597, 0.6749, -0.90364, 1.0364, -0.67347, 2.479, 1.1638, -1.7436, 1.029, 1.3647, -1.0384, 0.047975, 0.2888, -0.6872, -1.0738, -0.89462, -1.596, -0.99859, -0.44244, -0.078527, 0.85003, 0.19909, 1.8454, 1.4496, 0.60029, 0.95871, 0.48378, 0.70214, -2.2603, -0.050732, 0.70312, 0.32116, -0.088824, 0.15594, -1.3775, -0.10344, 1.5541, -0.86202, -1.6426, -0.65121, 0.77781, -0.92567, 2.241, -1.879, 0.19715, 0.81491, 0.36192, -1.6675, -1.1584, -0.50071, -1.8258, 2.2687, -1.4417, 0.70432, -1.7673, -0.79603, -1.1768, -0.3359, 1.6865, 0.20064, -1.7924, -0.89919, 1.4262, -2.1441
DataItem102, -10.983, -9.0383, -7.9071, -8.5242, -9.5598, -9.9035, -10.7143, -10.7326, -11.035, -9.9379, -10.6574, -10.4852, -10.2564, -9.2906, -9.4092, -10.2053, -9.7794, -9.7772, -11.9972, -10.2171, -11.589, -9.4033, -9.6622, -9.1714, -8.5823, -10.4595, -8.4522, -10.505, -9.9049, -7.6051, -8.5559, -9.2369, -11.4849, -11.0495, -8.7516, -9.3851, -10.8144, -11.3713, -11.1877, -10.4814, -10.4648, -8.6098, -10.0753, -11.2088, -9.5828, -10.2123, -9.712, -12.2612, -10.7303, -8.285, -9.1319, -10.375, -9.9595, -10.793, -12.5486, -10.7079, -10.7425, -10.1758, -9.2724, -9.7442, -10.5962, -9.3003, -9.0879, -12.2448, -7.4542, -9.604, -9.9794, -11.3677, -11.5679, -9.9, -8.7196, -10.3333, -10.2396, -10.1778, -8.164, -10.1632, -10.3079, -9.6892, -8.7033, -10.0911, -10.3242, -9.6801, -8.1195, -10.4709, -11.0538, -10.5628, -9.5251, -9.5812, -10.0068, -10.6731, -9.6621, -10.8834, -10.4947, -8.0684, -11.1653, -12.2377, -10.0336, -10.6541, -9.0058, -7.4973, -0.51863, 0.28554, -0.48609, -0.46269, -2.0112, 1.5482, -1.2333, -0.74592, 0.46543, -0.10926, 0.65508, -1.6102, -2.0444, -0.89928, -0.099077, 1.1921, 0.69525, 1.1853, -1.6216, 0.70598, -0.62331, 0.54648, -0.57322, 1.13, -0.086419, -1.8387, -1.3471, 0.71153, 0.43279, 0.7724, 1.2182, -0.35303, -0.98244, -1.0916, -0.80408, 0.026342, -0.26235, 0.38439, -2.0135, 0.93792, -0.73442, 0.21873, -0.48334, 1.4413, -2.1079, -0.41517, 0.68081, -0.098065, 0.94802, 0.012628
DataItem103, 10.369, 10.1173, 7.7143, 8.6854, 10.296, 10.2724, 11.1629, 8.647, 8.6007, 9.6393, 11.1967, 10.9945, 9.8258, 10.4871, 9.6806, 9.761, 9.8214, 9.9275, 8.2008, 9.725, 8.5472, 9.7451, 8.7247, 10.5196, 9.9684, 9.6774, 9.9238, 8.2624, 9.721, 8.5951, 10.8377, 9.807, 9.6907, 9.3154, 9.2127, 8.8679, 9.0371, 11.3926, 9.228, 10.4768, 8.9599, 10.1455, 8.6419, 9.4673, 10.1995, 10.5872, 10.8697, 11.7646, 10.2439, 9.1297, 10.0057, 10.8217, 10.2321, 9.1852, 9.2754, 9.3021, 9.7647, 7.8305, 9.2059, 8.9442, 9.7541, 8.9621, 8.2917, 8.5402, 11.1898, 9.4498, 9.862, 10.4317, 8.7974, 10.338, 9.7698, 8.5472, 7.3299, 11.3094, 9.6382, 10.3649, 8.6025, 7.3998, 10.2975, 9.7059, 7.0459, 11.0099, 11.3487, 9.6679, 10.2356, 9.2002, 7.7954, 9.8178, 11.0258, 10.9262, 9.4534, 10.0019, 10.768, 9.3988, 10.041, 9.7836, 11.4243, 10.2276, 8.3588, 10.3839, -0.33375, 0.97928, 0.89429, -2.2812, 0.10265, 0.24714, -0.7154, -0.32009, 0.41242, -0.11261, -0.26324, -0.37202, 0.40179, -2.2546, 0.24844, 0.23961, 0.14543, 0.083219, -0.40708, -2.4526, 0.20955, 0.64229, 0.025578, -1.548, 0.80414, -1.485, 0.70199, -0.97394, 0.45644, 1.0142, 1.2214, -1.3328, -0.31921, -0.10298, 0.16947, -1.1583, -1.8042, 0.58882, -0.76152, 1.8889, -1.4886, -1.2422, -1.5974, 0.42067, -0.060438, 0.16175, -1.6206, 1.4356, 1.6582, 1.1296
DataItem104, 9.4022, 10.5517, 10.1775, 12.261, 10.2441, 9.2047, 9.1427, 9.1927, 10.2795, 9.6677, 9.8335, 12.0047, 10.8531, 11.0606, 10.1699, 11.2224, 8.9393, 10.5318, 9.2809, 10.6388, 9.9273, 9.6684, 8.3881, 11.2074, 8.6605, 10.0947, 8.7656, 9.3708, 9.0552, 11.0544, 11.5982, 10.3799, 9.6434, 9.0051, 8.528, 10.0758, 9.4654, 11.4179, 10.2562, 10.7084, 9.7746, 9.7344, 11.4944, 8.9897, 10.5709, 8.9609, 8.7223, 11.9561, 10.1755, 6.8145, 10.5238, 9.8896, 9.485, 10.23, 9.4403, 10.128, 8.9505, 9.3376, 9.1958, 10.7681, 8.3163, 9.3567, 10.3405, 8.9826, 10.0112, 10.934, 10.7716, 10.7736, 10.216, 10.6067, 10.3854, 9.9074, 8.8249, 8.8267, 9.2019, 9.482, 9.2413, 10.9115, 10.1034, 10.8945, 9.6256, 9.376, 10.1515, 8.7589, 11.0887, 11.8128, 9.628, 8.682, 10.462, 8.7095, 9.5665, 11.6981, 8.7313, 7.9397, 10.6757, 10.4136, 10.7276, 8.8774, 9.5663, 10.1098, 0.4862, 0.98846, 0.63365, -0.38936, -0.017091, 0.98967, 0.024383, 0.14214, -0.48907, 0.23792, 2.0835, -0.73, 0.10386, 1.2435, 1.6803, -1.0054, 1.6889, -1.0793, 0.031842, -0.1894, -1.0656, 1.8774, -0.82724, 0.16586, 0.60997, 1.2244, 0.37864, 0.068401, -0.47004, 0.29918, -0.64167, -0.30601, 0.64815, 0.11681, 1.5578, 0.092901, -0.81646, 0.016151, -1.3373, 0.041618, -0.18828, 0.96289, -0.85072, -0.19746, 2.0177, 1.8048, 0.16042, -0.59714, 0.019843, 0.39832
DataItem105, 10.9605, 9.1509, 9.972, 9.593, 9.6179, 9.1105, 10.5107, 8.8127, 10.4515, 9.4374, 9.3717, 10.2031, 9.7373, 10.7502, 10.3933, 9.2848, 9.2723, 11.329, 9.4269, 9.9447, 10.2102, 8.9559, 9.9147, 10.057, 9.9325, 9.4975, 10.781, 9.6553, 10.2897, 9.9078, 8.9662, 9.8842, 9.3877, 10.8836, 10.2939, 11.2992, 10.9619, 8.5444, 7.1398, 9.1864, 11.0264, 10.3796, 8.2121, 11.5363, 9.5452, 9.0818, 10.2798, 9.4544, 10.4684, 12.156, 10.7304, 10.8589, 9.5172, 9.3644, 8.2995, 10.8408, 11.0285, 10.2303, 9.7507, 9.4907, 10.8139, 9.307, 11.276, 9.9126, 9.308, 9.9839, 11.8372, 9.3767, 7.2482, 9.6852, 9.7925, 10.8317, 8.935, 10.176, 9.3783, 10.7346, 8.6812, 9.9175, 8.4163, 10.4978, 10.1024, 10.8063, 10.7076, 11.8843, 8.6051, 8.9622, 9.5361, 10.2995, 10.2679, 10.4433, 10.7692, 9.6491, 10.0879, 9.4509, 10.4741, 9.7768, 11.7094, 8.5833, 10.0553, 9.199, 0.41565, -0.17833, -1.8417, -1.0635, 1.0937, -0.35125, 1.1043, -0.42409, 2.4091, -0.50686, -1.2374, -0.18325, 0.54966, 0.98593, 0.30996, -1.1657, 0.58101, -0.82102, 0.29167, -0.55019, 1.497, -0.51889, 0.13022, 0.46162, -0.13423, -1.0108, 0.97054, 1.5567, 0.10197, 0.56909, -0.76438, 0.43005, -0.43902, 0.96584, -0.39562, 0.6735, -0.14645, 0.079537, 0.94592, 0.74744, -0.65671, -0.0014355, 0.11972, 0.30958, 0.34149, 0.48617, 1.0406, -0.7315, 1.3841, 0.93136
DataItem106, -11.5981, -10.717, -9.9234, -9.3805, -8.5254, -10.033, -10.0124, -9.6611, -9.5433, -10.7465, -9.6287, -10.9927, -8.2811, -9.3988, -10.0466, -11.0008, -9.8893, -9.7963, -9.2811, -9.743, -9.9827, -9.0986, -10.2835, -9.3824, -8.6691, -10.2111, -10.2232, -10.4307, -9.1088, -9.5004, -10.3873, -10.1453, -7.8862, -10.9708, -8.8808, -11.2705, -9.9458, -7.5341, -10.1476, -10.0142, -9.9631, -11.4426, -9.5575, -9.5156, -10.3273, -9.9724, -11.6897, -10.5918, -10.2336, -11.2001, -10.6985, -10.8771, -10.5784, -8.5276, -10.1133, -9.3495, -10.1836, -9.4541, -9.3305, -10.2605, -9.35, -9.8537, -9.9721, -11.0948, -9.6189, -10.7061, -9.7799, -7.8361, -11.0187, -8.3179, -11.1405, -10.0819, -11.1121, -10.6099, -9.8736, -9.8888, -9.8182, -10.4611, -9.7269, -11.2261, -9.3652, -9.9373, -10.1804, -9.8502, -11.3363, -8.824, -8.006, -9.1986, -9.8728, -10.8886, -11.0395, -10.5371, -9.7128, -10.6315, -9.4186, -10.6148, -9.6874, -10.1959, -11.5722, -10.3183, 0.5829, 1.256, -0.0037117, 0.77065, -1.8679, -0.12924, 1.09, 0.95327, -1.5997, -1.0511, -0.58526, -0.049648, 0.79483, 0.28703, -0.56324, 2.1063, -0.80162, 0.6361, 0.87016, -0.2262, -0.41535, 1.3678, 1.417, 0.64575, -1.2226, 0.29385, 0.23006, 0.36175, -0.82675, 0.47026, -2.1978, 0.76766, -0.50042, 0.47609, -0.61277, -0.10102, -1.7048, -0.21227, 1.6446, -0.85944, -0.23926, -0.68434, -1.5201, -0.74084, -0.57863, 0.58642, -0.55846, 1.5327, 2.3677, 1.1533
DataItem107, -0.84853, -0.25907, 0.088656, 2.6617, 0.30449, -0.50406, -1.0771, 1.0178, -1.0785, -0.058237, 0.42326, -0.92203, -0.44596, 0.94126, -0.89499, -0.65062, 0.16457, -0.87005, 0.59868, -2.3604, -1.4731, -0.6031, 0.83071, -0.083355, 1.0894, 0.05588, -0.60594, 0.5154, 0.98864, 0.048309, 0.10086, 1.8755, 0.60512, 0.59339, -0.67479, 0.47222, 0.31469, -0.80914, 1.7017, -0.92214, -1.1163, -1.123, 1.1111, 0.37914, -0.79066, -0.36148, -0.92355, -1.2839, -0.10047, 1.3884, -0.62306, 0.4319, -0.42198, -0.45466, -0.73338, -0.84946, 1.4799, -1.2305, 0.5113, -1.2574, 0.76369, 0.49923, 0.28924, 0.15682, 0.5975, -0.47592, 0.91955, 0.79448, -1.0239, 0.17827, 0.26185, -2.4381, -0.55143, -0.24637, 1.1264, 0.28375, 0.046203, -0.6936, 0.70701, 1.3277, -3.5816, -0.68106, -0.91808, 0.034248, 1.1819, 0.22602, 1.0537, -1.3261, -0.17583, 0.8205, 0.59595, 0.0095526, -0.39076, -0.24538, -0.37714, -0.4847, -1.2469, 1.9533, 1.7341, 0.32263, -2.0882, -1.2956, -0.37797, 0.083285, 1.2429, -1.1692, 0.37875, 0.21969, 1.3311, -2.1087, -0.10071, 0.57322, -0.40104, 1.1455, -0.70767, -0.16453, 0.098558, 1.4965, 0.1785, -1.6155, -0.65076, -0.7234, -1.0649, 1.3442, -1.0766, -0.29568, 0.75308, 0.094252, 0.73478, -0.87628, -0.46133, 0.95538, -0.91364, -1.2182, 1.7393, -0.19751, 0.18332, 0.21334, 0.86755, -0.029555, 1.5717, -1.4943, 0.074063, 1.6825, 0.37338, -0.18486, 0.01537, 0.82275, 0.83018, -0.44434
DataItem108, 10.4274, 9.1511, 11.9864, 10.4895, 9.2235, 9.7288, 9.418, 10.1889, 8.6223, 9.5206, 10.1373, 9.9049, 10.2291, 8.7491, 10.2015, 8.8573, 9.5279, 9.0549, 11.8557, 12.0309, 9.0715, 10.1492, 9.8092, 11.7493, 10.883, 9.9167, 8.5994, 8.447, 9.5279, 10.2445, 10.527, 10.7952, 11.0738, 11.2432, 8.4186, 9.7864, 8.6969, 9.6656, 8.9195, 10.1204, 9.9777, 9.503, 10.7138, 9.0077, 9.9764, 10.7181, 11.1145, 8.5328, 10.5235, 12.1941, 9.61, 11.3677, 8.4061, 9.1152, 10.0453, 10.3426, 9.192, 9.3297, 9.5851, 9.1536, 10.3815, 11.5273, 11.0107, 10.4317, 9.934, 8.694, 10.5991, 10.312, 8.4483, 10.0486, 12.2243, 10.2853, 10.4886, 11.4345, 8.9736, 7.8197, 11.3175, 9.9174, 9.3282, 9.5692, 10.0671, 8.7042, 9.3235, 10.2657, 9.822, 11.368, 9.601, 8.794, 10.7838, 9.0558, 10.0671, 9.9719, 10.0466, 11.2363, 10.0504, 9.4251, 9.4501, 9.8941, 8.5988, 9.5904, 1.3063, 1.3607, -0.16755, 0.17968, -0.26083, 0.031241, 1.0472, -1.3378, 0.12729, -2.0766, -0.30293, -1.1068, 0.29594, -1.1631, -0.20056, -0.3315, 0.26576, 1.4227, -0.093979, -0.46076, 0.5711, 1.3721, 0.36985, -0.68825, 0.1328, 0.43418, 1.6753, 1.1924, 0.38521, -1.9635, -1.6385, -0.54144, 0.1757, -0.20143, 0.35924, -0.39995, -1.6665, 0.36587, -0.39351, -0.15238, -0.294, -1.0837, 0.051246, 0.25358, 0.326, -1.6087, -0.95429, -0.56452, 0.84199, -0.11915
DataItem109, 10.5565, 9.9717, 8.6651, 10.1262, 7.5949, 10.2695, 10.8664, 9.9068, 9.8371, 9.465, 10.3152, 9.5455, 9.8444, 8.9223, 10.8303, 11.7412, 10.3132, 8.9824, 9.4426, 9.2567, 10.0982, 10.6493, 11.0432, 10.5919, 11.0102, 9.4539, 10.8077, 8.3434, 10.3075, 9.6665, 11.1583, 9.6887, 11.2069, 10.6319, 9.3941, 10.0305, 9.9044, 8.1826, 8.7518, 10.4358, 12.2216, 8.6429, 10.3056, 9.8417, 10.6314, 10.9356, 9.2815, 8.967, 10.4254, 10.4189, 10.533, 8.2032, 9.1097, 10.2478, 9.9228, 8.7033, 9.2315, 10.0457, 9.0667, 9.6526, 10.5075, 10.0599, 9.846, 10.921, 9.7609, 9.7001, 9.5974, 10.5271, 8.6063, 10.1223, 8.3195, 9.3851, 9.4626, 10.9464, 9.6496, 9.754, 10.6607, 9.9727, 9.4453, 8.782, 12.2078, 9.1771, 10.2072, 10.4987, 10.0051, 10.466, 9.9201, 11.4556, 10.6243, 10.3537, 9.0292, 8.3858, 10.805, 9.0867, 10.9756, 8.7757, 10.1243, 11.7325, 12.0409, 8.5491, -0.6423, 0.96135, 0.04106, -1.6265, -0.60183, -0.24989, -0.11418, -0.998, 0.41514, -1.9151, -0.38836, -0.35328, 1.5795, 1.3616, 0.0039629, 0.55797, -0.60098, 1.5138, -1.0425, 1.1037, 0.75344, 0.31647, 0.74389, -0.63855, 0.067111, -1.4145, -1.2337, -1.0598, -2.4315, 0.45506, 0.75283, -0.99262, 0.70379, -0.57674, 0.6512, -0.77446, 0.32667, -0.37519, -0.46763, -0.77584, 0.44967, -2.0115, 0.033402, -1.2071, 1.0772, 1.95, -1.3628, -0.049668, -0.63395, 0.17886
DataItem110, 0.9438, 0.33139, -0.33381, -0.61313, -0.80809, 1.9835, -0.8138, -0.52734, -0.4795, -1.6929, -1.3305, 1.1594, 1.7061, 1.7029, 0.11992, 0.66969, -0.33135, 2.6831, -0.76412, 0.12936, -0.59275, -1.5637, 0.20404, -0.78621, -0.9925, 0.79069, -1.0782, -2.3725, -2.2001, -0.69323, -1.884, -0.69716, -0.053514, -0.71226, -1.5383, -0.37822, 0.1178, -0.61755, 0.194, -0.15367, -0.42632, -0.092156, -0.80867, 1.4037, -1.4285, -0.19757, -0.38055, -0.31354, -0.22396, -0.28807, 0.10762, -0.16824, 0.29796, -2.4389, -0.083355, 0.96543, 0.2356, -0.78388, -0.81249, -0.23784, -1.3392, 2.8371, 0.36761, -0.40005, 0.84335, 0.15198, 0.39921, 0.23622, -0.22987, 0.044535, 1.9138, 0.37547, -1.046, 1.158, 0.53158, 1.4713, -1.1419, 0.47796, -1.4065, 1.9295, 0.58782, -1.5474, 0.55175, 0.67759, 0.32567, -0.30337, 1.6052, 0.16111, -0.49896, 0.16781, 0.29612, -0.14722, -0.16655, 1.3657, 0.11449, 0.033631, 0.040477, 0.80376, 0.44987, -2.3032, 0.87742, 1.0018, 1.2642, -1.4512, 0.64029, 0.89186, -2.1131, -0.033575, -0.57491, 0.42374, -0.74, -0.3468, -1.0018, 0.91433, -0.79458, -1.3358, -2.3113, -0.040209, -1.4242, 0.86604, 1.322, 1.0886, 0.91305, 0.12056, 0.2487, 2.1279, -0.85204, 0.36561, 0.59555, 2.0861, -1.3057, -2.9061, -1.2337, 0.26514, -0.23935, -0.82481, -1.8274, -0.017849, -0.4047, -1.3741, 0.21971, 0.71834, -0.14571, 0.81813, 2.3378, 0.81317, 0.25573, -0.12171, -0.15216, 1.1392
