, SignalFeature1_D2, SignalFeature2_D2, SignalFeature3_D2, SignalFeature4_D2, SignalFeature5_D2, SignalFeature6_D2, SignalFeature7_D2, SignalFeature8_D2, SignalFeature9_D2, SignalFeature10_D2, SignalFeature11_D2, SignalFeature12_D2, SignalFeature13_D2, SignalFeature14_D2, SignalFeature15_D2, SignalFeature16_D2, SignalFeature17_D2, SignalFeature18_D2, SignalFeature19_D2, SignalFeature20_D2, SignalFeature21_D2, SignalFeature22_D2, SignalFeature23_D2, SignalFeature24_D2, SignalFeature25_D2, SignalFeature26_D2, SignalFeature27_D2, SignalFeature28_D2, SignalFeature29_D2, SignalFeature30_D2, SignalFeature31_D2, SignalFeature32_D2, SignalFeature33_D2, SignalFeature34_D2, SignalFeature35_D2, SignalFeature36_D2, SignalFeature37_D2, SignalFeature38_D2, SignalFeature39_D2, SignalFeature40_D2, SignalFeature41_D2, SignalFeature42_D2, SignalFeature43_D2, SignalFeature44_D2, SignalFeature45_D2, SignalFeature46_D2, SignalFeature47_D2, SignalFeature48_D2, SignalFeature49_D2, SignalFeature50_D2, SignalFeature51_D2, SignalFeature52_D2, SignalFeature53_D2, SignalFeature54_D2, SignalFeature55_D2, SignalFeature56_D2, SignalFeature57_D2, SignalFeature58_D2, SignalFeature59_D2, SignalFeature60_D2, SignalFeature61_D2, SignalFeature62_D2, SignalFeature63_D2, SignalFeature64_D2, SignalFeature65_D2, SignalFeature66_D2, SignalFeature67_D2, SignalFeature68_D2, SignalFeature69_D2, SignalFeature70_D2, SignalFeature71_D2, SignalFeature72_D2, SignalFeature73_D2, SignalFeature74_D2, SignalFeature75_D2, SignalFeature76_D2, SignalFeature77_D2, SignalFeature78_D2, SignalFeature79_D2, SignalFeature80_D2, SignalFeature81_D2, SignalFeature82_D2, SignalFeature83_D2, SignalFeature84_D2, SignalFeature85_D2, SignalFeature86_D2, SignalFeature87_D2, SignalFeature88_D2, SignalFeature89_D2, SignalFeature90_D2, SignalFeature91_D2, SignalFeature92_D2, SignalFeature93_D2, SignalFeature94_D2, SignalFeature95_D2, SignalFeature96_D2, SignalFeature97_D2, SignalFeature98_D2, SignalFeature99_D2, SignalFeature100_D2, NoiseFeature1_D2, NoiseFeature2_D2, NoiseFeature3_D2, NoiseFeature4_D2, NoiseFeature5_D2, NoiseFeature6_D2, NoiseFeature7_D2, NoiseFeature8_D2, NoiseFeature9_D2, NoiseFeature10_D2, NoiseFeature11_D2, NoiseFeature12_D2, NoiseFeature13_D2, NoiseFeature14_D2, NoiseFeature15_D2, NoiseFeature16_D2, NoiseFeature17_D2, NoiseFeature18_D2, NoiseFeature19_D2, NoiseFeature20_D2, NoiseFeature21_D2, NoiseFeature22_D2, NoiseFeature23_D2, NoiseFeature24_D2, NoiseFeature25_D2, NoiseFeature26_D2, NoiseFeature27_D2, NoiseFeature28_D2, NoiseFeature29_D2, NoiseFeature30_D2, NoiseFeature31_D2, NoiseFeature32_D2, NoiseFeature33_D2, NoiseFeature34_D2, NoiseFeature35_D2, NoiseFeature36_D2, NoiseFeature37_D2, NoiseFeature38_D2, NoiseFeature39_D2, NoiseFeature40_D2, NoiseFeature41_D2, NoiseFeature42_D2, NoiseFeature43_D2, NoiseFeature44_D2, NoiseFeature45_D2, NoiseFeature46_D2, NoiseFeature47_D2, NoiseFeature48_D2, NoiseFeature49_D2, NoiseFeature50_D2
DataItem93, 0.12314, 0.64599, 1.3352, 0.88373, -2.4437, -0.34018, 0.64195, 0.030841, -1.0387, 0.34135, 1.7231, 0.0064471, 0.50867, -0.57497, 0.81998, 1.8792, -0.25397, 0.81, 1.7956, -0.31342, -1.002, -0.79144, -0.68782, -1.2387, -1.5809, 0.045173, -1.1462, -1.2144, 0.72017, 0.42551, 1.3334, 0.63727, -1.4042, -0.52399, 0.75156, -0.41289, 2.1092, 0.33113, -0.22227, -2.5698, -0.31562, 0.053654, -1.2637, -0.56308, -1.092, -0.027496, -0.36794, 0.46274, -0.31686, -0.32264, 0.48511, -0.25499, -0.65189, 0.4328, -0.83431, 0.97579, 1.5432, -0.26809, 0.55403, 0.096434, 1.2701, 1.1402, -0.86918, -0.25268, -0.015237, -0.77231, 0.45564, 0.6093, -0.80898, 1.3801, -1.4196, -0.045184, -0.27778, -1.1159, -0.56795, 1.0933, -1.7595, 1.0718, 0.71716, 2.1314, -0.5574, -0.61007, -1.2394, 0.50229, 0.55234, -0.93653, -0.18234, -2.2618, 0.2923, -0.34435, 1.1808, 0.04776, -0.69457, 0.18524, -0.11064, -1.3734, -0.37559, -1.1201, -0.03659, 1.6823, 0.19492, 0.37869, 0.20837, 0.39055, -2.3503, -1.8653, -0.031186, 0.87869, -1.2778, -0.55797, 0.66744, 0.97616, 0.0027229, 0.85474, -1.1451, 0.60658, 0.23772, -0.33343, 0.20824, -2.7528, 1.1601, -2.3359, -1.3872, 1.0794, 0.72879, 1.1802, -0.8139, -0.47724, -0.46075, 0.52601, -1.4447, 0.61761, 0.36654, 1.4101, 1.3191, -0.51409, 0.099612, -1.1417, -0.26006, -0.30654, -0.0062843, 0.21107, 0.2204, 0.91101, 1.3503, 0.1673, -0.94446, 1.1452, 0.57521, 0.34214
DataItem94, -11.0594, -9.6002, -10.077, -10.7525, -9.7068, -11.648, -8.6252, -11.8165, -9.3537, -8.5425, -10.3875, -10.7805, -9.7418, -9.6522, -10.4239, -8.842, -9.0953, -10.2185, -8.9141, -10.909, -9.0098, -7.2388, -11.2752, -11.8668, -10.2921, -9.6313, -10.6684, -10.0413, -10.2897, -10.0098, -11.4333, -8.6633, -9.7092, -10.3345, -10.8998, -9.7372, -9.666, -9.3408, -8.224, -10.245, -11.4059, -10.9862, -10.3937, -9.6296, -7.9413, -10.3377, -9.7883, -11.8788, -10.182, -11.7941, -8.6022, -10.8306, -10.2613, -9.9179, -10.4656, -10.1213, -10.3553, -10.5135, -9.3956, -11.1046, -9.2453, -9.2052, -9.4307, -9.5107, -11.5945, -8.9461, -9.3586, -7.8693, -8.5315, -7.8157, -11.5054, -10.4377, -8.2903, -10.0108, -10.9431, -8.736, -10.1626, -10.4305, -10.8047, -9.7642, -9.1479, -10.6255, -10.7091, -11.0622, -8.7889, -11.0739, -9.877, -10.5762, -9.5601, -10.9554, -9.3952, -10.0418, -10.6685, -10.1934, -9.2177, -8.8983, -9.7379, -10.71, -10.4361, -7.6474, -1.9986, 0.72312, 1.0544, 1.2633, 0.20885, -0.96842, 0.51438, -0.58239, -1.0135, 1.0144, 1.8846, -0.018822, 0.19515, -1.5986, -1.1433, -1.4448, -0.055782, -0.93123, -0.86954, 0.028287, -1.0135, -1.106, 0.43787, 0.052315, 0.73692, -1.16, 0.0036515, 0.94831, 1.5268, -1.125, -0.2665, 0.30539, 0.6355, -1.0914, 1.8499, 0.11063, -0.67537, 0.86795, -0.7053, -1.1736, -0.62938, -1.2427, 0.31279, -0.31893, -1.2706, -0.98007, -0.30988, 0.37009, 0.11445, 1.0343
DataItem95, -10.6994, -8.8673, -10.5372, -8.7635, -8.6863, -10.2346, -9.2205, -8.9376, -9.5776, -9.9409, -8.9075, -10.175, -9.0294, -10.0252, -9.2916, -9.2958, -10.1029, -11.8852, -10.7215, -10.0656, -11.4215, -10.1099, -9.7547, -10.7627, -10.7847, -9.6575, -9.2772, -10.3288, -9.1046, -10.1981, -9.4351, -10.3992, -8.8667, -10.5689, -9.4616, -10.4374, -10.7654, -10.7729, -8.8192, -11.1179, -11.409, -9.9715, -10.8341, -10.9936, -11.012, -8.9282, -8.5312, -10.3712, -11.4635, -9.091, -10.412, -11.0275, -10.029, -9.2933, -9.3649, -11.8585, -8.7641, -10.8514, -8.6719, -8.8564, -10.2308, -10.294, -8.8656, -10.5573, -10.5068, -8.168, -11.715, -9.9003, -9.4519, -8.7864, -11.416, -11.7812, -8.2904, -10.6178, -11.3518, -11.1737, -9.6459, -9.904, -9.608, -8.9791, -7.5381, -10.467, -9.5213, -9.8718, -10.8867, -9.2027, -8.2974, -10.7154, -11.3747, -8.9249, -10.326, -9.0391, -11.1617, -11.6798, -10.6977, -12.1876, -10.2029, -10.1392, -11.0358, -7.675, -0.38401, 0.16113, -0.15899, 0.71598, -0.30684, 0.68915, -1.6899, -0.60861, -1.5843, -0.078467, 0.37753, -1.0405, 0.48477, -0.16224, 0.85716, 1.2873, 0.22044, -0.90795, 0.3633, -0.65711, -0.39165, 0.5024, -0.56992, -1.0863, -1.5572, -1.1422, 0.79834, -0.294, 2.1821, -0.20673, 0.052945, -0.11726, -1.747, -1.6512, -0.17709, -1.2453, 0.090265, -1.965, -0.60472, 0.25745, 0.33607, 0.93894, 0.86167, -0.9582, -0.83033, 0.52505, -2.1218, 0.46875, 0.53062, 2.2243
DataItem96, 8.6016, 7.2847, 10.2371, 10.1706, 9.6938, 9.777, 9.7829, 9.6284, 8.4457, 8.3668, 10.1127, 10.9201, 7.8389, 10.7317, 9.0869, 9.9686, 9.5004, 8.8051, 9.5118, 7.4043, 11.9072, 8.5115, 11.64, 10.8379, 11.4091, 11.6786, 9.8486, 11.4976, 10.3057, 8.7977, 10.3985, 10.3124, 9.2399, 9.5729, 11.6643, 10.5464, 10.2341, 9.9373, 10.848, 11.0466, 10.0091, 10.8149, 11.7438, 9.0791, 10.5379, 10.0923, 10.0072, 10.0236, 10.7225, 7.6195, 9.5912, 9.8542, 10.817, 11.3369, 9.5585, 9.8519, 9.471, 8.1111, 10.7879, 8.6682, 10.042, 10.9901, 9.7359, 11.3117, 9.0879, 9.1977, 10.1107, 9.3272, 10.4123, 9.5145, 9.4499, 10.5313, 9.7577, 10.3648, 10.9579, 11.2081, 7.9253, 9.7872, 7.8564, 10.6899, 10.1748, 9.3964, 11.2191, 10.4284, 9.2312, 9.5553, 11.5127, 9.9253, 9.2425, 10.0136, 7.7971, 9.4105, 10.0008, 11.4933, 11.7246, 10.9604, 9.5205, 9.7598, 8.918, 10.1024, -0.23853, 0.68646, -0.63561, 0.30085, 0.70045, -0.23046, 0.56374, 0.030696, 0.29794, 0.056072, -1.3619, 1.0138, -0.24208, 0.52509, -0.11475, -0.82479, 0.5496, -0.20507, 1.1002, 1.8178, 2.8173, -0.052304, -0.24583, -0.11789, 2.2576, 0.011377, -1.5564, 0.18332, 1.0103, 0.26391, -1.0688, -0.069933, -1.2971, -0.11921, 2.2183, 0.91767, -0.51231, -0.16316, 2.3354, 1.9709, -0.45576, -1.2405, 1.7884, 1.0571, 0.58395, 0.712, 0.40178, -0.26129, -1.6106, 0.4024
DataItem97, -10.0712, -9.0473, -8.6514, -9.1556, -9.7185, -9.4432, -7.7966, -9.5739, -9.8594, -11.7967, -10.6833, -9.5432, -11.0773, -9.7077, -10.1351, -11.5595, -9.8571, -8.5279, -8.9789, -9.7167, -9.4534, -11.2939, -10.4151, -10.8059, -7.2642, -9.7386, -10.8488, -9.456, -10.089, -11.7946, -10.6274, -8.8975, -9.1353, -10.7324, -9.3726, -10.0873, -9.9394, -9.8025, -11.3547, -11.7417, -11.1849, -10.0059, -9.4303, -9.2848, -9.0296, -9.5482, -11.7342, -10.2375, -10.4096, -10.7017, -10.8128, -11.5259, -10.2551, -9.8263, -9.9317, -10.1678, -10.2177, -9.9992, -10.8617, -10.363, -10.8175, -9.9156, -8.9959, -9.0337, -11.8448, -11.1694, -10.6731, -9.9826, -10.7934, -12.4743, -9.5579, -10.5739, -10.3613, -9.0625, -8.343, -9.2887, -10.7228, -10.9591, -9.708, -12.0886, -10.3397, -9.7287, -9.2542, -11.0439, -12.431, -10.5095, -10.9903, -11.346, -10.4145, -9.9931, -11.0182, -8.5338, -11.4966, -8.3616, -12.2295, -11.4814, -9.8728, -9.8291, -9.5084, -9.0627, -0.30772, 0.16297, -1.1441, 0.23679, 0.4735, -0.10642, 1.0817, -0.59703, -0.80859, -0.044262, -0.60497, 0.11669, 0.88139, -0.62086, 1.0626, -0.89968, -0.77853, 0.41854, -0.42871, -0.93995, 0.15046, -1.0157, 0.48723, -0.25439, 1.4674, -0.45164, 1.0284, -1.2347, 0.10797, -1.1792, -1.7013, 1.7248, -0.061263, 0.12881, 0.076204, 2.1751, 0.70498, -0.83697, 0.53169, 1.7429, -0.61388, 0.060359, 0.49701, -0.4763, -0.73317, 0.17765, -0.99449, 0.52432, 1.3319, 0.35312
DataItem98, -0.31187, 0.24828, -0.019482, -0.31508, -0.016325, -0.063426, 0.77228, 0.2571, -0.38747, 0.86962, -1.3391, -1.1421, 0.29629, 1.0691, -1.821, -0.71124, -1.0004, -0.50337, -1.1399, 0.92636, 0.6331, 0.85584, -0.72151, 1.4392, -1.7066, 1.5425, -0.72028, 1.7102, 0.84911, 0.45574, 0.64841, -0.31778, -1.3271, 0.63124, -1.2157, -0.95226, -0.72119, -1.3803, -1.5016, 0.42045, 1.1676, 0.13981, -1.1374, 0.74148, 0.63092, 1.2667, -1.827, 1.2933, 0.92973, -0.89318, -2.5479, 0.86696, -1.9545, 0.86602, -1.0913, 0.35608, -0.65582, 1.4207, -1.0393, -1.3157, -2.4026, 0.56831, -0.69384, -2.3148, -1.3339, -1.0172, -0.84911, 0.36966, 0.70071, 0.036001, -1.6317, 1.9356, -0.41324, 0.87844, -1.799, 0.42115, 0.45323, -1.3519, -2.0258, 0.10047, -0.6925, 1.0665, 0.68104, -0.11894, -0.59927, -0.5659, -1.2796, 0.39352, 0.2074, 0.25221, 0.34627, -0.43502, 1.7427, 0.35825, 0.65029, -0.40165, 0.37384, 1.6984, 0.94063, 0.59211, -0.70759, 0.23643, -0.15845, -1.3717, -0.20567, -0.064302, -1.5079, -1.3145, 0.091837, 1.4842, 0.82862, 0.69987, 0.50895, -0.71258, 0.34448, 0.28273, 1.9003, 2.514, 0.53726, 0.86599, 1.7639, 0.43869, -0.54469, -0.50231, -0.087118, -1.361, 0.78662, -1.322, 0.51066, -0.044534, -0.92154, 2.4969, 1.6352, -0.678, 0.58566, 0.43685, -1.6395, -0.045185, 0.72674, 1.3475, -0.081647, -0.33473, 0.028905, -1.0054, -0.23197, 0.53118, -0.76852, -0.21365, 1.2905, 1.8074
DataItem99, 8.5131, 9.1261, 10.1833, 10.3823, 9.2633, 9.8527, 9.0932, 10.6596, 10.5389, 10.8859, 11.2652, 9.353, 8.3585, 10.4916, 10.6813, 9.0005, 9.423, 9.994, 12.1197, 9.9843, 10.4764, 9.2681, 11.1208, 10.7276, 10.9821, 10.741, 9.4342, 8.8407, 9.7637, 10.8068, 9.3052, 11.6657, 9.3831, 9.2628, 8.5688, 9.9386, 9.9655, 7.7356, 10.2559, 9.9143, 9.5108, 10.2137, 10.8674, 9.2527, 9.878, 9.2926, 9.3952, 10.1684, 10.2196, 9.6314, 10.0093, 9.5738, 11.7484, 9.3661, 10.2875, 10.544, 8.6691, 9.8598, 10.7782, 9.3899, 11.4818, 10.8158, 9.4945, 9.7343, 10.3517, 11.2958, 8.56, 10.1741, 9.3773, 10.8675, 10.0394, 9.633, 10.8223, 11.399, 8.7748, 11.8536, 10.4375, 9.4218, 11.1633, 9.4826, 10.6716, 10.3674, 11.1392, 10.3422, 9.7307, 7.622, 10.5954, 10.0352, 11.5139, 10.4037, 9.5156, 10.0768, 9.9686, 9.13, 9.2293, 9.8121, 9.8191, 9.0953, 7.8629, 9.4903, -0.32416, -0.38254, 0.13345, -0.81606, -0.20919, 1.5013, 1.2363, -0.90354, 0.93856, 0.18987, 1.4421, -0.76292, -0.027651, 1.1914, 1.2734, -0.098464, 0.56429, 0.29813, 1.7156, 0.67224, 1.4277, -0.894, 0.19404, 0.062667, 2.1199, -0.43577, -1.7254, -1.1895, 0.68837, -0.18683, 0.44722, -0.16038, 0.51974, -1.6803, 1.0059, -0.39484, -0.26278, -0.53237, -0.34386, -0.26674, -1.8436, -0.48892, 0.49269, 0.1303, -0.14907, 1.4138, -0.7622, -0.31048, -0.43277, 1.3378
DataItem100, -1.0137, -0.6753, -0.94702, -0.88931, 0.68306, 1.6009, 0.35818, 0.95462, -0.45066, 0.016127, -0.40705, 0.18813, 0.89286, 1.2214, -0.53752, 0.90586, -0.944, 1.0102, -0.30677, -0.46549, -0.98044, -0.77303, 0.25101, -1.63, 0.61773, 1.0162, 1.3465, 1.3704, 1.2785, -1.0829, 0.16328, -0.83634, -0.27347, 0.25547, 0.15244, -0.024247, -0.41938, -0.15181, -0.70794, -0.3984, -0.9308, 0.066773, 0.31394, 0.2564, -0.0078867, -2.3293, 0.11594, -0.15031, 0.24135, -0.26294, -0.73165, -0.13474, 0.25476, -2.5888, -1.1034, -1.1422, 0.59331, -0.055, 0.66259, 0.21294, -1.4465, 0.41056, 1.4696, -0.88598, 0.5469, 2.2862, 0.908, -0.16525, 0.20711, 1.6988, -0.27139, 0.81463, 0.27427, 1.3669, 1.2231, -1.6726, -0.07677, 0.7695, 0.010413, 0.90866, 0.71587, -1.5786, 0.97462, -2.4391, 0.34966, 0.22858, -0.78295, -0.79163, 0.23191, -1.3378, -0.80988, 1.1481, 0.8258, -2.1025, 0.58852, -0.34733, 0.95951, 0.27144, 0.36666, 0.61334, -0.68695, -0.96003, 1.4917, -0.26247, -1.2449, -1.4726, 0.78629, -1.2122, -0.40621, -1.0968, -1.8426, 0.92411, -0.48056, -1.026, -2.131, 0.32935, 0.24194, -1.9191, -0.23674, 1.8046, 0.96276, -0.29678, 0.37088, -0.64714, -1.4265, 0.284, 1.5859, 1.6294, 1.2537, -1.4194, -2.3926, -0.39138, 0.037951, -1.3044, -1.3495, -0.80228, -1.1454, 0.19876, -0.34893, -0.61645, 0.47271, 0.77629, -0.84151, 0.10383, -1.7264, 1.6985, 0.35333, 1.7418, 1.5371, 1.4402
DataItem101, -1.1894, 0.94948, -1.1136, 0.013253, 1.1947, -1.1176, -2.1775, -0.42364, -0.58977, -0.022275, 1.2546, -0.66444, 1.0098, -0.16688, 0.059738, -0.89443, -0.66069, 0.34333, -1.1194, -1.1254, -0.43623, -0.091363, -1.8105, -0.48966, -1.0674, 0.13088, -0.75286, 0.44281, -0.74309, 0.25953, 0.32041, -2.3736, 0.32183, -0.79136, 1.3716, -0.037501, -1.0348, 0.74254, -2.2963, -1.2366, 1.6325, -1.2149, -0.7144, -0.63783, 0.36141, -0.77633, 0.23456, 0.055366, -0.5489, 0.48219, -0.87152, -0.30155, -0.14128, -1.9688, -0.1364, -0.31325, 0.45796, 0.60658, -1.1447, -0.37584, 0.82983, 0.077073, -0.25042, -1.1463, 0.46661, -0.25599, 0.83903, 0.56002, -0.61673, 0.99385, 0.97578, -0.090102, 1.5453, -1.0692, 0.66516, 1.3349, 1.0363, -0.015421, 0.90816, -1.2749, -0.048554, 0.67448, -0.88484, -0.21419, -1.0845, -1.256, -0.42819, 0.17619, 0.62605, -1.4378, 0.5723, 0.40762, -0.20448, -0.24198, -0.17392, 0.8262, 0.32142, -0.071784, -1.1804, -0.68527, 0.63887, 1.6761, -0.29064, -1.3181, -0.30298, 0.63148, -0.39071, -0.33272, -0.38373, 1.3805, 2.4452, -1.5882, 1.1204, -0.30834, 0.14399, -1.5576, 0.83697, 1.7695, -1.7102, 0.096134, 0.10208, 0.61883, 0.66996, 0.24543, -0.18776, -1.3469, 0.75659, -0.14609, -0.1841, 0.52389, -0.14887, 0.48849, 0.52817, 0.33059, 0.66413, 0.22946, 0.47124, 0.13014, -0.99052, 0.81103, -0.67283, -0.6119, 1.3211, -0.22373, 0.78488, 1.6201, -1.0603, 0.46213, 0.39193, 0.36822
DataItem102, 11.0203, 10.5074, 11.02, 9.8044, 9.2316, 9.5233, 10.2305, 8.3985, 9.3601, 9.4498, 9.1622, 9.5354, 8.7157, 10.1101, 11.2083, 9.3074, 9.4915, 10.7037, 10.9642, 10.2739, 10.9936, 10.2761, 8.3316, 8.8658, 9.4232, 10.5737, 9.1695, 9.8553, 10.5498, 9.434, 9.5643, 10.664, 11.1774, 9.1072, 9.4523, 9.5408, 10.901, 9.5794, 9.9821, 11.0777, 12.0969, 9.3452, 10.8169, 10.4, 9.2662, 10.8397, 8.6438, 8.2055, 10.1614, 9.5879, 6.5877, 8.9537, 10.8181, 11.501, 9.9834, 10.0356, 10.5216, 11.212, 10.7962, 9.1654, 10.8254, 10.7353, 8.5972, 9.5932, 9.9861, 10.1269, 11.0762, 9.5609, 8.6748, 10.4247, 9.8918, 9.011, 9.1527, 10.8726, 9.4908, 9.9883, 9.0834, 8.1597, 8.2072, 10.8652, 10.2857, 9.589, 7.3389, 9.6365, 11.3089, 10.5092, 9.7816, 9.6221, 10.2472, 9.0651, 9.7321, 9.5102, 9.0432, 10.3643, 10.8895, 9.685, 9.6046, 11.3699, 10.884, 10.1121, -0.37801, 0.26445, 0.1297, 0.28308, -2.2811, 0.15183, 0.045681, 0.023152, -0.31135, 1.17, -0.5151, -0.042531, 1.7636, -1.8208, 1.8427, -0.3312, 1.7041, 0.59029, 0.36708, -0.74599, 0.93025, -0.92956, -0.37544, -0.17832, 0.62316, 0.93853, -0.53416, 0.98229, -0.012605, 0.95814, 2.0391, -0.064951, -0.28115, -1.4244, 0.76858, 1.2444, -0.32399, -0.4443, -0.23684, 0.86008, -0.44334, 0.10521, 1.7345, -0.33899, 0.26008, -0.60046, -1.2508, 0.13426, 1.6452, -0.85027
DataItem103, -0.31799, -0.46207, -1.7777, 0.16217, 1.4032, -1.2593, 0.033062, -0.22335, 0.29183, -1.1764, 0.61123, -1.7501, -1.4087, -1.1533, 1.2469, -0.88665, -0.15753, -1.2828, 0.29574, -1.181, 0.17119, -0.70901, 0.41867, -0.66007, -1.6146, -2.3428, -1.3912, 0.4996, 0.87695, 1.5534, -0.34923, 0.43666, 0.26133, 0.016816, -0.61245, 1.0744, -1.1212, -0.46997, -0.84663, 1.6268, 0.73453, -0.2863, 0.26384, 0.52546, 0.29798, -1.2445, -1.4554, 0.25671, -0.72288, -0.5346, -0.1574, -0.44944, -1.1886, 0.79063, -1.7631, 1.3896, -0.42707, -1.6935, -0.61525, 0.86898, -0.080509, -1.3411, -0.44602, -0.52534, -0.2704, -0.62166, 0.63466, -0.41074, 1.3752, -1.1928, -0.64607, 0.75472, 1.4181, -1.1071, 0.12006, -0.58876, 1.2101, 0.45549, -1.3969, -0.72185, 0.48236, 0.74529, 0.86459, -1.0888, -0.20105, 0.49777, 2.4876, -1.4973, -1.0739, 0.24273, 0.42217, -0.53341, -0.62381, -1.0976, 1.2457, 0.70492, -0.44759, -1.5716, -0.21043, -1.4654, -0.83696, -1.044, -1.5425, -1.0621, 0.37555, -0.72607, 0.25896, -0.42618, 0.074148, 0.44163, 0.13629, -0.44221, 0.93784, -0.16371, 1.2801, -0.30837, 1.3404, -1.5826, -2.7684, -0.1312, 0.45496, -0.70427, -1.5115, -0.75309, -1.164, 0.89871, -0.37384, -0.75061, 0.6652, 1.1874, 0.12022, 0.89107, 1.22, -0.33244, 2.8898, -0.64206, -0.015155, 1.1516, -1.6144, 0.34078, 0.18561, -0.97403, -0.83591, -1.8388, 1.1162, 0.87776, -0.38028, -0.12993, 0.23411, 0.57387
DataItem104, 8.981, 10.1445, 8.8372, 11.88, 10.3452, 10.6776, 8.8781, 10.5364, 9.4638, 10.6952, 10.2855, 10.195, 11.5977, 10.6002, 9.5189, 8.4871, 10.1049, 10.5277, 8.6086, 10.6268, 9.6629, 10.5526, 9.5511, 9.6314, 10.3307, 9.6444, 8.83, 9.4494, 10.438, 10.1274, 8.5755, 8.4645, 9.9063, 9.5796, 8.8776, 11.3252, 10.3634, 8.97, 10.9914, 9.7563, 10.2517, 10.6443, 9.3767, 8.4611, 9.7285, 11.693, 10.34, 9.1678, 9.0373, 10.2584, 11.2582, 10.2003, 10.9024, 9.4416, 10.1559, 9.9176, 9.4586, 9.8983, 9.7751, 9.9282, 8.4682, 9.7733, 9.6802, 10.6244, 10.1498, 9.8114, 11.0144, 9.9922, 11.013, 10.144, 10.9453, 8.3224, 8.4304, 10.6865, 10.9092, 10.0684, 10.7492, 9.2189, 10.2274, 10.9282, 10.3519, 10.8633, 10.7649, 10.77, 11.1595, 9.8679, 9.0469, 9.2135, 10.8867, 8.1984, 9.6045, 9.5431, 9.5691, 8.5127, 8.9885, 9.5701, 7.6197, 9.9278, 8.6876, 9.9366, -1.1969, 0.71785, 0.55421, 0.32831, -0.72926, -0.20339, -0.055735, -0.30836, -0.30786, -2.3319, -1.8188, 0.34605, -0.89966, -0.90845, -0.6171, 1.3915, 0.26508, 0.25015, 0.80972, -0.3775, -0.89296, 0.74527, 1.9392, 1.1913, 0.89195, -1.4915, 0.51588, 0.85758, 0.78895, -0.55523, 0.42838, 1.1596, -2.1265, -0.50245, 0.13309, -0.0057343, -0.21471, -0.39659, -1.2394, -0.45098, 0.39234, 0.74848, 1.1718, -0.41921, -0.15376, -1.3591, 1.4306, 0.19182, 0.070927, 0.32584
DataItem105, 0.35274, 0.56166, -0.86551, 1.917, 0.67756, -0.71157, 0.32254, 1.8056, -1.3756, -1.383, 0.097458, -1.5878, -0.76247, -0.88328, 1.0855, -1.9705, -0.93766, -0.021714, -0.33191, -0.20414, 0.92915, -0.42677, -1.0768, 0.73908, 0.26221, 0.89476, -0.38224, 0.20278, -0.62513, 0.46647, -0.15173, -1.4943, 0.59656, -0.169, 0.84463, -0.042049, -1.4471, -1.3994, -1.4966, 0.33187, -1.3382, -0.54775, 0.46123, -0.94255, 0.38838, -0.59955, -0.13371, 0.24975, -0.093724, -1.5743, -0.88054, -0.037632, -0.37046, -1.1311, -0.55355, -1.5548, 0.84083, 0.43927, -1.7951, -0.68182, -0.91801, 0.23674, -0.59929, 0.8893, 0.066544, 0.59543, 1.9151, -1.2191, -1.5334, -0.31887, 0.44288, -0.93065, -0.98974, 0.22794, 1.1518, 1.4371, -1.2967, -0.18045, 0.59425, -1.0647, -0.52602, 0.74942, -0.015807, 0.075673, 1.275, 1.2572, -0.93171, -0.48284, -0.72133, 2.2197, 0.48249, 0.54703, 1.2327, -1.1761, -0.29535, -0.91589, -0.1026, -0.37782, -1.0361, -0.39393, 1.7638, -0.83917, 0.53469, 1.3523, 1.0706, -1.2426, 1.106, 0.52645, -0.48914, -0.36445, 1.659, 0.46146, 1.1167, 0.23074, -1.9355, 0.85793, 0.77871, 1.1251, 1.1212, 1.6357, 1.8112, 0.30092, 1.12, 1.3257, -1.3922, -0.29881, 0.34005, 0.82673, -1.3605, 1.6296, -1.9671, 0.18736, -0.16757, -0.33427, -0.56659, -0.11881, -0.5719, -0.64504, 0.71425, -1.4415, 0.094905, 0.23871, 0.21715, -0.32446, -0.057873, -1.7994, -2.0683, 0.053453, -0.99181, 1.0445
