, SignalFeature1_D2, SignalFeature2_D2, SignalFeature3_D2, SignalFeature4_D2, SignalFeature5_D2, SignalFeature6_D2, SignalFeature7_D2, SignalFeature8_D2, SignalFeature9_D2, SignalFeature10_D2, SignalFeature11_D2, SignalFeature12_D2, SignalFeature13_D2, SignalFeature14_D2, SignalFeature15_D2, SignalFeature16_D2, SignalFeature17_D2, SignalFeature18_D2, SignalFeature19_D2, SignalFeature20_D2, SignalFeature21_D2, SignalFeature22_D2, SignalFeature23_D2, SignalFeature24_D2, SignalFeature25_D2, SignalFeature26_D2, SignalFeature27_D2, SignalFeature28_D2, SignalFeature29_D2, SignalFeature30_D2, SignalFeature31_D2, SignalFeature32_D2, SignalFeature33_D2, SignalFeature34_D2, SignalFeature35_D2, SignalFeature36_D2, SignalFeature37_D2, SignalFeature38_D2, SignalFeature39_D2, SignalFeature40_D2, SignalFeature41_D2, SignalFeature42_D2, SignalFeature43_D2, SignalFeature44_D2, SignalFeature45_D2, SignalFeature46_D2, SignalFeature47_D2, SignalFeature48_D2, SignalFeature49_D2, SignalFeature50_D2, SignalFeature51_D2, SignalFeature52_D2, SignalFeature53_D2, SignalFeature54_D2, SignalFeature55_D2, SignalFeature56_D2, SignalFeature57_D2, SignalFeature58_D2, SignalFeature59_D2, SignalFeature60_D2, SignalFeature61_D2, SignalFeature62_D2, SignalFeature63_D2, SignalFeature64_D2, SignalFeature65_D2, SignalFeature66_D2, SignalFeature67_D2, SignalFeature68_D2, SignalFeature69_D2, SignalFeature70_D2, SignalFeature71_D2, SignalFeature72_D2, SignalFeature73_D2, SignalFeature74_D2, SignalFeature75_D2, SignalFeature76_D2, SignalFeature77_D2, SignalFeature78_D2, SignalFeature79_D2, SignalFeature80_D2, SignalFeature81_D2, SignalFeature82_D2, SignalFeature83_D2, SignalFeature84_D2, SignalFeature85_D2, SignalFeature86_D2, SignalFeature87_D2, SignalFeature88_D2, SignalFeature89_D2, SignalFeature90_D2, SignalFeature91_D2, SignalFeature92_D2, SignalFeature93_D2, SignalFeature94_D2, SignalFeature95_D2, SignalFeature96_D2, SignalFeature97_D2, SignalFeature98_D2, SignalFeature99_D2, SignalFeature100_D2, NoiseFeature1_D2, NoiseFeature2_D2, NoiseFeature3_D2, NoiseFeature4_D2, NoiseFeature5_D2, NoiseFeature6_D2, NoiseFeature7_D2, NoiseFeature8_D2, NoiseFeature9_D2, NoiseFeature10_D2, NoiseFeature11_D2, NoiseFeature12_D2, NoiseFeature13_D2, NoiseFeature14_D2, NoiseFeature15_D2, NoiseFeature16_D2, NoiseFeature17_D2, NoiseFeature18_D2, NoiseFeature19_D2, NoiseFeature20_D2, NoiseFeature21_D2, NoiseFeature22_D2, NoiseFeature23_D2, NoiseFeature24_D2, NoiseFeature25_D2, NoiseFeature26_D2, NoiseFeature27_D2, NoiseFeature28_D2, NoiseFeature29_D2, NoiseFeature30_D2, NoiseFeature31_D2, NoiseFeature32_D2, NoiseFeature33_D2, NoiseFeature34_D2, NoiseFeature35_D2, NoiseFeature36_D2, NoiseFeature37_D2, NoiseFeature38_D2, NoiseFeature39_D2, NoiseFeature40_D2, NoiseFeature41_D2, NoiseFeature42_D2, NoiseFeature43_D2, NoiseFeature44_D2, NoiseFeature45_D2, NoiseFeature46_D2, NoiseFeature47_D2, NoiseFeature48_D2, NoiseFeature49_D2, NoiseFeature50_D2
DataItem108, 7.5574, 11.0482, 10.6465, 9.0564, 9.8629, 10.15, 10.0176, 9.4968, 10.6745, 11.1952, 8.2403, 12.6348, 10.5502, 9.4244, 11.3318, 8.7287, 8.7228, 10.2323, 9.4142, 9.9216, 9.1827, 10.6184, 10.575, 10.3947, 10.737, 10.161, 9.6336, 11.5229, 10.5777, 9.9783, 9.5792, 8.7795, 10.0679, 11.5276, 10.0428, 10.8862, 10.6685, 9.4748, 9.5813, 10.8789, 10.7236, 10.4924, 10.0537, 9.9347, 11.0263, 10.0168, 10.6462, 10.093, 9.3694, 7.0597, 10.1705, 10.0541, 9.9082, 10.3514, 11.7724, 10.7048, 8.7453, 10.7724, 10.1236, 10.3391, 10.8394, 8.2302, 9.0702, 11.3184, 11.5152, 10.2006, 8.2796, 10.7891, 9.121, 9.4074, 7.49, 8.3065, 9.788, 10.3359, 10.2512, 9.4883, 10.5508, 9.9757, 9.705, 11.0519, 7.9804, 10.0372, 10.4623, 10.0036, 9.5457, 10.1534, 7.5841, 9.0834, 9.6754, 8.9686, 9.7223, 9.6261, 10.2188, 10.0356, 9.6094, 9.5401, 11.119, 9.8047, 11.3591, 9.5306, -1.2196, 0.24987, -0.044014, -0.11441, 0.40124, 0.1851, -0.21274, -1.7964, 0.3015, 1.2925, -0.086649, 0.2064, -0.35937, -0.1259, -0.30698, 0.44609, 0.28176, 0.69641, -0.80687, -1.2319, 0.31908, -0.4519, 2.4939, -0.34322, 0.78588, -0.33689, -2.3254, -0.37015, 0.047751, -1.2211, -0.50816, -0.69538, -0.072178, -0.49849, 1.404, -0.15214, -1.4369, -0.94201, -0.88247, 0.86231, 0.72557, -0.28935, -0.63578, 1.3381, 2.0048, 0.01596, -0.73489, 0.10992, -0.026818, 0.37577
DataItem109, 12.3986, 8.483, 9.7257, 8.3798, 10.2315, 10.4363, 9.8135, 8.666, 10.3954, 9.0603, 9.2024, 10.9063, 8.8732, 9.3231, 10.2229, 9.5535, 11.767, 10.1348, 8.5553, 9.9108, 9.3374, 10.8075, 10.8212, 8.7248, 9.5526, 9.6036, 7.9037, 10.9864, 9.0986, 8.6021, 10.7248, 13.1072, 9.0967, 8.1618, 8.9699, 9.5215, 11.1089, 10.1345, 9.5574, 9.0981, 9.9631, 10.3904, 9.4236, 9.4382, 9.3777, 9.325, 10.6872, 10.0696, 8.1752, 10.1031, 11.5747, 8.6161, 9.4905, 11.7151, 10.08, 10.4058, 10.6586, 9.3336, 9.756, 8.2256, 9.759, 10.4409, 8.8447, 9.1006, 10.54, 10.8504, 9.815, 11.7401, 9.7556, 8.8082, 11.3036, 9.5378, 9.9467, 9.5039, 11.9893, 8.8925, 11.4917, 9.3455, 10.5507, 9.4684, 9.6762, 10.1664, 9.5408, 11.0289, 10.648, 9.2355, 8.8577, 9.5679, 8.5245, 11.7969, 8.7418, 9.3208, 9.8234, 10.1747, 11.2868, 8.535, 9.3819, 8.9434, 10.0062, 9.7987, 0.36459, -1.4213, -1.0868, 2.009, 0.036799, 1.9186, 0.33004, -1.6002, 1.3589, -0.94178, -0.7278, -2.0135, -0.64319, 0.23578, 1.2426, 1.0091, -0.74994, -0.13209, 1.371, -0.23822, -1.0426, -0.30717, -1.3814, -1.7484, -0.22183, 1.3467, 1.0401, -0.34934, -0.059741, 0.87111, 1.8202, 0.68086, 1.3023, 2.2832, 0.80975, 0.25136, -0.47726, 0.40629, -0.36715, 1.153, 0.079971, -0.18073, 0.80652, 1.8499, 0.61896, -0.11191, -0.34966, 0.065368, 0.11746, -0.42752
DataItem110, -1.6569, -1.2351, 0.48306, 0.88567, 0.6448, -0.53207, 0.10012, 1.0014, 1.3928, -0.72662, 0.60914, 0.0081909, -1.6799, -0.099246, 0.568, -0.17717, -0.83421, -0.064046, 0.93577, -2.283, 0.77382, -0.82695, -0.43088, -0.51889, 1.6018, 1.8056, 1.2263, -1.2099, 0.19148, -0.69051, 0.49901, -0.70707, -0.4793, -0.97627, -2.5129, -1.1042, 0.86022, 1.1111, -1.6059, 0.36024, -1.3929, -2.4662, 0.17186, 0.57612, -0.24854, -1.5165, 0.59629, -1.5391, 0.32296, 1.0695, -0.072784, -1.6797, -1.0496, 0.88393, -1.0189, 1.4968, 1.4411, 1.148, 1.0985, -0.098696, 0.13457, 1.7303, -1.0554, 1.9411, 0.46443, 1.3905, 0.25543, -0.90923, 1.4224, -0.32328, -0.29502, -2.7687, 0.25926, -0.028317, 0.16217, -0.32595, -1.0474, 0.36125, -0.15615, 0.59835, -0.55925, -1.0065, 0.19847, 0.86056, 0.9526, -0.12749, 0.78439, -1.4132, 0.26891, -1.8992, 0.98631, -0.80423, -0.30589, -0.3653, 1.7558, -0.032297, -0.069503, -0.41352, -0.46855, -0.99979, 0.032917, 0.087879, -0.74918, 0.08778, 0.69284, 0.32033, -0.095694, 1.4187, -1.3775, 0.74638, -0.76962, 0.74155, 2.0397, 0.329, 0.41754, -0.99712, -0.54297, 0.32431, 0.53776, 1.1414, -0.71778, 0.24803, 0.098503, -0.91141, 0.42645, -0.35737, -0.17626, -1.0188, 0.69325, -1.3611, -0.68062, 1.3199, 1.8515, 0.23074, 0.85223, -1.4261, -0.10611, 0.0092613, 0.1604, -0.63429, 1.2452, -0.023626, 0.90531, 1.0616, 0.32855, 1.3546, -0.20662, 1.2371, -0.48997, 0.13729
DataItem111, -1.3455, 0.69308, 0.078332, 0.99626, -0.38202, -0.94557, 0.98707, 0.62175, 1.4966, 0.15048, -0.80657, 1.4494, 0.32628, -0.61403, -0.63723, 1.5703, 2.0738, 0.33346, -1.3882, -0.78316, 0.197, 1.0891, -0.03483, -1.1256, -0.26252, 0.12249, -1.8994, -0.077628, -0.73341, 0.68474, -0.29727, 0.59325, 1.9724, -1.134, -0.93797, 0.99915, 0.25206, -0.72024, 2.1987, -0.14215, 2.1605, 1.3542, -0.19953, 0.63114, 0.03144, -1.4284, -0.6624, -1.1982, -0.039723, 0.19225, 0.26411, 0.43055, -1.6557, 1.2023, -0.57113, -1.0445, -0.28341, -0.92666, -0.66001, 0.012652, 1.3735, -0.64236, -0.47143, -0.95635, 1.6778, 1.505, -0.014561, -0.81628, -0.50692, 0.11795, 0.29751, 0.43242, -1.4741, 1.0318, 0.7916, -1.1228, -0.30038, -0.5888, 0.76836, -0.51361, -1.1985, -0.23349, 0.020995, -0.25777, 0.24362, -0.91031, -1.4463, -0.81643, 1.1829, 0.37927, 0.75476, -0.43518, -0.42436, -0.32455, 0.39411, -1.3802, 0.049573, 0.31377, 0.53638, 0.86345, 0.99759, 1.8228, 0.54298, 1.2332, 0.5051, -0.78931, 1.4097, 0.4273, 0.626, 0.48051, -0.10038, 0.92832, -0.96994, -2.58, 0.18583, -0.26357, 0.63397, 0.18604, 0.45801, -0.2231, -1.2744, 0.37825, -0.067263, -0.53904, -0.064038, -0.0063089, -0.54915, -0.48476, 0.45109, 0.11468, 0.16438, 0.4027, -0.73341, -0.98584, -0.96082, -0.17509, 0.2595, -1.2133, 2.187, 0.17961, -1.1641, 0.99398, 0.25767, -0.40675, -0.56112, 1.5179, -0.31211, 0.51566, -0.8106, 0.77035
DataItem112, -1.0364, -0.86594, -0.49296, 0.97991, -0.44931, -0.31268, -0.1355, -2.0012, -0.34889, -0.049797, 0.51367, 1.9815, -1.1465, 0.62898, 1.1195, -0.64042, -0.86891, -0.72294, 0.10245, 1.0344, 0.26077, -2.7432, 0.55093, -0.51721, -0.82233, -0.49935, -0.72997, 1.0494, -0.71508, -0.21616, -0.3563, 0.6925, 0.69279, -1.0315, 0.91731, 0.66068, -1.9304, -0.71671, -0.65998, -0.00027212, -1.3347, -0.67873, -0.38513, -2.714, 0.17197, -0.0059457, 1.2883, -0.34194, -1.3032, 1.5416, -0.203, -0.72881, 0.65119, 0.5457, 0.4872, 1.9951, -1.232, -1.2853, 0.74711, 0.82351, -0.53147, -0.18879, -0.11474, -0.057432, -1.102, -0.50269, 1.4423, -0.094754, 0.32793, 0.80557, 0.66184, -1.4256, -1.028, -0.34986, -0.15739, -0.43372, 1.1491, 0.87374, 1.3401, -1.1694, 1.6122, -0.87012, 0.81552, -0.31645, 1.73, 1.7914, -0.9956, 0.61832, 0.23731, 0.46833, 0.85997, 1.5123, 1.1575, 0.087745, 2.0417, -1.2941, 1.2347, -0.50245, -1.5484, 1.7103, 0.44625, 1.3406, -0.8712, 0.69051, -0.23677, -1.1054, 0.70414, -1.6957, -0.044742, 1.2044, 0.72713, 0.33574, 0.33837, -1.8901, -1.0314, 0.28124, 0.033904, 2.2012, -0.9221, 0.94985, 0.67152, 0.33955, -0.44762, 0.69714, 0.77036, 0.28721, 0.646, 0.3018, 0.021035, 2.5527, -0.1883, 0.69902, -0.82429, -0.073432, -0.054901, -0.30197, -0.38669, 1.2654, 0.30395, -0.51945, -0.32339, -1.0169, 0.71811, 1.1895, -1.0594, 0.6758, 0.515, 0.74763, -0.94156, -0.69411
DataItem113, -10.1096, -9.4229, -9.6573, -11.8157, -9.1243, -11.4207, -9.1819, -10.9404, -8.8277, -9.333, -12.0846, -10.829, -10.5488, -10.8336, -10.7751, -11.5445, -8.9987, -10.1492, -10.8554, -10.5641, -9.2439, -8.4909, -10.559, -10.1553, -10.2888, -9.8165, -11.4194, -10.749, -10.7531, -8.5018, -8.4943, -10.8956, -9.736, -8.6648, -8.8815, -10.3399, -9.234, -11.0401, -10.032, -10.4416, -9.4413, -9.4245, -9.0626, -8.251, -9.7904, -8.1371, -9.2207, -8.3777, -9.5651, -9.6249, -9.4555, -9.914, -10.4549, -10.4142, -9.3133, -9.4819, -10.4251, -10.3123, -10.8216, -9.5199, -9.1824, -9.3564, -9.6868, -11.6015, -8.7516, -9.8158, -8.6463, -8.9878, -12.2723, -10.2467, -10.6754, -9.5123, -10.1214, -10.2062, -9.02, -9.9986, -11.1922, -8.7256, -10.8287, -8.9996, -8.4892, -10.9432, -9.7759, -9.5813, -10.2013, -8.8301, -10.8797, -10.5117, -9.6726, -9.7497, -9.9225, -9.9671, -10.3226, -10.1823, -10.5039, -10.3739, -11.0583, -10.3731, -10.7431, -10.5158, -1.0653, -0.59831, -0.18128, -1.9979, -0.25639, 0.38596, -0.79754, -0.28159, -0.04916, 0.51686, 0.22438, 0.39417, -0.080256, 0.067958, -0.25221, 0.10651, -1.9049, 0.52836, -0.076984, -0.23836, 0.28325, -1.3564, 0.060072, 0.22968, 0.32982, 0.30546, -1.0819, -0.61114, -0.96617, 1.7649, 0.32217, 2.6184, 0.17159, 1.7011, 1.3392, 0.34618, -0.63671, 2.1643, 0.65892, -0.53048, -0.05506, 0.23645, -0.85202, -0.67418, 0.75829, -1.0984, -1.1076, 1.9841, -0.62418, 0.49728
DataItem114, 9.2127, 10.5711, 8.8075, 10.1787, 9.1502, 10.3965, 11.1082, 9.0386, 7.9551, 11.3947, 9.7917, 10.0507, 8.2403, 8.9493, 7.7747, 9.2428, 8.3355, 11.1793, 10.2035, 9.9948, 10.7126, 8.7102, 9.629, 10.0075, 9.8972, 7.9487, 10.9996, 11.4622, 9.5707, 10.6792, 10.0649, 11.0783, 8.6847, 10.3979, 10.3078, 9.6375, 9.7015, 9.62, 10.5113, 11.4322, 9.0456, 9.3991, 9.8567, 10.73, 8.0826, 11.0046, 8.474, 9.9381, 10.3628, 8.9748, 9.2168, 10.0876, 10.4498, 8.7081, 10.761, 10.3201, 9.398, 10.3826, 10.3356, 11.8854, 11.0199, 8.0006, 9.5158, 9.8021, 10.4735, 10.4914, 12.1718, 11.244, 10.0173, 9.7492, 10.4695, 9.7251, 8.8053, 10.879, 9.0688, 11.1586, 11.8697, 9.8819, 9.6959, 8.7342, 8.779, 10.436, 10.4918, 10.1131, 9.6523, 10.951, 10.7609, 9.4331, 11.0766, 9.3036, 9.549, 11.0996, 9.4916, 8.3181, 9.9737, 11.8846, 11.8592, 8.0863, 8.85, 9.6882, -0.28313, -0.28906, -0.050025, 0.35444, 0.28424, 0.0066999, 0.24321, 0.50378, -1.5325, 0.75329, 2.0076, -1.7514, -0.12185, -0.15843, 0.15381, -0.36841, -1.2181, -1.1841, -0.027107, 1.4334, 0.071814, 0.36105, -0.42119, -1.6753, 0.22231, -0.10399, -0.49576, -0.37683, 1.591, 1.8063, 0.77684, -0.40089, -0.13152, 0.27714, 0.39414, -0.24002, -0.9328, -1.9778, 1.6576, -0.86124, 0.19183, -0.40932, -0.49381, -0.29172, 0.13666, -0.62393, -0.28441, -0.53292, 0.13717, 0.51439
DataItem115, -11.0214, -8.5448, -10.8438, -9.7128, -9.8968, -9.5568, -7.6942, -11.3039, -10.0001, -11.1693, -11.6867, -11.7058, -9.8963, -9.8581, -10.8733, -10.4125, -10.2284, -10.193, -9.5529, -11.4596, -9.7472, -8.8379, -9.3751, -10.4781, -9.854, -10.3826, -10.2743, -10.9954, -10.2491, -9.8148, -9.5299, -10.479, -10.175, -10.5052, -10.4011, -9.6964, -9.6144, -9.2617, -10.1791, -10.8224, -8.6676, -9.4793, -8.1751, -10.6042, -8.3903, -10.6264, -8.548, -9.2771, -9.5735, -10.2662, -7.5174, -9.5334, -7.4023, -10.2117, -10.1145, -11.2511, -10.0005, -10.7837, -11.3647, -10.445, -9.9549, -9.8236, -9.5986, -8.5605, -9.052, -9.9733, -11.1064, -9.3625, -10.6925, -10.004, -9.7096, -10.7781, -8.8513, -10.4264, -9.7644, -9.4498, -10.3578, -9.1348, -8.6689, -10.4356, -9.8145, -10.8594, -7.6196, -9.9473, -11.8986, -9.2299, -11.2864, -7.5506, -9.266, -9.6289, -9.2666, -10.4069, -11.4645, -10.2557, -9.2963, -8.4302, -10.8169, -10.4663, -8.7314, -9.8353, -0.051468, 0.67053, -1.2867, -0.22392, 1.4548, 0.096396, -0.35014, -1.2608, 1.4212, 0.74897, 1.4296, -0.99397, -1.8183, -2.3852, -0.52505, -1.2861, -1.0219, 0.87287, -1.5321, -0.0902, -1.1406, -0.76514, 0.4652, -1.8798, 0.75436, -0.27531, 0.72791, -0.30486, 0.17656, 0.077868, 1.5996, 0.96177, -0.56185, 1.3792, 0.24478, 0.78417, -1.3514, 0.15873, 1.0678, 1.801, -0.35551, 1.4594, -0.32225, -1.3164, 0.98254, 2.8806, 1.1804, 1.9595, 1.4268, -0.13065
DataItem116, 9.3369, 9.4466, 9.6454, 10.5252, 8.7564, 10.1196, 9.938, 10.8885, 9.1587, 8.9677, 10.6565, 9.123, 10.8034, 10.6029, 9.6312, 10.8713, 9.0186, 10.1072, 9.6687, 8.8933, 8.899, 10.1425, 9.4033, 8.6887, 9.127, 11.081, 9.6803, 11.3188, 9.8873, 9.9278, 9.1738, 8.1517, 9.8111, 9.4511, 10.8142, 10.7609, 9.9319, 9.605, 8.7337, 9.4278, 10.7678, 10.1863, 10.5635, 10.3706, 10.2151, 9.4384, 7.8794, 9.6647, 8.2064, 10.1684, 10.0717, 10.0658, 9.7161, 9.2661, 9.1283, 8.015, 8.9454, 11.1159, 10.1309, 9.3845, 9.5524, 8.5435, 10.9645, 10.2591, 10.5582, 10.5898, 10.8861, 10.5224, 9.6946, 9.3436, 9.2075, 9.2191, 9.7633, 10.2319, 10.2692, 10.9577, 9.3398, 9.4377, 10.4641, 8.3933, 10.5066, 11.6464, 8.8768, 9.8478, 9.4707, 10.5676, 9.9089, 10.5687, 11.5245, 10.3876, 11.5902, 9.4474, 9.3364, 9.3525, 11.5317, 10.2617, 10.088, 9.1951, 10.2903, 10.4663, 0.39174, -1.3202, -1.0819, -0.27053, -1.4607, -1.4683, 0.42259, -0.37678, -0.095352, -0.82484, 0.09262, -1.3147, 1.3059, -0.55023, -0.21247, 0.40791, 1.6912, 0.46896, -0.37059, -0.97425, 1.2417, 0.78714, 0.18624, 0.090362, -1.3486, 0.2672, 0.21534, 0.21791, -1.3279, 0.56647, -0.36826, 0.88825, -1.345, 0.49689, 0.16903, -0.50024, -0.10234, -1.3396, 1.5741, -1.2349, 0.36644, 0.037984, -0.42215, 0.1229, -0.36775, 0.99475, 0.46577, -0.60187, 1.0436, 0.35137
DataItem117, 9.8038, 11.0686, 8.9515, 9.325, 11.8112, 10.401, 8.8302, 9.2693, 10.1438, 9.6623, 9.5441, 9.9419, 10.5707, 8.4376, 8.8769, 10.7046, 10.6361, 9.0479, 9.9571, 7.9885, 9.7882, 10.0887, 9.5627, 9.881, 8.1266, 10.877, 9.6397, 9.6513, 10.0537, 11.294, 10.6824, 9.8402, 10.581, 10.2027, 10.3328, 9.8745, 9.9405, 10.6771, 7.9682, 8.9596, 9.8974, 8.2084, 9.6008, 10.2548, 9.4009, 10.7198, 9.5201, 9.2061, 12.1598, 9.5403, 9.018, 8.8007, 11.1237, 11.2655, 11.3584, 11.2036, 12.0291, 12.814, 11.0465, 10.9778, 9.3203, 9.4101, 9.2314, 10.1469, 10.8211, 10.2171, 10.2745, 9.646, 10.1218, 9.9712, 8.5616, 9.0481, 8.4884, 11.0824, 11.1427, 10.1171, 10.8841, 11.5334, 8.3677, 9.7391, 9.8216, 10.5106, 12.0327, 8.9582, 10.6548, 9.5641, 10.1872, 8.5505, 9.2882, 10.5266, 9.8787, 9.8262, 9.7125, 10.2643, 9.405, 10.2928, 11.628, 8.4566, 11.931, 10.0111, 0.23474, 0.12891, 1.4717, 0.50525, 0.92601, -0.12768, -0.040987, 0.80758, 2.5629, -0.00082638, 0.018909, 0.31493, 0.31798, 0.053984, -0.98985, 0.051921, 0.098042, -0.58484, -0.5292, -0.90618, -0.30061, -0.24532, -1.2214, -1.2908, -1.4018, 0.34884, -0.28022, 0.038522, 0.73793, 2.1638, 0.37303, -0.88286, 0.10354, 0.30636, -0.099628, 0.84145, 0.95603, -1.7065, -1.6583, -0.45705, -0.35208, 0.8031, -1.1685, 0.18274, 1.7002, -0.014941, 1.2739, -0.38626, -0.76315, -0.90124
DataItem118, -9.6064, -10.6208, -9.1244, -11.1165, -8.2944, -9.5061, -9.5582, -10.6579, -9.0842, -8.6982, -9.0285, -9.0219, -10.3878, -10.3196, -11.106, -8.3983, -9.6362, -10.767, -8.3684, -10.2211, -9.4879, -10.9594, -9.3027, -9.4101, -8.9732, -10.2787, -9.466, -10.3053, -10.6244, -10.4888, -9.7009, -9.572, -7.7559, -9.5039, -9.4267, -9.1046, -9.4342, -11.1228, -11.4987, -8.1733, -9.5314, -9.0803, -9.8109, -11.0779, -12.263, -10.1534, -10.3348, -9.9553, -11.2192, -10.6399, -9.6583, -10.2075, -8.5012, -10.4769, -11.1007, -10.5133, -10.7206, -9.5269, -9.8525, -10.2695, -8.9077, -10.4105, -12.2653, -10.3472, -10.6191, -8.5066, -11.0454, -10.7342, -10.7302, -11.3335, -11.2674, -9.441, -9.4333, -10.1011, -11.608, -8.9203, -9.5499, -9.754, -11.8609, -10.37, -11.3642, -9.6723, -11.2625, -10.5543, -10.5699, -9.5053, -10.5516, -9.9411, -9.6709, -10.0458, -11.6963, -8.1064, -11.4966, -10.4647, -8.7277, -10.4386, -10.1962, -9.9217, -10.727, -10.2869, 0.74097, -1.8815, -0.17738, 0.23386, 0.51526, 0.59114, 1.422, 0.34463, -0.31601, 0.16862, 1.6725, -0.022663, 1.0952, -1.6089, 0.91364, -0.72516, 1.8432, 1.4382, -0.58563, -1.1167, -1.3278, 0.17615, 1.2845, -0.43159, -0.18978, -0.77582, 0.26966, -0.50704, 1.1579, -1.8214, -1.6184, 0.63043, 0.78496, -0.49501, 0.90543, 1.4072, -0.40522, 1.1539, 1.1839, -1.7769, -0.51353, -0.080834, -1.3056, 0.9381, 0.059722, 2.0796, -1.163, -0.62982, 1.6276, -1.0256
DataItem119, -8.7054, -9.5451, -10.4053, -10.7981, -9.5209, -10.5951, -8.7917, -9.7476, -9.3879, -10.0982, -10.3707, -10.5553, -10.1316, -10.1928, -9.4729, -10.0583, -8.9927, -10.067, -10.045, -10.0057, -9.9637, -11.0505, -8.8286, -10.8171, -10.3267, -10.1475, -8.1933, -9.8471, -10.6558, -10.4175, -10.8753, -11.4892, -10.696, -10.5198, -9.1276, -10.4351, -9.525, -9.3141, -9.2554, -9.205, -9.9272, -10.3697, -8.8063, -10.0441, -9.8557, -9.0435, -9.138, -9.0311, -9.7894, -11.1331, -10.89, -11.0135, -9.299, -10.4718, -9.9068, -9.3478, -8.9372, -8.2343, -11.4437, -10.2149, -11.1294, -9.4171, -8.8816, -11.3903, -11.225, -11.5147, -9.7354, -10.3882, -10.8126, -11.8004, -11.6248, -9.8317, -10.4655, -8.8164, -9.6272, -8.6686, -8.7941, -9.807, -12.2227, -10.3967, -8.7747, -10.7573, -12.0787, -10.1254, -10.7127, -9.1129, -9.3448, -8.9353, -10.3363, -10.6074, -9.6586, -11.7628, -12.5141, -10.0488, -9.427, -11.3524, -10.7918, -8.2767, -9.5474, -11.1286, 0.01554, 2.6375, -1.1089, 0.43285, -1.2119, 0.70135, 1.4361, -1.3931, -0.68485, -1.5598, -0.032504, -1.265, 1.3631, 0.43185, 0.95945, 0.26765, 0.0063196, 1.375, 1.4678, 0.75246, -0.084301, -0.90692, -0.072979, 1.2089, 0.51356, 0.13808, -0.88703, -0.40414, -1.2451, -0.018335, 0.37174, -0.59357, -0.10355, 0.47089, 0.96089, 0.19941, -0.46726, 0.99531, 0.97008, -1.5721, -0.082525, 1.5807, 0.44618, -0.97923, -2.0193, -0.91202, -0.92885, 1.9161, 0.49239, 0.41128
DataItem120, 0.021287, 1.4872, 0.14071, -0.76912, 0.5337, 0.45898, 0.35565, -0.26021, 1.4651, -0.56717, -0.50619, 0.027391, 1.4654, 0.37738, -0.9873, -1.0456, -0.14541, -0.27093, 0.28418, -0.25698, -1.6361, 1.132, 1.4364, 0.96257, -0.63118, -0.48726, 0.0121, -1.5122, 0.48532, -0.18725, 1.1979, -0.75267, 1.1183, 0.28332, -0.44717, -0.89172, 1.0862, 1.3053, -0.67215, 0.015765, -1.2845, 0.098631, -0.36969, 1.5375, 0.026972, 0.68548, 0.44807, 1.742, 0.2349, -0.92035, 0.2, 0.32443, 0.20642, -1.1812, 1.8553, -0.37101, 0.36864, -0.2457, -1.3239, -0.040987, -0.6326, -0.88762, 1.3418, -0.7902, 1.0174, -1.219, 1.6489, 0.34619, 0.80976, 0.43296, -0.88401, 0.72025, 0.94484, -1.0818, -2.0397, -0.75503, 0.88725, -0.49954, 0.92646, -0.17439, 0.83974, 0.097652, 1.3668, -0.098075, 1.7917, -2.2656, -0.95844, 0.41045, -0.98868, -0.56658, 0.95537, 0.9747, -0.26841, -0.53977, -1.1292, -0.39156, -1.4218, 1.1432, 0.29987, -1.6003, 1.1184, -1.0597, -1.021, 0.0020454, 0.73553, -1.86, -0.46804, 0.98239, -0.15488, 1.2072, -2.7599, 0.42612, -0.28303, 0.0019035, -1.2306, -0.80848, 0.89933, 1.9458, -0.5079, 2.8674, -0.65447, 1.7097, -0.61496, 0.3862, 1.8284, 1.2507, 1.1676, -0.098139, -1.0231, -0.51304, 1.2821, -2.2069, -0.26943, 1.1749, -0.96068, 1.6071, -2.2161, -1.2877, 1.1594, -0.54977, -1.9211, -0.88483, 1.242, 0.26677, 1.2362, 0.41486, 0.37369, 0.026858, -0.55302, 0.99678
