, SignalFeature1_D4, SignalFeature2_D4, SignalFeature3_D4, SignalFeature4_D4, SignalFeature5_D4, SignalFeature6_D4, SignalFeature7_D4, SignalFeature8_D4, SignalFeature9_D4, SignalFeature10_D4, SignalFeature11_D4, SignalFeature12_D4, SignalFeature13_D4, SignalFeature14_D4, SignalFeature15_D4, SignalFeature16_D4, SignalFeature17_D4, SignalFeature18_D4, SignalFeature19_D4, SignalFeature20_D4, SignalFeature21_D4, SignalFeature22_D4, SignalFeature23_D4, SignalFeature24_D4, SignalFeature25_D4, SignalFeature26_D4, SignalFeature27_D4, SignalFeature28_D4, SignalFeature29_D4, SignalFeature30_D4, SignalFeature31_D4, SignalFeature32_D4, SignalFeature33_D4, SignalFeature34_D4, SignalFeature35_D4, SignalFeature36_D4, SignalFeature37_D4, SignalFeature38_D4, SignalFeature39_D4, SignalFeature40_D4, SignalFeature41_D4, SignalFeature42_D4, SignalFeature43_D4, SignalFeature44_D4, SignalFeature45_D4, SignalFeature46_D4, SignalFeature47_D4, SignalFeature48_D4, SignalFeature49_D4, SignalFeature50_D4, SignalFeature51_D4, SignalFeature52_D4, SignalFeature53_D4, SignalFeature54_D4, SignalFeature55_D4, SignalFeature56_D4, SignalFeature57_D4, SignalFeature58_D4, SignalFeature59_D4, SignalFeature60_D4, SignalFeature61_D4, SignalFeature62_D4, SignalFeature63_D4, SignalFeature64_D4, SignalFeature65_D4, SignalFeature66_D4, SignalFeature67_D4, SignalFeature68_D4, SignalFeature69_D4, SignalFeature70_D4, SignalFeature71_D4, SignalFeature72_D4, SignalFeature73_D4, SignalFeature74_D4, SignalFeature75_D4, SignalFeature76_D4, SignalFeature77_D4, SignalFeature78_D4, SignalFeature79_D4, SignalFeature80_D4, SignalFeature81_D4, SignalFeature82_D4, SignalFeature83_D4, SignalFeature84_D4, SignalFeature85_D4, SignalFeature86_D4, SignalFeature87_D4, SignalFeature88_D4, SignalFeature89_D4, SignalFeature90_D4, SignalFeature91_D4, SignalFeature92_D4, SignalFeature93_D4, SignalFeature94_D4, SignalFeature95_D4, SignalFeature96_D4, SignalFeature97_D4, SignalFeature98_D4, SignalFeature99_D4, SignalFeature100_D4, NoiseFeature1_D4, NoiseFeature2_D4, NoiseFeature3_D4, NoiseFeature4_D4, NoiseFeature5_D4, NoiseFeature6_D4, NoiseFeature7_D4, NoiseFeature8_D4, NoiseFeature9_D4, NoiseFeature10_D4, NoiseFeature11_D4, NoiseFeature12_D4, NoiseFeature13_D4, NoiseFeature14_D4, NoiseFeature15_D4, NoiseFeature16_D4, NoiseFeature17_D4, NoiseFeature18_D4, NoiseFeature19_D4, NoiseFeature20_D4, NoiseFeature21_D4, NoiseFeature22_D4, NoiseFeature23_D4, NoiseFeature24_D4, NoiseFeature25_D4, NoiseFeature26_D4, NoiseFeature27_D4, NoiseFeature28_D4, NoiseFeature29_D4, NoiseFeature30_D4, NoiseFeature31_D4, NoiseFeature32_D4, NoiseFeature33_D4, NoiseFeature34_D4, NoiseFeature35_D4, NoiseFeature36_D4, NoiseFeature37_D4, NoiseFeature38_D4, NoiseFeature39_D4, NoiseFeature40_D4, NoiseFeature41_D4, NoiseFeature42_D4, NoiseFeature43_D4, NoiseFeature44_D4, NoiseFeature45_D4, NoiseFeature46_D4, NoiseFeature47_D4, NoiseFeature48_D4, NoiseFeature49_D4, NoiseFeature50_D4
DataItem98, -8.7033, -8.9809, -9.7508, -11.1068, -10.3299, -10.8668, -10.6666, -10.6371, -10.1179, -7.6961, -9.0629, -9.5668, -10.2748, -9.2887, -9.3059, -8.4753, -10.1181, -8.9781, -10.3702, -11.9719, -8.9813, -12.405, -8.8622, -10.0843, -10.7777, -11.2427, -9.7967, -10.3094, -10.7889, -10.4918, -10.3724, -9.1691, -9.5991, -8.6282, -9.3572, -10.6497, -9.8826, -11.0144, -10.3406, -10.5176, -10.3657, -10.4777, -11.0326, -11.4802, -10.3246, -8.1888, -9.0358, -9.7507, -9.7319, -11.0531, -10.8266, -9.4934, -9.5837, -8.9401, -11.1008, -10.0743, -10.6583, -10.0228, -9.8274, -10.353, -9.449, -6.8543, -9.4204, -8.8, -9.4709, -10.0918, -9.0637, -8.2795, -10.0865, -10.2419, -9.1437, -9.6893, -10.8366, -11.1111, -8.6873, -10.43, -9.7223, -9.8813, -10.4537, -10.8898, -10.3835, -9.7626, -11.4827, -9.8234, -10.2277, -9.3745, -9.081, -10.8453, -7.7516, -10.4002, -8.1291, -10.0727, -9.7258, -11.2015, -8.6489, -10.5313, -8.4032, -10.6806, -9.2002, -9.0822, 1.1127, -0.32636, 1.0383, -1.4618, -0.071826, -1.0498, 0.32585, -0.53906, -0.55245, -0.28082, -1.6766, -0.80967, 0.51094, 1.558, 0.90096, 2.3867, 0.77892, -0.9524, -1.8672, -1.4791, 0.23261, 0.78158, 0.26508, 0.51383, -0.60652, -1.9847, -2.5822, 1.4581, 1.846, 1.0348, 0.1539, -1.8333, 1.6738, -0.11223, -0.31758, -2.2055, -1.789, 0.3049, 0.62111, 0.66891, -0.92118, -1.3173, -0.68263, 1.908, -1.3658, 1.1153, -0.38576, 0.7827, 1.3333, 0.91551
DataItem99, 7.8811, 10.2128, 10.9684, 10.9739, 9.0216, 9.0339, 9.3447, 10.3122, 8.2316, 9.7807, 11.0118, 10.841, 9.2876, 11.328, 9.7026, 11.3366, 10.6996, 10.4788, 9.0747, 11.3472, 9.0645, 10.2292, 9.3514, 10.4964, 10.6887, 10.8989, 9.1989, 11.5295, 8.4512, 8.8527, 10.899, 12.1071, 8.2901, 9.6322, 10.2869, 10.224, 8.8507, 10.3984, 10.0469, 9.4811, 12.1879, 11.0932, 8.7669, 9.5004, 9.6738, 10.9662, 9.1119, 9.541, 8.5328, 10.5611, 9.1997, 11.2205, 10.5844, 12.1854, 10.1548, 8.448, 10.7292, 7.5272, 10.6818, 9.9833, 10.7914, 10.5876, 9.4187, 9.3859, 9.4421, 12.2099, 10.7618, 10.3453, 9.2761, 10.3972, 10.358, 8.6111, 11.1616, 10.7962, 10.1257, 11.9479, 9.2095, 8.6731, 10.4391, 10.6509, 10.3166, 9.7097, 8.3416, 9.1435, 9.947, 7.6531, 11.9044, 9.3281, 10.3099, 11.0677, 8.8343, 8.6988, 9.4773, 10.1978, 7.8292, 9.5592, 8.8197, 8.7144, 8.5332, 8.2931, 0.036927, 0.17805, 1.826, -0.80989, 0.80339, 0.2748, 0.20681, 0.027719, -0.3484, -0.14788, 1.2358, 0.019537, 2.3259, 0.19294, 0.26579, -1.4711, -0.60616, 1.403, -0.45657, 0.81052, -0.26919, -0.38339, -0.6269, 0.16407, 0.11166, 1.7768, -1.6207, -0.53685, -0.30563, -0.89865, -0.34653, -0.95669, 2.6914, -0.51115, 0.43338, -0.55315, -0.026371, 0.63859, -1.6478, 1.2514, 1.2283, -0.048611, -0.097754, 0.75113, -0.59277, -0.3407, 1.1657, -0.7918, 0.43722, 1.8689
DataItem100, 9.7314, 9.428, 8.8921, 7.9026, 9.5562, 11.565, 9.7081, 10.1327, 10.8161, 10.1375, 10.2174, 10.9871, 10.058, 9.8038, 9.7865, 9.0433, 7.7202, 10.3061, 9.6974, 9.4389, 8.4507, 10.8783, 10.247, 10.282, 10.496, 9.3912, 10.5402, 11.8055, 9.9271, 9.3248, 10.3523, 8.8682, 10.9169, 11.0069, 9.901, 11.0386, 8.7693, 9.2618, 9.9409, 10.6921, 9.7494, 11.5036, 7.3115, 7.27, 8.8938, 8.6579, 10.7277, 8.7961, 11.3606, 8.1081, 9.7351, 9.5869, 11.0121, 9.4301, 9.4524, 9.99, 9.62, 9.8799, 12.3251, 10.4061, 9.3771, 9.7396, 10.1867, 11.3826, 11.3059, 9.0415, 9.3535, 9.2167, 9.7437, 9.6731, 9.4867, 9.9658, 8.1553, 10.4989, 9.624, 7.9021, 8.7051, 7.9489, 9.0048, 9.0093, 11.6848, 9.089, 9.659, 12.0621, 11.4075, 10.1411, 10.199, 10.1363, 9.951, 8.545, 8.9256, 9.5132, 10.9726, 11.3755, 10.7762, 10.6528, 9.2648, 8.3655, 10.504, 9.3944, -1.0898, -1.5384, -1.3259, -1.2626, -0.67367, 0.69227, 1.5684, 1.2702, 0.18127, 2.0403, -1.5613, 0.79157, 0.35712, 1.1538, -0.55534, 0.7605, 0.72385, 0.69415, 0.020635, -0.78559, -1.9161, 0.14719, -0.68715, -1.8575, 2.4316, 0.099961, -1.1111, -0.16542, 0.86573, -0.34531, 0.12916, -0.46479, -0.66339, -0.33448, -2.0867, -0.6524, 0.45641, 1.7764, 2.815, -1.0557, -0.7915, -0.38141, -1.2733, -0.32158, 0.75279, 0.034437, 0.46626, -0.010674, -0.44656, 2.1125
DataItem101, -0.11133, -1.41, 0.13687, 0.2855, 0.47816, -0.75445, -0.65773, -0.42678, -1.418, 0.14762, -0.57402, 0.73875, 0.55977, -0.71688, -1.29, -1.1885, 0.34329, 1.0413, 0.77163, 0.16751, 0.23381, 1.2169, 0.3626, -0.31207, 1.1269, -0.041668, -0.79676, 0.15718, 0.18513, 0.85338, 1.2717, 0.19483, 0.66228, -1.6791, 0.50401, 0.027453, -1.2029, -0.5039, 0.26608, 1.6897, 0.71296, 0.60578, 0.11791, -0.095871, -1.7074, 0.38616, 0.192, -1.7603, 1.9395, -0.74823, -0.86962, 0.1915, -0.36675, -1.1737, 0.6032, -0.10064, 2.2896, -0.32693, 0.68202, -2.8477, -0.31779, -0.29704, -1.8961, 2.0788, -0.33124, -0.53998, -0.28477, 0.4339, 0.066473, -1.2261, -0.27002, 0.21277, -1.402, -0.49365, -0.80041, -1.8719, 0.21575, 0.33891, 1.3258, -1.1806, -0.2633, -0.49408, -0.085923, -0.50695, -1.2192, 0.94531, -0.30212, -0.41405, -0.60438, 1.2307, 0.46481, 0.58346, 0.91524, -0.6025, 1.4418, 0.089734, -0.13803, -1.2516, 0.96785, -1.7228, 0.91575, 0.0050223, -1.3919, -2.6491, -0.41588, 1.3353, -0.68613, 1.0809, 0.085541, 0.17667, 2.3032, 0.29641, 0.94873, 0.32123, -0.61235, 0.33574, 0.186, 1.617, -0.35797, 0.4782, 0.051616, 1.2715, -0.33921, -0.94903, 0.1124, 0.67617, -0.28242, -1.0607, -1.3867, 0.01631, -0.90883, 0.36008, -0.8569, -0.56431, 1.0004, 0.33677, -0.84233, 0.65386, -0.42662, -1.3045, 0.32351, 1.1956, -0.59452, -0.55449, 1.2759, 0.64894, 0.3505, 1.1061, -0.19091, -0.53137
DataItem102, -9.7796, -8.5946, -10.1548, -10.7914, -11.1752, -9.2452, -10.4111, -10.5838, -9.9251, -10.4034, -8.1585, -9.7121, -9.8181, -9.3847, -10.5899, -9.563, -9.1969, -11.4387, -10.783, -9.8467, -10.0268, -10.9393, -10.055, -9.2163, -8.7423, -8.8157, -9.6289, -7.9985, -10.3454, -9.0859, -9.8515, -10.3755, -11.9294, -11.0262, -9.7295, -9.8907, -7.7738, -10.5192, -9.5525, -9.6231, -9.6809, -10.777, -10.3813, -9.411, -10.5328, -8.8322, -9.3502, -9.3811, -10.7486, -11.0602, -10.1139, -9.2622, -10.4374, -9.831, -8.5858, -9.3338, -9.6978, -10.9455, -10.1764, -9.6005, -8.4025, -10.2447, -9.8609, -9.442, -10.2727, -10.8251, -10.0124, -10.6131, -9.7998, -11.3609, -10.5823, -10.0008, -11.3441, -8.8794, -11.2957, -10.4718, -12.3758, -11.4009, -11.0938, -10.7262, -11.7551, -11.8639, -9.2909, -11.1931, -8.8819, -9.0546, -9.6251, -11.4303, -10.772, -10.477, -10.4105, -10.1836, -9.9759, -10.8823, -8.249, -10.6581, -9.2989, -11.9685, -9.502, -9.4379, 0.46526, 1.2955, -0.77928, -1.0868, -0.1454, 0.2851, 0.64027, -0.78693, 2.2514, 0.86749, -1.4298, -0.45562, -0.62477, -2.0943, 0.095934, 1.8554, 0.6337, -0.16838, -0.5152, -0.015055, -3.2911, 0.62425, 0.16933, 1.0429, -0.18154, -0.40211, 2.3229, 0.33124, 1.1977, -0.52893, 0.40194, -0.17923, 1.7509, 0.06904, -0.19632, 1.904, 0.51885, -1.1455, 0.10585, -0.072831, 1.085, 0.27176, -0.50264, -0.53512, 0.61673, -0.91641, -0.78053, -0.99145, 0.40338, 0.15821
DataItem103, 9.8826, 9.7214, 8.3132, 9.173, 10.0927, 8.7458, 10.3448, 9.2459, 11.8537, 9.6719, 8.0766, 11.9563, 12.025, 9.6838, 9.0758, 9.9987, 9.0714, 9.5146, 8.8772, 9.9011, 8.6577, 10.0606, 9.769, 11.3264, 11.0279, 10.8691, 10.2036, 8.8688, 10.6844, 8.7015, 11.7948, 9.5674, 9.6839, 9.7091, 10.3564, 9.4185, 10.664, 10.9213, 9.3492, 8.9259, 8.7239, 10.3976, 10.914, 8.9872, 11.2349, 10.8801, 9.5928, 9.9761, 10.1609, 10.2814, 10.9094, 10.2496, 10.0925, 9.1933, 9.9849, 9.7532, 10.479, 7.2021, 11.2163, 10.5249, 8.4389, 9.4515, 10.8658, 9.9972, 12.0717, 11.144, 11.1603, 11.3007, 10.9995, 9.9924, 10.5634, 9.3253, 10.3463, 9.5082, 8.2339, 11.0094, 9.424, 11.0561, 9.1616, 9.7686, 10.7186, 9.9829, 8.7091, 9.9284, 10.3779, 9.0545, 10.9198, 11.3907, 10.2617, 10.6823, 10.2319, 9.3054, 8.3424, 10.3579, 10.0825, 9.1606, 10.1589, 8.6787, 10.6671, 9.0647, 0.62905, 0.3686, 0.29033, -0.33356, 2.1745, 0.51018, 1.5678, 0.12376, 1.9002, 1.7888, 1.5345, -0.29075, 0.17563, -0.35001, 0.69351, 0.54157, -0.068935, -0.38524, -2.2175, -0.5283, -0.94803, 2.3881, 0.9152, 0.59582, -0.015896, 2.5224, -1.0714, -0.057016, -1.1685, -0.14078, 1.0591, -1.6466, -0.33314, -1.0116, -0.59432, 0.45191, -0.64682, 0.58214, -0.28172, 1.1704, -1.8948, -1.294, 0.76872, 0.27799, -0.040471, -0.53196, -0.57281, 0.18186, 0.11852, 0.16396
DataItem104, 9.9746, 10.2748, 9.1189, 10.8986, 12.4037, 8.8539, 8.4267, 12.1758, 8.8551, 9.3177, 9.2633, 10.9549, 9.2631, 10.1306, 8.7852, 7.8253, 10.4965, 10.4857, 10.647, 8.4811, 8.0967, 9.49, 8.9958, 10.1585, 9.7578, 8.495, 8.0198, 10.5929, 10.308, 9.611, 11.5276, 8.649, 11.8474, 10.6689, 9.9445, 10.7346, 10.8597, 10.3175, 8.728, 11.3005, 10.0321, 7.8638, 10.0866, 10.5323, 10.0662, 10.1794, 9.7081, 8.402, 9.0518, 8.5402, 10.808, 11.4448, 10.6228, 10.3096, 9.6389, 9.414, 10.3972, 10.6315, 9.2967, 7.8387, 9.831, 10.8191, 11.193, 10.0653, 9.5323, 10.6458, 9.309, 9.5434, 8.187, 10.723, 12.5404, 11.164, 10.2208, 9.5845, 10.3305, 9.7994, 9, 10.9425, 9.3726, 8.61, 10.2003, 9.2149, 9.9089, 9.5116, 10.5784, 11.0117, 9.231, 9.971, 11.1688, 8.3749, 9.4543, 9.7152, 9.5278, 9.5485, 7.9666, 10.1454, 9.5638, 8.4555, 11.7793, 9.0917, -0.48493, 1.3513, -1.3759, -0.017384, -0.83909, 0.58773, 0.18183, -2.0978, -0.02676, -0.92227, 0.00035675, 0.47425, -0.90008, -1.6661, -0.27297, -1.5123, -0.82594, -0.42659, -1.6407, -0.93937, -1.7361, -1.0348, -0.86993, -0.14144, 1.4568, -0.10098, -0.56119, 0.8114, -0.30464, 0.48524, -0.39969, 1.4873, 0.37956, -0.97496, -2.0559, -0.10032, 0.22475, -0.51826, -0.32141, -0.68655, -0.14548, 0.20642, 0.25056, -0.23817, -0.81184, -0.088437, -0.09346, -0.67341, -0.29398, 0.4108
DataItem105, 9.6849, 11.0083, 10.5011, 9.1854, 10.0376, 8.5427, 10.101, 9.3794, 9.4136, 8.8663, 9.5914, 9.8473, 8.6706, 10.2056, 11.5029, 9.9062, 11.2038, 9.191, 10.6077, 11.0142, 10.2003, 10.7965, 9.3865, 9.9601, 10.8872, 9.4757, 9.532, 9.9428, 10.0491, 10.0372, 9.3872, 7.9934, 8.1947, 11.5162, 8.4213, 9.5292, 11.2214, 11.2715, 10.1536, 10.1993, 11.3154, 9.057, 10.2451, 8.949, 9.993, 11.0032, 10.6735, 10.2694, 10.7176, 10.8142, 9.0788, 11.4176, 10.225, 10.8246, 10.2366, 8.9823, 10.0553, 10.2897, 9.6197, 9.2129, 10.4725, 9.7817, 9.0024, 8.5057, 9.1048, 10.2758, 10.6624, 8.7089, 10.8755, 9.3752, 10.4894, 9.4606, 10.4669, 12.8976, 11.2322, 7.7639, 10.7109, 9.3585, 9.6506, 9.8543, 9.3803, 10.1354, 11.4911, 9.9159, 9.0617, 10.5206, 10.8827, 7.3579, 11.4853, 10.7078, 12.4371, 9.791, 10.838, 10.3693, 10.1436, 10.5277, 10.1726, 8.9507, 9.4722, 9.6536, -0.12511, 1.7406, -0.30625, -1.7551, 0.67849, -0.27671, 0.21646, -0.28686, -1.5374, -0.30029, -0.19005, 0.20977, -0.98868, 0.58806, -0.39197, 1.4703, -1.9436, 0.4106, 1.3195, -0.46935, 1.3314, -1.2885, -0.014154, -1.436, -0.21803, 0.40582, 1.9101, 1.2035, -0.5553, -1.9797, 0.94658, 0.44105, -0.44037, -0.023133, -0.77515, 0.20958, -0.72844, 1.236, -0.066343, 0.47599, -0.94835, -0.50657, 0.47646, 0.50809, 0.57835, -0.61399, -0.10371, 0.52173, 2.6528, 0.0070388
DataItem106, -8.1407, -11.413, -7.4886, -10.4964, -10.1556, -10.8848, -10.3152, -10.7752, -8.3065, -10.3237, -8.4143, -10.5898, -10.5444, -11.1005, -11.8676, -9.3879, -10.8049, -10.9311, -8.9222, -10.0186, -11.2758, -11.5539, -9.9093, -8.5165, -11.8021, -11.0377, -9.8789, -9.0199, -10.1997, -9.599, -8.4456, -10.3205, -8.7671, -10.4775, -10.0193, -11.8777, -9.8956, -9.2572, -9.8532, -8.56, -12.1528, -7.532, -10.7719, -10.0322, -9.1969, -10.6132, -11.371, -10.2038, -9.0554, -7.1746, -10.1682, -9.7003, -10.6161, -10.7286, -11.6692, -8.9039, -9.9132, -7.3589, -9.482, -11.5669, -9.956, -9.8037, -8.9887, -9, -10.5184, -11.1681, -10.8052, -10.989, -9.1537, -6.408, -11.2843, -8.001, -10.8805, -10.7984, -9.2081, -7.7955, -10.1452, -11.1699, -10.7566, -10.1853, -10.4699, -12.4457, -10.3409, -9.5748, -9.894, -9.5068, -10.1538, -8.3882, -10.6336, -10.9057, -11.1524, -9.8659, -9.4144, -9.274, -10.0584, -11.1028, -11.4987, -8.821, -8.7113, -9.7531, 0.23692, -0.86932, -2.983, -0.14939, -2.4194, -2.561, -0.50324, -0.27549, 2.1866, -0.31211, -1.301, 0.47101, 0.83531, -0.57226, -1.0351, 0.18692, 0.53176, -0.35372, 0.98942, 0.5779, 2.5794, 0.29383, -0.92955, 0.06142, -0.1918, -0.86044, -0.23386, -0.34393, -0.17843, -0.25851, 0.27555, 1.2233, -1.3508, 1.3572, 0.51499, -0.11446, -0.74085, -1.2385, -1.0398, 0.84586, -0.30876, -0.27169, -0.37605, -0.10335, 0.51273, -1.2481, -0.50275, -0.49082, -0.11528, 0.074657
DataItem107, 1.1444, 0.19531, -1.6027, 0.73497, -0.31572, 0.37382, 1.4022, 0.0022912, -0.65975, -0.9837, -0.50991, -2.0174, 1.3305, 0.30698, 1.5042, -0.5686, 1.0713, 1.5581, -1.8314, 1.5128, 0.12502, -0.45409, -0.64084, 1.6067, 0.6806, 0.75735, 0.9091, 0.52027, -0.58173, 0.13303, 1.9283, 0.68366, -0.44813, -0.95522, 0.76676, -0.47049, -1.7258, 1.1572, 0.52294, -0.45341, 2.2829, 1.1084, -0.46696, 2.2024, -0.42768, -0.064197, -1.1426, -0.6679, -0.6534, 1.5324, -1.0199, -0.71334, -0.83295, 0.16162, 0.68873, -0.18267, -1.1967, 0.73231, -0.051716, 1.505, -0.61999, -0.72966, 2.4086, 0.11752, 0.16664, 0.081922, 2.3814, -0.34106, -0.67495, 0.9197, -0.025179, -0.81564, -0.83364, 0.45077, -1.3909, 0.69111, -1.3446, -0.0099962, 0.52731, -0.76561, -1.3752, 1.0603, 0.063535, 1.1345, 0.75398, 0.32444, -0.28033, 0.46426, 0.67159, 2.2533, 0.79429, -0.48055, -2.238, -0.020627, 0.20331, -0.21951, 1.0422, -1.1007, 0.83665, -0.70912, 0.59815, 1.3177, -1.1468, -1.3379, 2.6518, -1.3889, 0.51747, -1.5079, -0.058734, -0.91727, 3.4308, 0.7129, 0.97827, 2.002, 1.3573, 0.089673, 0.014001, 1.194, -0.039502, -0.37976, 1.2164, -0.18994, 0.27532, -0.44628, 2.296, 0.8746, 1.2822, -0.36617, 0.21054, -0.90396, 0.4105, -1.3274, 0.69473, 0.17454, 2.6301, 0.20097, 0.89297, 0.65236, 0.23398, -1.7356, 0.11412, 0.57106, 0.94527, 2.7266, -0.47247, -1.2318, 3.5573, -2.1579, -0.058828, 0.33563
DataItem108, 9.7921, 10.6451, 10.0845, 8.5365, 8.7737, 9.8658, 9.6213, 12.4686, 9.3035, 9.9149, 10.2873, 9.2769, 9.6106, 10.6368, 12.7585, 7.8045, 10.3199, 9.7886, 11.0252, 10.3859, 9.1667, 10.8697, 11.3298, 10.0979, 11.0674, 11.7601, 10.1082, 9.9388, 10.2662, 9.0854, 11.2425, 9.8759, 10.263, 10.7366, 10.3705, 9.971, 7.7946, 9.5303, 8.5881, 10.633, 9.6963, 10.2331, 10.3377, 9.771, 10.8911, 9.757, 11.0884, 8.4831, 9.3073, 10.8854, 10.9289, 10.5591, 10.5159, 10.4811, 8.8245, 10.5754, 10.2305, 8.2277, 9.9604, 10.1921, 12.2307, 9.5699, 11.1235, 8.3203, 8.726, 10.4422, 10.7057, 11.0791, 9.2792, 8.2148, 9.6223, 9.9753, 9.8652, 12.319, 9.8513, 9.6915, 8.511, 8.8062, 10.0302, 9.9793, 10.9515, 9.9635, 10.0474, 10.9089, 10.4076, 9.1872, 9.9303, 9.5032, 9.6193, 11.3868, 9.887, 9.5128, 9.6257, 9.0987, 10.3752, 10.4992, 10.2301, 9.1456, 10.0958, 10.807, -1.4009, 0.023004, -0.40841, -0.020171, 0.14772, 0.15258, -0.21343, 0.0033964, -1.2287, -0.27262, 0.68515, 0.90332, 0.2866, 0.60494, 0.69713, -1.009, -1.3202, -0.84159, 0.11688, 1.5277, -1.8413, -0.49053, -1.4053, -0.76097, 0.19974, 0.47014, -0.74137, 1.07, 0.75034, -0.15321, 0.65291, 0.82138, -0.15754, -1.2994, -1.2486, 1.0371, -0.72074, -1.8179, -0.14768, -1.7095, -0.12036, 0.49484, 0.77196, 0.47575, 0.23874, 0.53503, -0.81502, -0.16364, 1.8324, 0.85593
DataItem109, 9.5817, 9.8857, 8.0218, 9.3267, 10.9124, 10.4911, 9.0018, 11.6408, 9.7493, 11.567, 8.9782, 9.8384, 9.7505, 9.4944, 11.0511, 7.6904, 10.488, 9.8131, 10.4513, 10.4942, 10.8008, 11.0568, 10.967, 12.3243, 9.5245, 10.4361, 8.1196, 9.8167, 12.553, 9.8976, 10.7494, 8.8289, 10.0082, 10.4917, 10.5984, 9.5039, 9.398, 10.164, 10.0274, 8.8312, 10.5919, 11.2992, 10.0416, 11.4881, 11.7543, 10.1164, 10.3058, 8.7475, 8.966, 11.8332, 8.7574, 10.4317, 10.3271, 8.5914, 9.8148, 10.672, 9.4632, 10.6774, 11.1064, 9.1735, 8.9746, 9.093, 9.2979, 10.9479, 8.4435, 10.213, 10.0346, 9.5547, 12.1622, 10.6933, 9.4666, 9.2505, 10.0502, 8.6159, 10.4854, 11.2003, 10.3867, 9.1694, 10.917, 9.7993, 10.1167, 8.9098, 10.5066, 8.3537, 9.8476, 10.1739, 10.5045, 13.1853, 10.1209, 9.6183, 10.1237, 11.7936, 9.8598, 10.2976, 10.3105, 11.2785, 10.1392, 9.7628, 10.1179, 10.8667, -0.2263, 1.7445, -0.26707, -1.658, 1.1701, 0.34456, 0.33387, 0.81439, -0.08245, -2.3795, -0.8317, -0.68955, -1.1556, -1.9961, 1.5406, -2.0839, 0.1401, 0.4635, -0.091576, -0.25189, -1.2846, 1.3124, 1.9516, -0.6781, -0.058396, 0.14422, 1.3739, -0.32575, -1.2206, 0.33829, 1.0746, -0.41995, 0.32842, -0.23059, 1.465, 0.40905, 0.12723, 1.525, -0.14576, 1.2522, -0.083028, -0.85718, -0.58723, -0.44309, -1.3257, -0.75774, 0.24949, 0.0032251, 0.83565, -1.4242
DataItem110, 0.19487, -0.20305, 0.16806, -1.3449, 1.1657, 0.0068297, 1.4854, 0.32885, 1.4227, -0.36179, 2.0905, 1.4564, 2.3359, 0.20643, 0.027645, -0.30657, -0.92971, 0.43551, -0.4278, -0.87772, -0.54937, 0.73809, 0.648, -0.091532, -0.1789, -1.1945, -0.15964, 0.24091, 0.057533, 0.08203, 0.89274, 1.6491, -0.44312, 0.99234, 1.1691, 1.251, -1.1777, -2.0038, -0.49612, 1.3508, -1.3443, -0.61315, -0.9642, -1.4943, -1.4025, 0.058183, -1.3758, -0.14897, 0.14546, -1.7706, 0.42658, -0.034775, 0.37278, 0.3022, -0.99857, 1.4594, 0.11172, -0.39626, -2.8247, 0.002843, -1.3357, -2.5384, -0.26259, 0.039276, 1.339, -2.2591, -0.80991, -0.39078, -0.11265, 0.81123, -1.6121, -0.31254, -1.7834, -0.15675, 0.032864, 1.07, -0.36766, -1.6945, 0.56672, 1.7032, -0.067969, -1.4639, 1.9977, -1.778, -0.68792, -1.9198, -0.14894, 0.11714, 0.096657, -1.1376, -0.13089, -1.084, -0.6665, -0.74496, 0.78389, -1.3068, -0.13293, 0.26238, -0.95899, -0.48283, -0.061559, 0.63779, -1.0664, -1.3332, 1.3019, -0.023847, 0.65821, -0.24693, 0.47235, 1.339, 1.1132, -1.9555, -0.69716, 0.36064, -1.7495, 0.49428, -1.0716, -0.057179, -0.92914, -0.4535, -0.45944, 0.8361, 0.89503, -0.1469, -0.16551, 0.34621, -0.6931, -2.1367, -0.55691, -2.1994, 0.76326, -2.3555, -1.0778, 0.16589, 0.27333, 1.0775, 0.097453, -1.1605, 0.69877, 0.80477, 2.3246, 0.45761, -0.33598, -2.4267, -0.69508, -0.9589, -1.1845, 2.3706, -1.0281, 0.5191
