, SignalFeature1_D2, SignalFeature2_D2, SignalFeature3_D2, SignalFeature4_D2, SignalFeature5_D2, SignalFeature6_D2, SignalFeature7_D2, SignalFeature8_D2, SignalFeature9_D2, SignalFeature10_D2, SignalFeature11_D2, SignalFeature12_D2, SignalFeature13_D2, SignalFeature14_D2, SignalFeature15_D2, SignalFeature16_D2, SignalFeature17_D2, SignalFeature18_D2, SignalFeature19_D2, SignalFeature20_D2, SignalFeature21_D2, SignalFeature22_D2, SignalFeature23_D2, SignalFeature24_D2, SignalFeature25_D2, SignalFeature26_D2, SignalFeature27_D2, SignalFeature28_D2, SignalFeature29_D2, SignalFeature30_D2, SignalFeature31_D2, SignalFeature32_D2, SignalFeature33_D2, SignalFeature34_D2, SignalFeature35_D2, SignalFeature36_D2, SignalFeature37_D2, SignalFeature38_D2, SignalFeature39_D2, SignalFeature40_D2, SignalFeature41_D2, SignalFeature42_D2, SignalFeature43_D2, SignalFeature44_D2, SignalFeature45_D2, SignalFeature46_D2, SignalFeature47_D2, SignalFeature48_D2, SignalFeature49_D2, SignalFeature50_D2, SignalFeature51_D2, SignalFeature52_D2, SignalFeature53_D2, SignalFeature54_D2, SignalFeature55_D2, SignalFeature56_D2, SignalFeature57_D2, SignalFeature58_D2, SignalFeature59_D2, SignalFeature60_D2, SignalFeature61_D2, SignalFeature62_D2, SignalFeature63_D2, SignalFeature64_D2, SignalFeature65_D2, SignalFeature66_D2, SignalFeature67_D2, SignalFeature68_D2, SignalFeature69_D2, SignalFeature70_D2, SignalFeature71_D2, SignalFeature72_D2, SignalFeature73_D2, SignalFeature74_D2, SignalFeature75_D2, SignalFeature76_D2, SignalFeature77_D2, SignalFeature78_D2, SignalFeature79_D2, SignalFeature80_D2, SignalFeature81_D2, SignalFeature82_D2, SignalFeature83_D2, SignalFeature84_D2, SignalFeature85_D2, SignalFeature86_D2, SignalFeature87_D2, SignalFeature88_D2, SignalFeature89_D2, SignalFeature90_D2, SignalFeature91_D2, SignalFeature92_D2, SignalFeature93_D2, SignalFeature94_D2, SignalFeature95_D2, SignalFeature96_D2, SignalFeature97_D2, SignalFeature98_D2, SignalFeature99_D2, SignalFeature100_D2, NoiseFeature1_D2, NoiseFeature2_D2, NoiseFeature3_D2, NoiseFeature4_D2, NoiseFeature5_D2, NoiseFeature6_D2, NoiseFeature7_D2, NoiseFeature8_D2, NoiseFeature9_D2, NoiseFeature10_D2, NoiseFeature11_D2, NoiseFeature12_D2, NoiseFeature13_D2, NoiseFeature14_D2, NoiseFeature15_D2, NoiseFeature16_D2, NoiseFeature17_D2, NoiseFeature18_D2, NoiseFeature19_D2, NoiseFeature20_D2, NoiseFeature21_D2, NoiseFeature22_D2, NoiseFeature23_D2, NoiseFeature24_D2, NoiseFeature25_D2, NoiseFeature26_D2, NoiseFeature27_D2, NoiseFeature28_D2, NoiseFeature29_D2, NoiseFeature30_D2, NoiseFeature31_D2, NoiseFeature32_D2, NoiseFeature33_D2, NoiseFeature34_D2, NoiseFeature35_D2, NoiseFeature36_D2, NoiseFeature37_D2, NoiseFeature38_D2, NoiseFeature39_D2, NoiseFeature40_D2, NoiseFeature41_D2, NoiseFeature42_D2, NoiseFeature43_D2, NoiseFeature44_D2, NoiseFeature45_D2, NoiseFeature46_D2, NoiseFeature47_D2, NoiseFeature48_D2, NoiseFeature49_D2, NoiseFeature50_D2
DataItem107, 2.4604, 0.13322, 2.1323, 0.52888, 0.4751, 0.42584, 2.4555, 0.034135, -0.12057, 3.4469, 1.602, 1.7876, 0.6901, -0.71571, 1.4844, -0.46445, 0.56666, 1.034, 1.2286, 0.39328, 1.6149, 1.6961, 0.71149, -0.58932, 0.045281, 0.76134, 0.64419, 0.84251, 2.7403, 2.2681, 1.4844, 0.30302, -0.0074255, 0.46185, 2.0486, 0.14591, 3.1512, 1.0317, 0.71251, -0.05151, 1.4592, 0.49058, 1.8083, 0.046343, -0.084902, 1.5581, 1.9296, 0.90468, 1.1249, 0.77205, 1.2, 0.78221, 0.5046, 0.75492, -0.052783, 1.845, 1.6522, 0.73275, -0.44167, 0.71201, 0.87294, -1.5695, 1.3318, 1.4807, 0.10847, 0.96825, 1.0584, 0.57524, 1.4485, 0.897, 1.6917, 2.0221, 0.58234, 1.933, -0.044751, -1.4011, 0.97976, 3.4007, 0.07287, 0.17005, -0.59331, 0.89091, 0.58309, 2.3523, 0.11497, 2.7611, 1.0069, 2.3846, 0.97967, 1.3193, 0.4982, 0.2489, 1.7036, 0.58665, 0.8342, 1.0247, 1.86, 0.72369, -1.1091, -0.54131, 2.2415, -1.433, -0.0040973, 0.51009, -0.626, -0.77812, 1.0292, 0.63848, -0.036711, -0.65167, 0.8757, 0.13156, 0.71154, -0.92329, -0.15631, 1.3079, 1.061, 0.94739, 0.60491, -0.9724, 0.52066, -1.8451, 0.5969, 1.2113, -1.6355, -0.27436, 0.90558, 1.6131, -0.26812, 1.0656, -0.41142, -0.069957, -0.27121, -0.62701, -2.2123, -1.6859, -2.228, 0.015091, -0.44041, -0.37491, -0.25124, 0.40889, 1.5925, -0.48735, 0.19926, -1.9735, -1.2342, -0.95433, 0.69463, -0.18232
DataItem108, 2.2025, 1.3173, 1.607, 2.3362, 1.2245, 2.4193, 0.60601, 1.7906, 3.5893, 3.5038, 3.056, 0.94779, 3.0054, 2.9916, -0.20594, 1.242, 1.7656, 2.2602, 3.6622, 2.567, 0.79844, 1.6861, 0.79816, 3.1154, 2.3598, 0.69217, 0.38049, 0.21236, 1.2812, 3.2752, 0.7327, 2.0448, 2.2005, 1.7992, 0.58995, -0.063189, 2.7096, 0.56516, 1.8978, 1.2675, 0.76213, 2.1252, 2.5807, 3.68, 2.7287, 3.6944, 0.9992, -0.030744, 1.8763, 1.6158, 1.8924, 1.6689, 4.3281, 2.8644, 3.733, 2.5953, 1.3175, 1.6261, 3.4547, 0.91308, 2.4059, 1.7618, 4.324, 3.3336, 0.90849, 0.9249, 3.1195, 3.0665, 3.2721, 2.5489, 1.3191, 3.5221, 2.718, 2.9832, 2.4055, 1.2442, 1.6337, 1.7487, 2.0095, 1.0572, 1.7128, 2.4232, 1.8874, 3.0824, 2.7354, 1.7576, 0.35596, 0.63776, 3.5151, 1.478, 3.036, 1.3408, 2.6143, 1.1297, 2.4262, 2.7986, 2.4133, 2.7712, 3.5607, 4.0527, -0.59804, -1.354, 0.83263, -1.8736, 1.6659, 0.54518, -0.38769, -0.98511, -0.30953, 0.20266, 0.39951, -1.7572, 0.41425, 0.8957, -2.2058, -1.651, 1.1085, 1.1981, -0.27461, 0.062575, -1.0193, -0.99583, 0.19338, 0.15065, -1.9897, -0.73298, -0.99931, 0.11394, -0.92934, -0.40015, -1.0441, -0.75642, -0.074538, 0.63925, -0.56768, -0.33401, 0.16198, -0.28808, 1.7214, -0.22507, 1.6025, 1.5949, 2.5227, 0.028369, 1.9569, 0.46277, -0.81114, -0.15666, -0.91067, 0.36891
DataItem109, 2.8298, 2.2925, 2.0032, 1.2775, 1.7767, 3.6724, 0.81583, 1.5141, 2.9605, 2.188, 2.553, 1.8574, 2.5541, 2.1392, 1.3977, 1.0641, 2.2866, 1.5011, 0.12958, 2.33, 1.7288, 0.7427, 2.2642, 1.2478, 4.0725, 1.4219, 2.8015, 2.0015, 2.7222, 1.6368, 1.6867, 3.7155, 3.3901, 2.8882, 1.5887, -0.098826, 2.2975, 2.3397, 4.0216, 1.8238, 1.4848, 1.3495, 2.187, 2.6036, 2.7671, 1.2929, 1.639, 2.5322, 2.862, 2.6807, 3.1763, 3.5796, 1.317, 1.3515, 1.8052, 2.3097, 1.8026, 4.162, 1.2713, 1.6266, 1.4461, 1.8389, 3.5849, 2.764, 0.92563, 1.6812, 1.8528, 3.4945, 1.5101, 3.0748, 3.4198, 1.7429, 0.8459, 1.2999, 3.3318, 2.6771, 2.391, 2.4129, 2.5972, 4.1211, 2.5739, 2.0445, 1.907, 1.1185, -0.051626, 3.7598, 4.1978, 1.6039, 1.5986, 1.6407, 1.9298, 1.5201, 0.99804, 0.83186, 3.5317, 2.3102, 1.9207, 2.4857, 1.797, 2.8641, -0.17471, -0.48942, -2.505, 1.0671, 0.015589, -0.11423, -0.57532, 1.4414, -0.81251, -1.4783, -1.1214, -0.13968, 1.5346, 1.6482, -0.74208, -1.5717, 0.8996, -0.77932, -0.095131, 0.20154, -1.8172, 0.55736, -0.36901, -0.29148, 0.51896, -0.6461, -0.032582, 1.767, -0.32022, 0.41901, -0.35949, 0.63393, 0.86308, -0.98089, -0.20815, 1.676, -1.3395, 0.52671, -0.41043, 0.094604, 0.6765, -1.301, 0.40166, -1.265, -0.3179, 0.50289, -0.57035, 0.091854, 0.48934, 0.77111
DataItem110, -0.86089, -0.68594, -1.9977, -2.6347, -0.92955, -1.3426, -0.81704, 0.49305, -0.25211, -0.37991, -0.23798, -2.2676, -0.59157, 0.71353, -3.75, -1.2099, -0.84362, -0.35619, -1.3395, -0.47764, 0.63146, -0.39332, -2.5291, -0.76088, -1.6266, -0.050279, 0.1313, -2.1201, 0.39553, -1.2863, -0.28036, 0.06031, -2.1896, -0.88823, -0.50275, 0.023589, -0.77204, -1.3403, -0.94245, -0.89767, -0.35838, -2.3605, 0.55668, -1.9282, -1.6464, -0.67368, -0.15204, -0.83211, -2.1521, -0.77637, -1.5728, 1.4517, -0.41624, -1.4886, -1.4338, 0.51939, 1.248, -0.56506, -1.4365, -1.73, -0.76659, -2.3061, -0.99884, 0.24453, -2.7873, -0.60695, -2.6399, -0.81211, -2.9, -0.5066, -0.58422, -0.27379, -1.2818, -1.1606, -3.0285, -1.366, 1.3589, -1.7432, 0.47248, -0.20279, -0.72221, 0.44259, -1.5828, -0.43379, 0.86491, -1.3788, 0.53346, 0.78541, -1.6004, -0.1047, -0.6329, -1.1294, -0.53251, -0.98638, -2.7891, -2.0546, -0.67431, 0.12889, -0.54305, -1.1222, 1.3016, 1.6064, 1.3981, 0.64235, -0.75384, 0.09519, 0.26962, -1.0631, -1.2634, -0.91824, -0.080659, -1.2255, -0.31349, -2.3092, -0.49467, -0.20392, -0.93481, -0.0049264, -0.031994, 0.15508, 0.24848, -1.8637, 0.60436, -0.37142, 0.61948, -1.5775, 0.2996, -0.70263, -0.34986, 1.3305, -1.7854, -0.09968, -0.65006, 0.49679, -0.96282, 0.89281, 0.20228, -0.11442, -0.34112, 0.082647, -0.1865, 0.61225, 0.82622, -1.3027, 0.17978, 0.60097, 0.67696, 0.61157, 0.18982, 0.72029
DataItem111, 1.3128, 1.5877, 2.192, 2.7372, 1.4385, 1.6305, 1.0385, 1.7199, 0.18639, 3.7855, 1.2225, 1.9514, 1.7083, 1.8101, 3.1657, 1.5583, 0.898, 2.7933, 1.6764, 2.8027, 2.2245, 1.8287, 3.6472, 2.8959, 2.8676, 1.0002, 3.4133, 1.4112, 1.3637, 1.6922, 2.4183, 3.1156, 2.0924, 1.7918, 1.2628, 2.2627, 2.7052, 2.3867, 2.7622, 0.73294, 2.4066, 2.5733, 1.4148, 2.9159, 1.2537, 2.1819, 0.39662, 1.0955, 1.0289, 2.3667, 0.95016, 1.552, 0.65713, 1.7383, 0.91745, 1.6352, 2.3848, 3.1475, -0.29236, 2.9222, -0.34112, 1.3101, 1.4004, 3.251, 3.7364, 1.4884, 0.31365, 0.57883, 0.71628, 0.91841, 0.263, 2.8177, 1.5546, 1.1357, 1.4717, 3.4171, 0.96371, 3.6254, 2.9721, 2.894, 1.76, 3.6887, 1.8159, 0.3036, 3.1012, 1.6567, 3.1012, 2.0436, 2.631, 1.2354, 2.3388, 3.7611, 2.7962, 1.3389, -0.37387, 1.0788, 1.9747, 2.8688, 1.8856, 4.7608, 1.2784, -1.3211, -0.13525, -2.3651, 0.97194, -0.99132, -1.0043, 0.65467, 0.057262, 0.93273, 0.29698, -0.055651, 2.5956, -0.42806, 0.11002, -1.2356, 1.2367, -0.12291, -0.45035, 1.1548, 0.26286, -0.75039, 0.57437, -1.4896, 1.1678, -0.9131, 0.56726, 0.69716, -0.078872, -0.25983, 1.18, 0.59627, 0.70284, -0.57012, -1.1978, -1.6808, 0.63374, 1.4167, -0.09415, 0.69169, -1.5374, 1.4352, 0.83787, 0.22167, -0.80901, -0.81073, 0.32684, -0.60475, 0.66523, -1.094
DataItem112, 0.25916, 0.18488, 0.45393, -0.011233, -0.49922, 0.17982, 0.58637, 1.5927, -0.48814, 1.1446, 0.88244, 2.4713, 0.84015, 0.43591, -0.97777, 2.4715, 2.9412, 0.90338, 1.9527, 0.92655, 1.6404, 2.3342, 1.0918, 2.9008, -0.12246, 0.19108, 0.92315, 0.022584, 3.0868, 0.98239, 0.23173, 0.2163, 2.3834, 2.4791, 3.7247, 0.20433, -0.13955, 0.39357, -0.12126, 0.54187, 0.13627, 1.5288, 0.84232, 2.0224, 0.33815, 1.8157, 0.61747, 1.2801, 1.0548, 0.038241, 1.3649, 0.88371, 1.7788, 1.3876, 1.5101, -0.19301, 1.7804, 0.11724, 0.97561, 1.508, 0.63971, 0.77097, 1.2616, 1.7623, 0.66483, -0.011181, 1.0201, -0.39347, 2.746, -0.39876, 1.3216, -1.1684, 1.799, 1.879, 1.6058, 0.66525, 2.1583, 1.9772, 0.98009, 0.85939, 1.8726, 1.3962, -0.012194, 2.6023, 1.1674, -0.00693, 0.50835, -0.76882, 0.42347, 2.8221, 1.7117, 0.69652, 1.8919, 0.24882, 1.5538, 3.5153, 0.73022, 1.2495, 0.13784, 0.67047, 0.36881, -0.034848, 3.231, -1.0769, 0.53601, 0.69668, -1.3149, -0.36177, -1.0232, 0.0014726, -1.0327, -0.16044, 0.53263, 0.68868, 0.52284, -0.24324, 1.4289, 1.3433, 0.97951, 2.2629, -0.13276, 0.07228, 0.36528, -1.7521, 1.5191, -1.9465, -1.0803, -0.4709, 0.50068, 0.90702, -0.58884, 0.7651, 0.43508, -0.24118, -2.0427, 0.25634, 1.0914, -0.88299, -1.4842, -0.14288, 0.25469, 1.4183, 1.7281, -1.9377, -0.91197, -0.58182, -1.808, -1.918, -0.69116, 0.83091
DataItem113, -0.10312, -1.2826, -0.053558, -1.3537, -0.94149, -0.60857, -1.7755, -0.29629, -1.1997, 1.1888, -0.5603, 0.163, -0.20628, -0.64278, -1.5745, -0.41378, -0.46317, -1.3381, -1.0966, -1.7311, -1.0086, -1.2098, -0.76441, -1.6895, -2.3436, -1.8144, -0.7692, -0.99412, -1.8818, -2.3568, -2.6084, -0.31837, -1.6714, -0.99117, -1.3681, 0.1123, -1.1095, -1.4896, 0.013276, -2.1045, -0.34491, 0.47439, -0.95801, -1.8506, -1.2603, -1.0094, -2.137, 0.59481, -1.7736, -0.20712, 1.2675, 0.037969, -2.6681, -1.8451, -1.846, -2.4107, -2.6275, -1.507, -0.19389, -1.2019, -2.3705, -1.5717, -1.554, 0.21468, -1.0068, -1.7912, -1.9771, -0.40083, -1.0081, -2.5456, -0.12581, -0.56515, -0.69545, -1.504, -1.3873, -0.56129, -0.45225, -0.32262, -1.3567, 0.92344, -2.6887, -0.93355, -0.13823, -0.43071, -1.2591, -1.697, -0.8556, -1.533, 0.30387, -1.409, -1.9635, -1.5816, 0.30298, -1.3354, -4.6786, -1.8827, -0.70582, -0.67771, -0.51828, -0.79893, -1.3516, -1.285, 0.98369, 0.45992, 0.15131, -0.083541, 0.0054971, -0.067591, 0.23066, -1.8058, 0.43569, -1.3024, 0.63752, -0.23503, 0.088702, 0.79417, 1.7203, 0.65768, 1.825, -0.94664, 0.33389, 0.44372, 0.27552, 0.86797, 0.23369, 0.31856, 0.99874, 0.43922, -0.35386, 1.0429, 0.44113, 1.0364, -0.22564, 0.29001, 0.012676, -0.52282, 0.8896, -0.22303, -0.38675, 0.7684, 0.50987, 1.0743, -0.36403, -1.3946, 0.55329, 0.96169, -0.41479, -0.66162, -0.78342, -0.63472
DataItem114, 2.0833, -1.5847, -1.7591, 0.36998, 0.24158, 0.24777, -0.52135, -0.47952, 0.95104, -0.38554, -0.41709, 0.97919, 1.343, 0.28357, 0.76483, 0.74769, 0.39497, -1.1817, 0.98668, 0.12746, -0.58348, -0.5846, -0.7408, 0.44984, -1.6647, 0.39367, 0.80701, -0.59466, -0.49107, 0.2434, -0.98954, -0.46778, -0.69724, -0.48693, 0.38285, -0.21641, 0.35075, 0.78187, -0.57281, 0.47811, 0.1294, -0.36266, 0.39956, -0.45528, 0.043434, 0.70377, -1.7593, -1.0001, -0.36859, -1.551, 0.049568, 0.51526, 0.42845, 0.002254, -0.6465, -0.17134, 1.7362, 1.7919, -0.074105, 0.11531, -1.6554, 0.40295, 0.081706, 0.57066, 0.093455, -0.15003, 0.09919, 1.6674, -0.4946, -1.9429, -0.28562, -1.0359, -0.82059, -2.0108, -0.21879, 1.1945, 0.18433, 1.166, -0.061003, 0.19899, 0.50415, -0.67202, -0.46405, 0.29565, 1.2362, -0.81195, 1.3739, -0.19655, -1.3079, 0.96766, 0.22114, 0.05879, -0.26296, 1.695, -0.0094956, 0.61108, 0.6772, -0.71537, -0.29658, -0.85908, 1.1203, 1.5312, -0.54868, 0.41501, 0.34839, 0.61289, -1.2173, -0.11016, 1.1245, 0.36787, -0.33711, -0.25654, -1.541, 1.2418, 0.06288, -0.66038, 0.65826, 0.35903, -1.0732, 1.2057, 0.30104, -0.14992, 2.099, 0.17979, -0.53499, 1.7697, -0.97927, -0.39287, 0.436, 0.81616, 0.10314, -2.1874, 0.5067, 0.23791, 1.383, 0.61093, 1.1143, 1.022, -0.96539, 0.50795, -1.7034, 0.20519, 1.0143, 0.86445, 0.12615, 2.3713, -1.5854, -0.61418, 0.80252, 1.136
DataItem115, -2.0205, -0.87287, -0.9627, -1.9757, -0.76682, -1.0907, -1.828, -0.55372, -1.1691, -1.1689, 1.0662, -2.6467, -0.55605, -1.7979, -2.634, -1.9713, -1.5, -0.66728, -2.7594, -2.352, 0.13753, -1.1332, -0.62831, -3.5349, -0.65119, -0.67494, -1.5017, 0.45717, -0.41171, -1.8141, 0.53715, 0.92562, -1.0051, -0.10628, 0.054598, 0.39235, -1.6725, -3.015, 1.0111, -2.8678, -1.1673, -2.4377, -0.2237, 0.3018, -1.0125, -1.7699, -2.3947, -0.61111, -0.44085, -0.76305, -1.8439, -0.65157, -2.393, -1.9343, -0.45125, -0.80696, -1.4978, -1.6066, -2.1177, -0.22266, 0.0058542, -0.1793, -2.0995, -0.71842, -0.63064, -0.94722, -0.43837, 0.24154, 0.20797, -1.1779, -0.39502, -1.2377, -1.4562, -1.6208, -2.0885, -0.66451, -3.1384, 0.037826, -1.2642, 0.32984, 1.0855, -1.4833, -2.1143, -0.85708, -0.41991, -1.2744, -1.4108, 0.19528, -1.1468, 0.76462, -3.1739, -0.97686, -0.034331, 1.8292, -1.4814, -0.53118, -0.49164, -1.9838, -0.4231, -1.1, 0.014115, 0.79354, -1.05, 1.2276, 0.90706, -1.5563, -1.6509, 0.55372, -0.78228, 0.068878, -0.18269, 0.75992, -1.5238, 0.24728, -0.5066, 1.6742, 0.28421, -0.49447, 0.099745, 0.047959, -0.80573, -1.3987, 1.5396, -0.20439, 0.47569, 0.15429, -1.2303, 0.49629, -2.3639, -0.40787, -0.12497, 0.23798, -0.36384, 1.3992, 2.6146, -0.51551, 0.95406, -0.94956, 0.66625, -1.9916, -0.42797, 0.3026, -1.6368, 0.38399, -0.17625, 0.36113, 0.60399, 0.18706, 1.1367, 2.0161
DataItem116, -1.445, -2.4752, 0.013925, -2.7522, 0.27533, -4.2498, -3.8778, -1.8711, -2.1402, -1.2065, -2.064, -2.6706, -2.9467, -3.2492, -1.7873, -2.505, -2.2967, -1.8253, -1.5125, -1.3579, -1.134, -3.5622, -4.3603, -1.696, -1.8474, -2.8061, -3.4503, -3.3377, -1.8328, -2.7465, -3.3771, -1.7375, -4.4663, -1.8036, -3.5822, -2.0789, -1.8429, -1.9201, -1.6023, -2.2021, -1.8711, -1.3142, -2.3291, -1.045, -0.9591, -1.7975, -2.1433, -2.3181, -3.5605, -1.5324, -2.1642, -1.793, -1.9223, -2.5156, -1.6581, -1.5344, -1.3739, -3.2402, -1.3513, -3.055, -2.8562, -0.30907, -0.78402, -2.2147, -1.3884, -1.0994, -2.2375, -3.294, -2.5092, -1.8792, -1.9618, -1.4879, -3.0056, -2.545, -3.3573, -1.9316, -0.92116, -1.8255, -2.7368, -3.1254, -2.7887, -2.6138, -2.0624, -1.8096, -0.66272, -1.9828, -0.74858, -4.043, -1.3955, -2.9967, -1.5516, -1.4458, -2.042, -3.2677, -1.4038, -2.2962, -2.437, -3.5024, -2.3798, -3.1754, -1.2558, -1.052, -0.73154, 0.78673, -1.4832, 0.41015, -0.4221, 0.67224, -0.63364, 0.16214, -0.72267, 0.93154, -0.78372, -2.1289, -1.0335, -0.82062, 0.19316, -0.20526, -0.64281, -1.852, 0.022767, 0.46639, 0.39693, -1.1716, -1.2079, 0.28006, -0.21559, -0.93012, 1.4899, 0.49746, 0.0078531, 0.53707, -0.51358, 0.59476, 1.5139, -0.55229, -0.49116, -0.55694, 0.97372, 0.78866, -0.62989, -0.84014, -1.3476, 0.42518, -0.20657, -1.8827, 1.0186, 0.1255, 0.017386, 0.15035
DataItem117, -0.89131, -1.0717, -1.4362, -1.8157, -2.8246, -1.9123, -1.6981, -1.044, -0.36506, -2.6388, -2.3364, -2.8376, -2.0613, -1.4753, -1.7612, -0.78749, -0.40965, -2.5939, -3.4215, -2.0649, 0.14618, -1.8306, -3.4088, -2.8738, -2.4081, -3.3328, -0.98592, -2.8157, -3.24, -1.3852, -2.6428, -1.8893, -2.4851, -0.87504, -2.2596, -0.61828, -2.4023, -2.1107, -2.3077, -2.2499, -1.1471, -1.6428, -4.2843, -2.1797, -2.5218, -1.3935, -3.3106, -3.2759, -1.4921, -2.4813, -3.452, 0.74437, -0.96419, -2.9381, -1.0362, -1.9572, -1.491, -0.37984, -0.60518, -2.3857, -2.3788, -3.2185, -0.61023, -3.1143, -0.53532, -1.6187, -2.2413, -1.1817, -2.6018, -2.7875, -1.7135, -2.9507, -1.1749, -4.3224, -1.5107, -2.8369, -1.7135, -1.4598, -0.44221, -2.5584, 0.87831, -3.0505, -1.8455, -1.7605, -3.3733, -3.4388, -1.0076, -2.5432, -2.6762, -2.3096, -2.091, -2.5953, -1.8256, -2.4539, -1.9015, -1.6784, -1.759, -1.7744, -2.7562, -2.5008, -0.36813, 0.76214, 0.72776, 1.0446, 1.9151, 1.0579, -1.325, -1.9719, 0.2114, 0.5674, -1.3084, -0.90558, 1.1942, 3.0577, -1.3651, 0.32305, 1.1521, -1.362, 1.5733, -0.33889, -2.2904, -0.78137, 0.88004, -0.12909, 0.21278, 0.35823, 0.069255, -2.8474, 0.81964, -2.2158, -0.0094229, 0.47011, 0.27449, 0.58574, -2.0194, 0.025132, 1.4831, 0.70384, 0.73447, -0.99161, -0.48968, -1.0752, -0.58809, -0.9542, 0.10283, -0.1175, 0.99999, -0.31066, 0.17832, -1.459
DataItem118, -1.0851, -2.3431, -1.0963, -0.711, -1.4579, -3.1383, -2.1655, -1.9582, -0.1554, -2.2238, -1.5074, -1.875, -1.4977, -1.1019, -1.815, -0.18218, -1.6211, -0.90268, -2.881, -3.2004, -0.76825, -1.2992, -2.3701, -1.1666, -2.2853, -4.2132, -2.7699, -3.8183, -1.1022, -3.2672, -1.8616, -2.4665, -0.86556, -2.8563, -1.0528, -1.5606, -1.6289, -3.0655, -0.77356, -1.9062, -2.0679, -1.8316, -2.7732, -3.374, -3.4745, -2.1799, 0.10861, -1.7866, -2.2913, -3.1344, -2.119, -3.7651, -1.6976, -3.2152, -1.0575, -1.8427, -3.0981, -3.0899, -2.2183, -1.9848, -2.4027, -0.16682, -1.4814, -5.0219, -1.3004, -1.0158, -1.1346, -0.19169, -2.5525, -1.0876, -2.3079, -1.7496, -2.7003, -2.1674, -3.098, -2.5529, -3.2387, -2.1434, -0.27968, -0.73672, -3.6905, -3.0982, 0.42268, -1.3773, -1.0852, -3.3068, -2.6034, -1.3621, -1.9431, -1.1713, -1.2561, -3.2019, -1.7042, -2.9277, -1.8296, -2.6481, -2.9349, -1.7733, -2.9633, -2.1471, -1.5532, -0.33071, 0.40581, 1.2931, -0.34796, -0.42196, -0.33956, -0.82712, 1.1855, 1.6221, 1.1362, -0.78011, 0.81889, -0.54521, 0.60836, -0.5492, 0.27015, 1.3106, -0.016243, -1.1986, -0.84204, -1.2885, -1.665, -0.75234, -0.73657, -0.86695, -0.99578, 0.24992, 0.44884, -0.68498, -1.2936, 1.9866, 1.2085, 2.8982, 0.34006, -1.0711, -1.57, -1.2217, -0.90835, 0.14463, 0.69853, 1.1166, -0.6577, -1.0665, -0.50649, -0.6225, 0.072703, 0.52847, -0.39105, 1.4533
DataItem119, 0.52433, 0.29078, 1.14, 0.46309, 1.2914, 1.1813, 1.6769, 2.0013, 0.65313, 2.1593, 0.083582, 0.8194, -0.82763, 1.0361, 0.62707, 1.9856, 2.4239, 0.65822, -0.47161, 0.59349, 1.5301, 1.8658, 0.15159, 0.90193, 1.5476, -1.5683, 2.7137, 0.94284, 2.978, 0.53632, -0.29692, 1.0243, 1.3956, 2.3099, -0.46927, 1.5989, 0.15298, 2.2373, 0.73549, 1.0107, 3.3382, 0.46606, 2.0215, 1.1393, 1.2666, 1.9253, 0.29687, -0.0043538, 1.8182, 1.0208, 1.2616, -0.0087591, 2.1253, 2.612, 1.3054, 0.24477, 0.97581, 1.0663, -0.10221, 2.7664, 0.43356, 0.96649, 0.98556, 1.4482, 0.90732, 1.1906, 2.6189, 1.8289, 0.50278, 1.2325, 0.44854, 1.3062, 0.54008, 0.094219, 1.2214, 1.2855, 2.3003, -1.1551, -0.62738, -0.62817, 0.42269, -1.3266, 1.3917, 2.1054, -0.59855, 1.5, 1.0254, 1.4374, 3.2943, -0.77732, 1.0086, 0.72464, 0.72689, -0.19064, -0.31017, -1.3019, 2.6611, -0.26644, 1.3294, 2.0992, 0.46181, -0.61166, 1.295, 1.2949, 0.63619, -1.2266, 0.28824, 2.4119, -0.8395, 1.1876, -2.0288, 0.83946, 1.1548, -0.35898, -0.3313, 0.23255, -1.1032, 0.60492, 1.4946, -0.59528, 1.0032, 0.27244, -0.60085, 0.0083795, 0.19816, -1.8145, -0.47871, 0.12909, 1.7829, -0.20294, 0.022962, -1.3955, -0.5519, -0.55843, 0.96669, 1.6861, 0.68017, -1.3113, -2.0983, -0.57331, -0.27332, 0.45554, -0.64747, 1.7478, -0.16968, -1.9895, 0.080199, -0.49564, -2.1054, 2.217
