"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10"
"c4",3.16175745204525,-2.81874480771975,-1.59572484510436,-0.927536714751511,-6.61753280344074,0.784884637552452,0.663810057839312,-0.952546170304492,-1.65662281344111,-1.73829310443302
"c2",0.545813889899543,-1.39694642929699,1.32667428992872,0.329764640216317,1.3971040046828,-1.22729405783046,1.82246754536379,3.0389283922322,-2.51788026456747,3.10410698325083
"c5",-0.721245846969952,-0.93743729389615,-1.12258792222502,2.01287421488078,2.7726975195252,-1.90177961206507,-3.95225586737841,-5.70790783116997,-1.31435455494672,5.64053559473157
"c3",-0.896813236008088,2.21163548446547,-0.333442053304408,-1.62393283576065,-1.21607133824643,-1.23313579982329,-3.08499209100478,3.22229259414657,4.28825616326275,-3.75592290471877
"c2",2.37950129092682,-1.94052199720723,3.21126929882793,-2.91455579244122,3.17552117995994,-0.759736012559339,0.840062860052548,3.25021231147288,-3.03788129470934,3.47240542365255
"c2",-0.568067231063076,-1.53385678013856,3.28671893469253,0.624464792706416,0.500465741609298,-1.95471402054607,1.57156319387167,1.76597983410226,-3.31715088904213,3.13922320249406
"c3",-1.02197141804924,1.85392518230437,-0.0921922105484974,-0.590345364739185,-1.56721786083041,-1.35147547667362,-1.30975201974959,4.90421079191492,5.62821128872167,-4.96326714177319
"c3",-1.87149516198112,0.822165144981408,-0.486157816296535,-0.518027849124503,-1.54798479338019,-3.03240075539509,-2.96687781433801,4.90233341820244,3.3710069363064,-5.41269982308595
"c3",-1.25032582022333,3.55311778277398,-0.0553829279609155,-2.73389863270905,0.8117179839299,-4.4826973013886,-2.92967971827995,2.52778366958968,2.58406333214975,-5.0356098761528
"c2",-0.586893104610608,-3.96928771205419,1.21171425177192,-0.752233525703661,2.36408979853408,-1.72845880519133,1.1671347136133,2.9500154192408,-2.35106486526669,2.53865989767858
"c3",-2.65430406594387,3.32424998825166,-0.402651392083839,-0.729250437575843,-0.286989130427197,-2.13975748844151,-1.34231014890224,2.58436596567447,4.70371523547604,-3.39738413412457
"c3",-1.85281263708308,2.84649249401265,-2.09095485954742,-0.772765228140476,-0.683749861716841,-2.0928445660338,-3.57222937121051,3.20778432181854,5.21368585822994,-4.03333912024902
"c5",0.474211597032249,1.44252897452677,-2.9149949407499,0.681629864852755,1.1515968898744,-1.09667165909392,-6.90660737014631,-4.73870114001922,-1.8183843964013,3.62375898799731
"c5",-0.396191641706963,-0.871318736570115,-1.80216787996168,1.65420955300061,2.26075346514938,-3.04523840222356,-5.59949704435293,-3.72868517847306,-2.76899122199316,6.07379721747113
"c3",0.105213365482782,1.74764235162726,-0.703467371089282,0.0119463187962568,-1.11290193998883,-1.62480877265906,-3.50768063566493,2.89690128678507,2.35143491653451,-3.17717781472212
"c2",0.415128700716631,-3.79383425340154,2.44942268615981,-1.06109227918367,1.71990815620708,-0.289673136480376,-1.34280284225756,3.17317217186647,-3.31197019843015,3.10158788961856
"c3",-0.577809474041213,4.22082948107643,0.577685846074458,0.863800025251371,-2.41111537061571,-3.70467660448148,-0.882224956686843,3.94936405387177,4.58623647773435,-4.88128106944381
"c2",2.75011534264299,-3.10716780090523,2.41140106071337,-0.814183021433321,1.77990962639662,0.809484406244507,1.09812489177378,2.2511550624988,-1.64573242206171,3.31522115802302
