, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem92, -0.028557, 1.7338, -1.1922, -1.4881, -0.37757, -0.61326, -1.4213, -1.6584, -1.0676, -3.2886, -1.8459, -0.71057, -0.35688, -2.2517, 0.04073, 0.26603, 0.060105, -0.094932, -1.2153, 0.39792, -0.26467, -1.2163, -1.2844, 0.3883, 0.019105, -2.852, -0.19389, -2.2256, 1.7042, 0.057632, -1.0168, -0.82876, -1.0264, -0.99561, -1.4995, 0.041017, -2.2235, -1.121, 0.89057, -1.7122, -1.2401, -1.2502, -1.6752, -1.4999, -0.87366, -0.77607, -1.5936, -0.82866, -0.94114, -0.55373, -1.2013, -3.0328, 0.27677, -0.82973, 0.9747, -0.33402, -0.29952, -0.2024, -0.80673, 0.021199, -0.73078, -1.9093, -1.0822, -1.0747, -2.0824, -3.3517, -1.561, -2.7969, -0.5247, -1.0389, -1.4759, -1.2215, 0.032037, -0.086658, 0.77302, -0.87896, -2.1215, -1.058, -1.6704, 0.33739, -2.4983, -2.2549, -0.40918, -2.3239, 0.11679, -0.35754, -0.52219, -1.9107, -2.4471, -3.2637, 0.065622, -0.2831, -1.6083, -0.66154, -0.66368, -2.008, -0.52982, -0.83307, 0.26556, -1.8008, 1.0724, 0.50596, -0.58694, -1.1667, -0.6842, -0.16265, -0.53796, -1.5626, -0.79608, -0.44, 0.5387, 0.54574, 0.61076, -1.2793, 1.2524, 1.3123, 0.7099, -0.12279, 1.2065, -0.013956, -0.28032, 0.9765, 1.0838, 0.25828, 0.31253, 0.79849, 0.18024, 1.0013, 2.5533, 0.7606, 1.3416, 0.7257, 0.90618, 0.17518, 0.63832, -0.59241, 0.63845, -0.05357, -2.4706, -0.32681, -0.75124, -0.62768, 0.5533, -1.3764, 0.74316, 0.69821, 0.91007, 1.0828, 0.83526, -0.67031
DataItem93, 1.0449, 1.1663, 3.1318, 3.1218, 1.4871, -0.1162, 3.6861, 1.1927, 3.5375, 1.5636, 1.4152, 1.7485, 2.3185, 1.46, 2.1402, 1.8329, 1.1781, 1.418, 1.916, 2.9261, 1.9277, 3.5922, 2.3661, 0.85109, 1.4794, 1.7047, 0.3842, 1.4299, 1.3651, 2.6337, 3.2308, 2.0541, 3.7682, 0.68999, 3.0867, 0.66396, 1.319, 2.1626, 2.6882, 1.0679, 3.4295, 2.8559, 2.7164, 1.0079, 2.0112, 3.1483, 1.2324, 0.53839, 2.6638, 2.1616, 2.0066, 3.8645, 1.8094, 0.88199, 1.8858, 3.2913, 1.7967, 3.7473, 1.9083, 1.8447, 1.9121, 1.3596, 2.2698, 1.3197, 2.0203, 0.55435, 1.1899, 1.7012, 1.1311, 0.49653, 3.073, 1.5215, 2.0389, 1.8326, 2.639, 1.4617, 2.4391, 2.0323, 1.1298, 0.73228, 1.8464, 1.8107, 2.215, 0.3607, 3.3447, 2.2602, 1.0438, 2.0711, 1.3079, 3.1234, 3.0332, -0.18807, 2.9027, 0.80844, 3.2629, 1.6718, 2.1531, 3.1359, 4.6244, 0.96549, 0.70407, 0.050727, -0.12857, 0.35001, -0.67241, 1.7003, 0.23256, -0.94099, 0.69548, -1.3467, 0.76459, -1.1775, 0.40305, -0.71852, -0.67494, 1.1555, 1.5128, 0.76914, -0.81074, 1.5024, -0.22646, -0.25672, -0.72075, -0.30414, -0.84914, 0.78043, 0.70792, 0.40696, 0.1433, 1.0895, 0.79026, -0.66579, 1.0483, 1.1263, 0.60948, -0.8269, -1.4088, 0.35131, -0.64105, -0.65381, -1.6633, -0.92138, 1.387, -0.71692, -1.9575, 1.1303, -1.5053, -0.20561, 0.50244, 1.5716
DataItem94, -0.13837, 0.65876, -0.28418, 0.13634, -2.0426, -0.10196, 0.94488, -0.75528, -0.65543, -0.50136, -0.48037, -0.57952, 0.43159, -0.85406, 0.016201, 0.29701, -0.96684, 1.3004, -0.36408, 1.0293, -0.62915, 0.0059057, -0.66924, 1.5413, 0.097535, 0.6156, 1.2077, -0.85748, -0.74189, 0.22389, 0.61911, 0.59357, -0.35527, 0.19454, 0.16399, 0.72211, 0.015494, -1.1273, -1.7626, -1.4284, 1.5414, -1.6832, 0.13741, -1.4661, 1.1067, 1.7487, 0.49925, -0.24146, -1.9624, 0.89859, -1.0843, 0.037346, -0.30536, -1.6534, -0.58807, 0.35546, -0.51043, -0.75848, -0.41973, 1.6717, -0.36025, -0.56293, -0.65842, 2.0677, 1.0917, 0.40009, 1.3347, 1.7635, -0.85997, 0.57469, -1.1122, 0.34254, 0.0957, 0.76974, 0.83826, -0.43003, -0.50224, 1.0962, -0.15067, 0.81766, -0.39508, 1.7469, -0.48606, -0.29679, -0.98321, 1.725, 1.1, -0.63187, -0.18036, 1.159, 0.56127, -0.75635, -0.10245, -0.10559, -1.1177, 0.1378, -1.1466, 0.78758, -0.11489, -1.6816, -0.20555, 0.291, 0.0093976, 0.4472, 2.1431, -0.11504, 0.12693, 2.1221, 0.6138, -3.5196, -2.3007, -0.5121, 0.21588, -0.38153, -0.23308, 1.9536, 0.97431, -0.76335, -0.22588, -0.90954, 1.1967, -0.86638, -1.3219, -0.05293, -0.36324, 2.4616, -0.2862, -0.052817, 0.34126, -0.3355, -0.6078, -0.0046707, -0.35312, 0.45231, -0.65726, 0.8794, -0.22505, -1.3368, -0.072924, 0.23146, 1.5169, -0.031874, 2.0691, -2.1378, -1.2633, -2.1534, -0.79934, 1.1594, 0.62141, 0.68449
DataItem95, 2.8267, 2.383, 2.6927, 3.7664, 1.6825, 1.7011, 2.0188, 2.2059, 2.8315, 3.1512, 2.2375, 1.6329, 1.7651, 2.1113, 1.6582, 3.0259, 2.9953, 2.4634, 2.9917, 1.6056, 2.2602, -0.098399, 2.6541, 1.7788, 1.3083, 0.87819, 0.69802, 1.6764, 2.6886, 1.0245, 0.44918, 1.2057, 2.1405, 2.4, 0.97185, 0.97614, 1.3195, 4.0981, 2.3316, 1.7246, 2.0576, 2.2937, 1.3504, 0.24068, 2.7324, 2.8914, 2.0619, 0.078218, 1.4633, 0.41661, 0.43435, 1.4728, 4.0454, 3.1419, 3.2698, 2.4548, 3.0875, 3.2565, 2.4169, 1.6029, 1.9835, 2.1942, 2.2569, 3.2241, 2.1855, 2.588, 2.0182, 2.0048, 1.0597, 1.849, 3.6632, 2.8891, 1.9671, 1.2927, 2.208, 2.4827, 2.0434, 2.6047, 1.7253, 0.87223, -0.07527, 3.7892, 1.4801, 2.476, 2.6551, 1.3336, 1.9488, 0.92405, 3.6546, 2.0184, 1.9945, 1.4359, 0.87727, 1.9105, 2.1203, 0.73298, 2.7159, 1.4494, 2.2684, 3.8973, 1.087, 0.47124, 2.1294, -1.0217, 0.84674, 0.85124, -0.75986, -0.22199, -0.034266, 0.52356, -0.6892, 1.1589, -1.3792, -0.38755, -0.39757, 0.049681, 0.20682, -0.61608, 0.26471, -0.55315, -1.1233, -0.47699, 1.0562, 2.8865, 0.56857, 0.78757, 0.17112, -0.17605, -0.25331, 0.59037, 1.1984, 0.97562, 1.5025, -1.5889, 0.085953, 0.15945, -1.0216, 0.83807, 0.40256, 1.359, -0.46381, 0.65608, 0.64651, -1.9743, -1.6615, 0.69449, 0.18426, -1.8232, 0.23868, 0.75724
DataItem96, -0.13388, 0.48374, -2.4326, 1.4833, 0.19847, 0.79119, -0.58549, -0.96501, 0.77488, 0.15306, 1.2603, 0.50757, -0.75822, -0.61629, 1.1155, 0.009799, 0.04234, 0.9197, 0.50381, -0.33882, -0.041082, -1.5653, 0.02989, -0.90743, 0.19267, 1.1477, -1.1198, -0.20909, 0.28395, 1.153, -1.7402, 1.3425, -0.34756, -0.37887, -0.9448, 1.7686, 0.87271, 0.33777, 0.67664, 1.2174, 1.6031, -0.037754, -0.96686, -0.99075, -1.4785, 0.86832, -0.73272, 0.984, 0.59174, -0.16849, 1.3235, -1.0859, -0.30458, 0.89557, -1.4254, 0.26992, 0.55455, -0.35586, 0.050829, -0.42627, 1.5142, 0.99861, 1.1079, 0.14244, 0.87555, -1.1903, -0.21741, -0.66627, -0.058936, -0.54384, -0.32721, 0.022291, 0.57815, -0.3893, 0.79251, -0.013524, 0.15642, 0.93203, -0.9303, 0.57843, -0.94149, 0.49668, 0.92248, 0.17303, -1.6082, -0.27268, -2.3206, -0.19022, -0.49814, 2.7857, -0.40286, 0.78069, 0.097151, -1.2199, 0.54188, 0.39854, 2.1713, -0.91134, 0.52043, -1.1276, 1.1947, 0.63005, 0.96767, -0.49124, -0.90763, 1.244, 2.2117, 0.65483, 0.58447, 0.59256, 0.30073, -2.0091, 0.095621, -0.015396, 0.12519, -0.91531, 0.30815, -0.76165, -1.5568, -0.37686, 0.3873, -0.45246, 0.82897, -0.63036, -1.272, 1.3787, 1.408, -0.52005, -0.18213, 1.4815, -0.50825, -0.94579, 0.084438, -0.054251, 0.61503, 0.39664, 0.16671, -1.1493, -0.2189, -1.8398, -0.15723, 0.33936, 2.5348, 1.2677, 1.1127, 0.82076, 0.034898, 0.097453, -0.10857, 1.2221
DataItem97, -0.27154, 0.98648, 2.5457, 2.3414, 1.5705, 0.18028, 1.7467, 1.7232, 1.2118, 1.7984, 1.655, 2.2393, 2.6209, 2.8874, 2.3057, 3.2093, 1.6701, 1.2657, 2.163, 1.6079, 3.1196, 2.0664, 3.0076, 2.2432, 1.7251, 1.0755, 2.2182, 2.5081, 2.577, 3.7723, 1.7429, 1.9281, 3.2112, 2.2456, 1.978, 1.7462, 1.3272, 2.1167, 1.7003, 1.128, 2.2168, 0.17346, 2.5093, 2.7534, 3.7913, 1.256, 1.7081, 2.7904, 0.25006, 3.3416, 1.6315, -0.17203, 2.5425, 2.4275, 2.197, 1.5032, 2.5153, 1.8255, 2.2845, 0.77557, 2.7691, 1.5497, 3.8495, 3.0955, 2.8495, 2.5014, 1.2603, 1.4925, 1.1508, 2.0332, 2.7249, 2.1099, 2.4321, 3.281, 2.5946, 2.8809, 2.2364, 2.1297, 1.6798, 2.4354, 1.1925, 1.415, 2.397, 1.0625, 1.4587, 3.1169, 0.91843, 1.8992, 2.9574, 2.5811, 1.8266, 4.2839, 0.79701, 3.0644, 1.5692, 2.3323, 1.7892, 1.0747, 2.3655, 2.0078, 0.56869, -0.42181, 0.41981, 0.62855, -0.74737, 0.37809, 1.0612, -1.6688, 0.48093, 0.55705, 0.28479, 0.22139, 0.8682, 0.36672, 0.43365, -0.28058, 0.42088, -2.0539, 0.72219, -0.017608, -1.7834, 1.8605, 1.0337, -0.82153, -0.82244, 0.03142, 1.0499, 0.47245, -0.93582, -0.22842, 0.76571, -0.76632, -1.225, -0.91307, -1.0441, 0.62992, -0.36396, 0.89249, 0.50017, 2.0905, -0.90047, -1.5125, -0.65109, 0.27191, -1.068, -0.030999, -1.3143, 1.1965, 0.28442, -0.95526
DataItem98, 1.8191, 4.7445, 1.502, 1.5721, 1.6429, 2.9857, 1.3885, 1.6904, 1.3107, 2.2356, 2.5317, 1.7353, 3.1304, 3.3188, 2.31, 3.2174, 3.6265, 1.3141, 2.4137, 2.2108, 2.4923, 1.6077, 2.4275, 1.4776, 1.1931, 0.45569, 4.563, 2.4257, 1.2753, 2.2987, -0.22225, 2.1266, 3.1713, 2.0377, 2.6514, 0.79005, 2.7757, 2.417, 0.64954, 1.3315, 2.5702, 1.0841, -0.18095, 1.1679, 3.1141, 2.3879, 2.0252, 2.5084, 1.2804, 1.5457, 1.5325, 2.5909, 1.6524, 1.7699, 1.3274, 1.2722, 2.5786, 1.2509, 0.73502, 1.5011, 3.5717, 1.4316, 1.2438, 1.4563, 1.0892, 2.3879, 2.5573, 1.6831, 1.2803, 1.4723, -0.088852, 3.6901, 2.2449, -0.89285, 3.0273, 2.7701, 2.321, 3.559, 1.7943, 1.8243, 3.0309, 0.93614, 1.976, 2.6089, 2.1455, 1.9757, 2.8515, 3.3487, 2.1187, 3.1816, 0.083012, 2.1738, 1.6788, 3.4671, 2.0972, 2.5932, 2.0374, 1.1959, 1.0653, 1.2228, -0.35116, 1.3459, -0.6094, -0.68267, 0.10993, 0.96053, 0.076638, 2.0873, -0.09002, -0.73418, -1.92, -0.93234, 0.83602, -1.0544, 1.6591, -0.26399, -0.1752, 0.31985, 0.57317, -1.2216, 0.8313, 1.6533, -1.2312, -0.78622, -1.09, 1.2036, 1.0448, 0.19783, -1.7844, 0.74829, -0.54976, 0.033878, 1.2057, -1.1925, -0.40911, -1.0821, -0.77123, 0.69189, 0.36085, -0.53386, -0.07401, 0.77631, -0.57861, -0.44623, 0.625, 0.06029, 0.32594, -0.64621, 0.27306, -0.95645
DataItem99, 0.36108, 0.64957, -0.28731, 0.67924, 1.5237, -0.10408, 1.0345, 0.30141, 0.55891, -0.018578, 0.49484, 2.0498, 0.53985, 1.3844, 1.1268, 0.33981, 1.1258, 0.49403, 2.5481, 0.50392, -0.58619, 3.5663, 1.8396, 2.0996, 2.0054, 2.5612, 1.2788, 1.4495, 0.30866, 1.9172, -0.43941, 0.8065, 0.35252, 2.4947, 0.74478, 0.52123, 1.3565, 0.4765, 1.758, 1.8355, -1.2834, -0.065161, 0.30157, 1.4392, 0.83417, 0.91735, 1.9308, 2.894, -0.76623, 1.8403, 1.216, -0.60628, 1.4928, 1.2077, -1.4061, -1.643, 1.1418, 0.22502, 2.1488, -1.0113, -0.10483, -0.02888, 1.1652, 2.3363, 1.0065, 0.76988, 2.3984, 0.51003, 1.3476, 0.29329, 0.036864, -0.48639, 0.44331, -0.51042, 1.393, -0.035987, 0.58752, 1.5061, 0.85595, 0.76754, 0.58262, 0.54739, 0.54261, 3.1918, 0.58549, 1.6202, -0.38989, 0.25621, 2.0983, 0.38796, -0.21926, 1.7899, -0.21577, 0.50077, -0.2168, 0.64133, 3.0269, 3.421, 1.3911, 0.95731, 0.81628, 0.87948, -0.19607, 0.86254, -0.49633, 1.8786, 2.7192, -0.15543, 0.59224, 1.0854, -1.308, 0.295, -0.89356, -0.10611, -1.6306, -0.22052, 0.8965, -0.87143, -0.43166, 1.3061, -0.75624, -2.1291, -0.84226, 0.77696, -0.31065, 1.661, -0.79765, 0.2786, -1.8894, -0.61511, 0.010958, 0.26984, 0.56793, -0.13734, 0.50392, -0.29887, -1.2214, 0.01771, 0.68187, -0.13649, -0.20746, 0.29626, 1.8112, -0.037062, -0.10865, 0.74244, -0.71308, -0.27853, 1.2861, -0.9693
DataItem100, 1.0798, 1.302, 2.8712, 0.20136, 2.1496, 0.053331, 1.6663, 2.7296, 1.3305, 1.0836, 1.1122, 2.7951, 3.6618, 2.2557, 2.8596, 1.4244, 1.7025, 2.3844, 1.9988, 3.3085, 1.5824, 1.3422, 2.9826, 2.9303, 2.0735, 2.0075, 0.90667, 2.6005, 1.4596, 4.1452, 3.0882, 0.77447, 2.8709, 1.3809, 2.6005, 2.0572, 2.6146, 1.7703, 1.333, 3.2501, 2.0765, 1.1133, 1.5335, 1.6261, 1.3992, 2.873, 2.0902, 2.2232, 2.2657, 2.5415, 2.5443, 2.7086, 1.659, 3.4737, 1.9685, 3.0422, 0.82614, 2.0949, 2.8082, 1.84, 1.1868, 0.76308, 1.3372, 3.0085, 0.93715, 1.5014, 2.7676, 0.62753, 1.1602, 1.9772, 0.91198, 1.2241, 2.9911, 0.85254, 2.2272, 0.61492, 1.0188, 1.3766, 3.0143, 1.9791, 0.86349, 2.2187, 2.0434, 2.2356, 2.6424, 3.0106, 2.0909, 1.4347, 1.7363, 2.7423, 3.7331, 1.9401, 2.0613, 2.143, 1.0257, 0.5068, 0.44112, 3.396, 2.2552, 3.4514, -0.89581, 0.73815, 0.66293, 1.4828, 1.2955, -1.3439, 1.1479, 0.42275, -1.1407, 0.46226, 0.55873, 0.482, 0.04198, -0.21165, -0.68948, 1.3878, -0.66838, 0.24056, -0.12882, 0.81155, 1.6276, 2.7122, -0.25529, -1.8875, 0.7338, 0.29258, 1.5721, -0.67014, 0.97193, 0.5954, -1.2056, 0.38445, 1.8553, 0.33718, 1.4024, -1.4837, -0.54661, 0.16192, -0.90132, -0.24041, 0.7528, 2.1116, -0.71864, 0.17575, 0.79514, -0.055047, 0.98912, 0.5853, -0.65347, 0.57989
DataItem101, 3.0218, 1.6329, 3.0883, 0.33085, 1.7406, 0.47623, -0.010243, -1.0988, -0.37217, 2.6865, 0.33612, 0.36522, 0.61452, 0.058491, -0.75119, 2.7737, 2.1879, 1.7448, 0.7606, 1.4981, -1.0912, 1.3604, 0.79768, 0.5226, 1.1375, 0.17454, 1.9251, 0.32695, 1.5454, -0.54413, -0.12759, -0.59114, 0.083502, 0.34632, 1.505, 0.41957, 0.96453, 2.978, 1.3528, 2.9021, 1.2653, 1.3689, 0.35165, 0.65243, -0.7397, -0.034732, 1.2325, 0.30984, 0.5631, 1.6167, 2.6001, 1.7463, -0.43774, -0.13949, 1.8691, 1.3136, -0.7004, 3.113, 1.4877, 0.74893, 0.64251, 2.6384, 0.19695, 0.8374, 1.4169, 1.8534, 2.6588, 0.10891, 0.021299, 1.6033, 0.84857, 1.0773, -0.2791, 0.73419, -1.1856, 1.7566, 1.8604, 2.0973, 0.63426, -1.1863, 1.1321, -0.46231, 0.035754, 0.40212, 1.7726, 1.1412, 0.255, 1.0025, -0.76061, -0.15743, 1.7284, -0.019212, -0.10697, 1.9333, 1.2219, 1.8893, 3.5107, -0.18218, 2.0897, 0.85789, -0.64358, -0.13829, 0.3039, -0.50488, -0.63779, 1.3613, 1.5624, -0.25114, 1.2132, 1.6956, 1.2515, 0.010857, 0.34099, 0.15504, 1.4674, 0.86677, -0.94909, -0.18553, -0.31859, -0.85964, -0.26532, -1.7196, -0.52308, -2.1083, 1.0556, -1.957, -0.1711, 1.4496, 0.55916, -1.1842, 1.5058, -0.65047, 1.1956, 0.25747, 1.9739, -0.3806, -0.30145, -0.6599, 0.75889, 2.3933, -0.60823, -0.014063, 0.037114, -1.1856, 0.38579, 1.0358, 0.19558, -1.8131, -1.1528, 0.88929
DataItem102, -2.8278, -3.5356, -2.6259, -3.4654, -1.4888, -1.4948, -1.8782, -1.9104, -2.0569, -1.3606, -2.5831, -1.5912, -2.5011, -0.80107, -2.2455, -2.8106, -1.5875, -1.9475, -2.9723, -3.8316, -1.2787, -0.76151, -1.4941, -1.6222, -2.9519, -1.9045, -2.1599, -0.85157, -0.57393, -2.0313, -1.5119, -1.3296, -1.9687, -3.0766, -1.8527, -3.3662, -3.0777, -3.1831, -2.2098, -2.7698, -1.9388, -1.4182, -2.5685, -1.7821, -2.7717, -0.92375, -3.6318, -2.3915, -3.2482, -2.0285, -3.189, -0.705, -2.6972, -2.5358, -2.8346, -1.3724, -1.2503, -2.3904, -3.7923, -1.8538, -1.2154, -3.4221, -3.2335, -1.3562, -1.723, -0.2629, -1.3271, -2.6812, -1.5223, -1.7001, -2.3701, -1.9027, -1.7043, -3.3334, -3.7733, -1.6033, -0.34189, -1.2824, -3.3488, -2.2728, -3.1813, -2.4879, -2.2532, -3.1934, -1.9673, -1.0638, -1.4183, -1.0506, -2.2113, -0.65788, -2.8916, -1.4689, -2.0063, -3.0053, -1.5452, -2.8632, -0.94684, -2.4478, -2.8229, -1.1689, -1.1337, 0.078338, 1.3348, 1.4253, -1.6446, 0.87314, 0.86821, -0.17317, -0.19742, -0.70608, 2.1648, 0.39947, -1.1668, -0.28956, 0.75261, -0.025908, -0.95047, -1.435, 1.1583, -2.04, 0.017025, 0.0733, 0.09083, -0.33659, 0.12117, -1.7917, 2.2976, -0.0022245, -0.3279, 1.597, -1.2937, 0.41495, 0.40568, -0.46502, 2.0588, 0.77721, 0.37679, 0.11846, -0.45996, -0.26762, 1.3082, 1.2403, 1.0572, -0.29587, 0.17454, -0.50517, -1.256, -1.0778, -0.76051, 0.48632
DataItem103, 1.7966, 3.3583, 1.5954, 1.8654, 3.1891, 1.6492, 1.3902, 2.7095, 2.7074, 1.5471, 2.4426, 2.4228, 1.6719, 2.83, 2.0112, 2.3245, 2.4539, 2.5075, 2.7187, 2.7781, 2.1943, 2.1102, 1.4426, 2.0342, 1.6474, 1.7845, -0.63643, 0.82997, 3.1906, 0.43261, 2.5837, 2.7661, 2.8136, 2.449, 0.99849, 1.8991, 1.0296, -0.29534, 3.2489, 1.8323, 1.6419, 1.8151, 2.1792, 3.3572, 2.2743, 1.465, 2.658, 1.5872, 2.7629, 1.3502, 2.1733, 1.3451, 0.97444, 3.4459, 2.391, 2.7397, 1.6023, 0.84888, 3.0783, 0.83977, 3.3637, 2.4294, -0.2652, 1.2845, 3.5532, 1.0371, 2.4068, 2.6679, 2.3515, 4.1571, 1.5201, 1.4235, 0.89979, 2.1189, 0.78959, 2.086, 2.2447, 2.0785, 2.7973, 2.6104, 2.4145, 1.6001, 1.8285, 3.2323, 1.2346, 2.1118, -0.24388, 2.8585, 2.965, 2.9259, 0.64931, 1.3074, 0.27843, 0.86103, 2.9513, 1.5196, 2.1219, 2.0843, 1.7173, 1.7142, 1.2018, 0.24232, -0.52804, 1.2508, -2.0478, 0.18033, -0.19387, 0.44977, -1.1764, 0.14659, -0.72561, -0.64795, -0.20266, -0.035303, -0.68217, -0.96667, 0.83829, 1.3222, -0.26684, -1.7713, 0.73441, 0.90226, 0.71281, 0.31878, -0.036656, -0.44497, 0.18411, -0.89043, -1.0987, -0.85566, -2.0748, 0.11219, -0.81652, -0.21821, 0.28345, 2.0163, 0.23962, -0.34969, -1.2643, 0.34757, -0.80967, -0.080098, 0.95822, -0.049029, -0.37373, 0.58183, -0.73529, 0.50051, 0.1329, -0.91716
DataItem104, -1.3311, -0.25949, -1.255, -2.8562, -1.9223, -1.1617, -0.5427, -0.13616, -1.7933, -0.67587, -2.672, -0.80608, -0.8925, 0.019568, -1.755, -0.013387, -1.4387, -0.21101, -1.0023, -1.3098, -2.0485, -1.4621, -0.55614, 0.049305, 0.60623, -0.80553, -1.1917, -0.97628, -0.6633, -0.52365, -0.20453, -1.3302, -2.2874, -0.60413, -0.18225, -0.54313, -1.0326, -1.6074, -2.5216, -0.15363, -1.3856, 1.053, 1.2221, -0.4211, -0.59442, -2.1362, -2.6424, -2.4605, -0.17552, 1.0271, -2.6451, -0.59726, 0.96993, 1.4311, -1.7095, -1.5817, -0.794, -0.96629, -0.52307, -0.053272, -2.0908, -1.0283, -1.5171, 0.56203, 0.051533, -1.3133, -2.5005, -0.98455, -1.4148, -0.65175, -0.84479, 0.5144, -1.0782, -2.2293, -2.4952, -1.3106, 0.042076, -1.3326, -1.9556, -1.4712, -0.14908, -1.7477, -1.1752, -1.5668, -0.62262, 0.59386, -3.0662, -2.77, 1.013, -1.0305, -0.78747, -0.98628, -1.2566, -2.5235, -0.50356, -2.7049, -1.6886, -2.2063, -1.6127, -0.63421, -1.0276, 1.495, -0.93015, 0.05269, -1.295, 0.45741, -0.034681, 0.43085, -0.075089, -0.51136, 2.7402, -1.4065, -1.4636, 0.41022, -0.32468, 0.79813, 0.18101, -0.50521, 0.13682, 0.38798, -0.17761, -0.52954, 0.55975, 0.1248, 0.068416, -0.1306, 0.74194, -0.050949, 1.3479, 0.82837, -1.3772, -0.020369, -0.52428, -0.52136, -0.19471, 0.15475, 0.40555, -2.3384, 0.60585, -0.23302, 0.44576, -2.1563, 0.59668, -1.8101, 0.91714, 0.67067, 1.3489, -0.36146, 0.039894, -0.53912
