, SignalFeature1_D1, SignalFeature2_D1, SignalFeature3_D1, SignalFeature4_D1, SignalFeature5_D1, SignalFeature6_D1, SignalFeature7_D1, SignalFeature8_D1, SignalFeature9_D1, SignalFeature10_D1, SignalFeature11_D1, SignalFeature12_D1, SignalFeature13_D1, SignalFeature14_D1, SignalFeature15_D1, SignalFeature16_D1, SignalFeature17_D1, SignalFeature18_D1, SignalFeature19_D1, SignalFeature20_D1, SignalFeature21_D1, SignalFeature22_D1, SignalFeature23_D1, SignalFeature24_D1, SignalFeature25_D1, SignalFeature26_D1, SignalFeature27_D1, SignalFeature28_D1, SignalFeature29_D1, SignalFeature30_D1, SignalFeature31_D1, SignalFeature32_D1, SignalFeature33_D1, SignalFeature34_D1, SignalFeature35_D1, SignalFeature36_D1, SignalFeature37_D1, SignalFeature38_D1, SignalFeature39_D1, SignalFeature40_D1, SignalFeature41_D1, SignalFeature42_D1, SignalFeature43_D1, SignalFeature44_D1, SignalFeature45_D1, SignalFeature46_D1, SignalFeature47_D1, SignalFeature48_D1, SignalFeature49_D1, SignalFeature50_D1, SignalFeature51_D1, SignalFeature52_D1, SignalFeature53_D1, SignalFeature54_D1, SignalFeature55_D1, SignalFeature56_D1, SignalFeature57_D1, SignalFeature58_D1, SignalFeature59_D1, SignalFeature60_D1, SignalFeature61_D1, SignalFeature62_D1, SignalFeature63_D1, SignalFeature64_D1, SignalFeature65_D1, SignalFeature66_D1, SignalFeature67_D1, SignalFeature68_D1, SignalFeature69_D1, SignalFeature70_D1, SignalFeature71_D1, SignalFeature72_D1, SignalFeature73_D1, SignalFeature74_D1, SignalFeature75_D1, SignalFeature76_D1, SignalFeature77_D1, SignalFeature78_D1, SignalFeature79_D1, SignalFeature80_D1, SignalFeature81_D1, SignalFeature82_D1, SignalFeature83_D1, SignalFeature84_D1, SignalFeature85_D1, SignalFeature86_D1, SignalFeature87_D1, SignalFeature88_D1, SignalFeature89_D1, SignalFeature90_D1, SignalFeature91_D1, SignalFeature92_D1, SignalFeature93_D1, SignalFeature94_D1, SignalFeature95_D1, SignalFeature96_D1, SignalFeature97_D1, SignalFeature98_D1, SignalFeature99_D1, SignalFeature100_D1, NoiseFeature1_D1, NoiseFeature2_D1, NoiseFeature3_D1, NoiseFeature4_D1, NoiseFeature5_D1, NoiseFeature6_D1, NoiseFeature7_D1, NoiseFeature8_D1, NoiseFeature9_D1, NoiseFeature10_D1, NoiseFeature11_D1, NoiseFeature12_D1, NoiseFeature13_D1, NoiseFeature14_D1, NoiseFeature15_D1, NoiseFeature16_D1, NoiseFeature17_D1, NoiseFeature18_D1, NoiseFeature19_D1, NoiseFeature20_D1, NoiseFeature21_D1, NoiseFeature22_D1, NoiseFeature23_D1, NoiseFeature24_D1, NoiseFeature25_D1, NoiseFeature26_D1, NoiseFeature27_D1, NoiseFeature28_D1, NoiseFeature29_D1, NoiseFeature30_D1, NoiseFeature31_D1, NoiseFeature32_D1, NoiseFeature33_D1, NoiseFeature34_D1, NoiseFeature35_D1, NoiseFeature36_D1, NoiseFeature37_D1, NoiseFeature38_D1, NoiseFeature39_D1, NoiseFeature40_D1, NoiseFeature41_D1, NoiseFeature42_D1, NoiseFeature43_D1, NoiseFeature44_D1, NoiseFeature45_D1, NoiseFeature46_D1, NoiseFeature47_D1, NoiseFeature48_D1, NoiseFeature49_D1, NoiseFeature50_D1
DataItem92, 11.3791, 11.7831, 10.5368, 9.2171, 10.1389, 11.6462, 10.3061, 10.1346, 9.8284, 8.5724, 10.5056, 10.4141, 9.6256, 10.5382, 11.3501, 9.3577, 11.0874, 9.6507, 10.3732, 8.8342, 9.3777, 9.8477, 9.8959, 8.9538, 11.7839, 7.5409, 10.8566, 10.8725, 10.0276, 9.6874, 10.4194, 8.988, 8.6604, 7.7754, 9.1717, 9.6894, 11.3241, 9.1498, 11.2481, 12.6327, 10.2412, 8.8835, 10.4516, 9.0561, 10.1731, 8.6078, 10.1516, 9.7523, 9.611, 9.418, 10.0689, 11.069, 11.0762, 10.5276, 9.0474, 10.7653, 8.6131, 8.1554, 11.0353, 9.2201, 10.9408, 10.2338, 11.1313, 7.3943, 9.6425, 11.8667, 9.6464, 10.0277, 10.6197, 8.8829, 11.1296, 10.9092, 8.6184, 11.6042, 9.039, 10.6168, 9.7125, 10.8945, 10.4149, 11.1259, 9.24, 9.014, 11.2384, 10.6748, 11.9067, 9.8474, 12.6266, 9.7214, 8.7969, 9.4405, 9.2591, 9.223, 10.1872, 9.6944, 8.3419, 11.8721, 10.6867, 11.4991, 9.1001, 11.6342, 0.34013, 0.31207, -0.40208, -1.0903, -0.73648, -1.0784, 0.68773, -0.54484, -1.002, 1.1398, 1.0529, 0.061703, 0.95872, 0.76475, -1.709, -0.33904, -1.8329, 0.089715, -0.13656, -0.99887, -0.023332, 0.53875, -2.282, -0.4082, 0.48415, 0.32157, 0.60015, -2.3642, 0.70877, 2.1615, -1.5851, 0.77614, 0.23858, -0.90854, 1.4974, -0.47985, 0.85007, -0.014658, -0.2931, 0.80988, 1.1126, 0.084714, 1.1068, -1.3092, -0.044705, 0.38826, -0.99593, -0.59213, -2.1035, 0.034445
DataItem93, 0.043865, 1.7584, -0.60566, -0.6598, -2.0078, -0.030003, -0.27806, 1.7947, 0.29067, -1.1958, 0.056145, -0.86116, -0.11304, -0.9283, -0.70076, -0.37929, 1.6156, 0.7712, 0.81615, -0.35916, 2.3536, -0.16434, 0.93068, 0.70175, -0.67491, -2.4809, -0.62953, 0.37654, 0.096625, -0.36269, -0.16076, 1.1658, 0.90221, -0.44845, -0.87713, -0.19772, -0.65799, 0.39027, 0.94241, 0.6809, -1.6285, 0.19906, 0.70876, -1.6626, -0.50644, -0.21551, -1.3075, -0.97461, -0.89756, -1.6337, 0.82353, 0.83692, -1.5049, -2.61, 0.91493, -0.1147, 0.47045, -1.14, 0.86278, -0.46656, -0.057254, 0.41654, -1.4376, -0.31001, 1.0805, 0.010602, 1.9169, -1.0571, 0.62932, 0.080172, 1.9296, -0.066609, -0.39285, 0.75528, 1.641, 0.93648, 2.5601, 1.9074, -0.4305, -0.16504, 0.73527, -0.21207, 1.7203, -1.6094, -0.80729, -0.41086, -1.1703, 1.0872, -0.53614, -0.99056, -0.10793, -0.18212, -0.35297, 0.39686, 0.17451, 0.91224, -0.66129, 1.3612, -1.1806, -0.36386, -0.13827, -1.2216, 0.18089, -0.92836, -0.70941, -0.38425, 0.93704, -2.4441, -0.49632, 0.79558, 1.3974, -0.38955, 1.0967, 0.073644, -0.43371, 1.3489, 0.11906, 0.22959, 0.018364, 0.27634, 1.2766, 0.84977, -0.0071126, 0.76303, -0.8889, -0.46117, 0.045212, 1.2301, 0.84504, 1.7681, -0.72369, -0.85169, 1.802, 1.2971, -0.60385, -0.044325, 0.076041, 0.56408, 2.5773, 0.85092, 0.69913, -1.2275, -0.27593, -0.83295, -0.36944, 0.23593, -0.39354, 0.98155, -1.3995, 0.004731
DataItem94, -9.3023, -9.9127, -8.0984, -10.4678, -8.6908, -10.2853, -7.8966, -10.6163, -8.6261, -9.3771, -10.9661, -9.1291, -9.9563, -7.2597, -11.1317, -9.3408, -8.6544, -10.0229, -10.1292, -11.032, -10.0461, -9.118, -9.6396, -9.7199, -10.7266, -9.2535, -10.6606, -11.9009, -8.7623, -7.3215, -9.7942, -10.5172, -10.5034, -9.7633, -10.2828, -9.5775, -9.5744, -12.0714, -10.5603, -11.5514, -8.7008, -10.9297, -9.77, -9.12, -9.9842, -8.1442, -10.2726, -10.3692, -10.8964, -12.2046, -11.3985, -10.2641, -9.35, -11.9468, -8.4351, -11.9962, -8.8487, -9.9514, -10.6123, -8.6691, -10.6257, -9.5195, -8.8223, -11.3605, -9.0574, -8.6955, -11.7855, -10.227, -8.6185, -9.7172, -10.0339, -9.1517, -11.0859, -9.3312, -10.058, -12.4872, -9.2065, -10.4071, -10.1873, -11.4475, -8.4415, -8.9643, -9.1711, -9.7738, -9.9995, -10.373, -11.5081, -10.1956, -9.9064, -11.4005, -10.7792, -10.95, -9.7796, -11.1355, -9.0476, -7.6042, -10.7293, -9.9167, -9.7618, -9.3777, -0.75652, -0.13591, 0.067927, -0.25417, 1.8666, 0.63716, -0.56981, 0.046187, -1.2997, 0.44614, -0.85485, -1.2186, -0.74361, -0.77894, -0.065551, 0.57335, 0.54017, 2.1176, -0.77681, -0.10282, -0.11297, 0.45785, 0.77368, -1.4843, -0.59048, -0.94922, 0.30645, -0.078336, 1.384, -0.44726, 1.1619, 1.5085, -0.78875, -0.96793, 0.075323, 1.2243, -0.6884, 0.21073, -2.4631, 1.5976, -1.2431, 0.26073, 0.88855, 0.3481, -1.2096, -0.23223, 0.23937, -0.33953, 0.98576, -0.47024
DataItem95, -10.4444, -9.3575, -8.0679, -9.5367, -9.6078, -11.4125, -10.7166, -9.7548, -9.819, -9.6309, -9.9787, -9.6922, -9.6825, -10.3045, -10.718, -10.6157, -10.633, -8.9962, -9.6958, -8.8763, -7.4331, -11.5608, -10.8161, -10.4828, -8.5087, -11.7134, -10.3463, -8.5173, -11.777, -9.7056, -10.1929, -9.1389, -11.2421, -11.3978, -9.5296, -10.3428, -10.7313, -11.7295, -10.7975, -9.2194, -8.8617, -10.3412, -10.555, -8.432, -9.1439, -10.2199, -12.1558, -10.7139, -9.3761, -9.621, -10.0741, -10.5156, -9.9327, -11.7331, -12.457, -8.7653, -11.8611, -7.6338, -10.5816, -11.1151, -9.8252, -9.8708, -10.7219, -10.2548, -9.7225, -10.8632, -10.2462, -10.9663, -9.6442, -12.019, -8.1394, -10.0933, -10.8205, -9.3264, -10.2404, -10.1417, -10.906, -9.679, -8.4763, -9.3028, -11.5381, -9.2699, -9.9063, -9.9713, -10.6991, -11.0121, -9.044, -10.1731, -12.4689, -9.4413, -10.1137, -8.9856, -9.502, -10.6021, -9.5361, -9.5814, -9.002, -9.7499, -10.277, -11.6307, 0.2696, 1.831, 0.51971, -0.12049, -0.45165, -0.52386, -0.93603, 1.7903, 0.7305, 0.23893, 0.9102, 0.74209, 0.74009, -1.8553, 0.20592, 0.16123, 0.06581, -0.70155, 0.12626, -1.9446, 0.24084, 0.45014, -0.4521, 0.11134, 0.78764, 0.67593, -1.855, 1.0463, 1.9287, -1.532, -0.84707, 0.5988, -0.34694, 1.0735, -0.5237, 0.45999, 0.11952, -0.59122, 0.037908, 1.3102, 1.2319, -1.1906, 0.029738, 1.4602, 0.52926, 0.67281, 2.1577, 0.4426, -0.49664, 0.60573
DataItem96, 7.5523, 10.7383, 11.0008, 10.3297, 10.5111, 7.9914, 12.059, 11.6916, 9.4598, 9.6695, 10.5227, 9.7815, 10.3311, 10.285, 9.1537, 9.0971, 10.6601, 9.6644, 8.9643, 10.563, 9.1214, 10.5438, 10.6836, 9.1311, 11.0941, 9.8635, 8.81, 10.5151, 9.3724, 11.01, 10.3832, 10.9638, 9.2866, 9.6515, 11.9501, 9.5064, 10.4796, 8.8442, 8.462, 10.9298, 10.2269, 9.9657, 11.0231, 9.5669, 10.3147, 11.2391, 11.1165, 9.6077, 10.0193, 10.8705, 8.7324, 10.4185, 11.2995, 11.5387, 9.5477, 8.3062, 12.1313, 8.969, 11.0807, 9.5905, 9.2104, 10.3305, 10.4239, 9.22, 10.1215, 10.1541, 9.9207, 10.2649, 10.3681, 8.1784, 8.7856, 10.9671, 10.7919, 9.1811, 11.0045, 10.1326, 9.5884, 10.0965, 10.9201, 11.6311, 9.7625, 9.496, 9.1407, 11.9347, 10.2054, 10.0803, 10.9737, 8.5483, 9.7065, 10.3297, 10.5874, 9.5188, 8.4268, 8.7581, 8.5904, 8.3182, 10.459, 10.5956, 9.8792, 10.0458, 0.94865, -1.3983, 0.52278, -0.91907, 0.093613, -1.02, -1.0941, 0.5889, 0.60001, 0.99732, 0.18287, 0.96079, 0.55474, 1.0827, -0.17559, -1.889, -0.35332, -0.67354, -0.32044, 1.1914, 1.3575, 0.82154, -0.051324, -1.5706, 0.27406, -0.2963, 1.4008, 1.0683, 0.45042, -1.3029, -0.50287, 1.2152, -0.96277, -0.59185, -0.42196, 1.1882, 1.7034, -0.10178, -0.090376, -0.95711, -0.0013849, -0.52864, -0.086272, -0.40702, 1.2907, 1.0293, 0.047891, 0.015152, -0.99203, 0.14865
DataItem97, -10.7591, -10.081, -10.2223, -8.8872, -9.835, -8.829, -10.8222, -11.0188, -12.1463, -10.8689, -8.3868, -10.566, -9.9848, -9.4905, -10.9744, -12.2125, -10.6457, -11.459, -10.5861, -9.0873, -10.6835, -9.6393, -8.6784, -10.9166, -10.5406, -11.3998, -11.1276, -9.6403, -7.8233, -10.139, -9.8936, -9.1731, -10.0423, -9.8462, -11.1306, -10.0884, -11.5482, -10.7064, -11.3161, -10.7832, -9.3949, -9.6888, -9.3845, -10.2591, -9.6768, -12.4512, -9.2495, -10.3207, -9.8295, -11.8725, -9.8907, -8.0195, -8.9764, -8.0642, -8.5449, -10.3393, -8.8328, -10.1386, -10.3933, -11.7647, -8.3477, -11.4139, -11.3045, -9.5605, -10.4369, -10.6437, -9.2688, -10.3946, -11.0019, -10.7318, -9.7638, -11.4768, -11.5892, -9.2006, -10.2737, -9.9455, -10.7952, -10.6522, -10.3045, -8.6111, -11.2327, -9.5354, -11.795, -10.2286, -10.1077, -8.2009, -9.1238, -11.2629, -9.6382, -9.3888, -11.0101, -9.796, -11.0957, -9.628, -8.6611, -9.0902, -11.8852, -11.0207, -10.6656, -9.451, 0.072164, 0.22384, 1.8303, -0.42158, -0.020986, 1.1228, -0.64184, -1.2891, -0.11956, -0.046819, 0.54121, 0.057335, 0.83487, 0.10498, 0.76505, -0.94965, -0.69094, 0.83752, 0.30387, -2.1888, -1.3391, -0.69232, -3.822, -1.1725, 0.31234, -0.51228, 1.7299, -0.92828, 0.011572, 1.2441, -0.17494, 0.30216, -0.34652, -0.13632, 0.64539, -0.82347, -0.84318, 0.21129, -2.0327, 0.70645, -1.7366, -0.42223, -0.36734, -1.7667, 1.028, -0.1676, 1.2521, 0.029551, 1.1863, -1.5589
DataItem98, -0.3956, -0.47257, 0.74149, 0.49496, -0.63945, 0.030115, -0.053187, 0.52464, -2.5984, 1.3295, -1.0601, -0.36208, 2.7159, -0.82256, -1.236, -1.0549, -2.0453, -1.1979, -0.32364, 0.68512, 0.91841, -0.020431, 1.0705, 0.25797, -1.4132, 0.26343, 2.9165, -0.91438, -0.055555, -0.48992, 1.8608, -0.19022, -1.3232, 1.2536, 1.222, 0.083665, -0.44186, -1.3693, 1.7222, 1.8464, -0.35377, -0.049764, -0.04274, 0.26073, -1.2011, -0.90978, 0.79625, -0.7982, -0.37297, -0.78068, -1.4023, -1.262, -0.39838, -0.38144, -0.30539, -0.38905, 0.89322, 0.42743, -1.3325, 1.003, -1.1455, 0.12098, -1.2132, -0.7538, -0.16601, -1.575, 1.2997, -1.026, -0.85306, -0.82537, 0.83257, 1.3202, 1.545, 1.3737, 0.91212, -0.63646, 0.61538, 0.032364, -1.1056, 0.32331, 1.8242, 0.51285, -0.13533, -1.0067, -0.73999, 1.1266, 0.48961, -1.4971, -1.3213, 0.13879, 0.28398, 0.17476, 0.78845, 0.7503, -0.043392, -1.5381, -0.39545, -1.9253, 1.8919, 0.086447, 0.032041, 0.56775, -0.32595, 1.7549, 0.95109, 1.3567, 0.84203, 0.65914, -0.72985, 0.76554, -0.24933, 0.70318, -0.026126, 0.66923, -0.79123, 1.2342, 0.46183, -1.7367, 1.1029, 1.7233, 0.459, 1.7519, -0.12232, -0.50696, 1.4228, -0.013274, -0.37396, 0.01213, -0.73672, -1.5136, 0.70445, 0.6183, 0.45402, -0.32678, -0.40041, -0.4517, -1.2628, 1.1949, 2.1445, -1.1791, 0.32946, 0.36042, 1.6149, 0.63824, 1.7368, 2.0325, -1.3427, 2.3719, -0.51051, 0.7812
DataItem99, 9.8133, 10.6821, 11.3599, 9.9551, 8.8735, 11.0236, 8.9758, 8.8158, 9.4046, 8.412, 10.7449, 9.1156, 11.5223, 10.4445, 8.8215, 9.0629, 10.5321, 10.3199, 8.9227, 11.4895, 9.6603, 9.5252, 8.7747, 9.3279, 9.4347, 10.0993, 9.3263, 10.2206, 9.135, 10.7001, 10.58, 8.3617, 9.2901, 11.057, 10.4624, 10.3399, 10.64, 8.7873, 10.7937, 10.9222, 9.7232, 10.3236, 9.097, 8.4179, 9.3168, 8.7808, 10.117, 8.8251, 11.8513, 9.6987, 10.7164, 9.4355, 9.9964, 8.419, 9.9539, 11.2886, 8.975, 10.7528, 8.5772, 8.8753, 9.9053, 8.2128, 10.5958, 10.4996, 11.1727, 8.6863, 10.8828, 9.3424, 10.1434, 10.2436, 10.8717, 9.2671, 11.4988, 9.2338, 9.4574, 10.5317, 9.8062, 9.7954, 9.4637, 10.3577, 8.6194, 10.1057, 8.8379, 9.1675, 9.8086, 10.0324, 10.2106, 8.8609, 8.8912, 10.3946, 9.9023, 11.5156, 10.8115, 9.8631, 9.8088, 10.5234, 11.3563, 10.505, 10.5445, 8.5163, -1.5116, 0.22706, -2.0316, 1.1694, 1.6357, -0.84835, 0.63309, 0.986, -0.52236, 0.54855, -0.89426, -0.73015, 1.7885, -1.0579, -1.6529, 1.0762, -0.78183, -0.92758, 0.29588, -0.15684, -0.14822, -1.3837, 0.073366, -0.62829, 0.29439, 0.036179, 2.1531, 1.7297, -0.83503, -0.089706, 1.3165, -0.73788, -0.62878, 0.71742, -2.1313, 0.13216, -0.38257, -0.05538, 2.4008, -0.086433, -1.4668, 0.34314, 0.20934, 0.37887, -1.2532, -0.077554, 1.7887, -1.7583, -0.89454, 0.25736
DataItem100, -0.97518, 0.75659, 0.026078, -1.5306, 1.2413, -0.075144, 0.42491, -1.1098, -0.22323, -1.6517, -0.58952, -0.72708, -0.95749, -1.4468, -0.50845, 0.67044, -0.05379, 0.19676, 0.61388, -1.1323, -2.2105, -0.63063, 1.5262, 0.82458, 0.88369, -0.45164, 0.58284, -0.806, 0.35025, -1.2695, -0.4365, -1.4368, -0.022447, 0.30591, -0.72881, -0.36301, -0.47675, -0.64634, 1.9172, -0.7151, -0.58409, 0.94735, 0.19746, 0.80791, 0.34429, -0.59432, 0.12896, -0.40347, -0.055667, -1.1217, 1.0951, 0.12531, -2.4541, -1.6144, -0.74163, 0.47685, 0.86085, -0.34027, 0.20038, -0.76365, 0.1025, 0.64979, -0.30183, 0.15931, 1.0525, -0.45758, -0.13481, -2.5763, 0.11576, 0.41843, 0.053236, -0.29439, -0.71916, 0.053863, -1.1619, -0.58515, 0.97581, 0.096885, -0.055476, -0.9578, 1.2272, -1.5471, -1.3331, -0.64994, 1.6353, -0.81972, -1.2058, 0.64976, -1.8108, -1.6117, 1.8532, -1.3202, -0.70508, -0.096535, -0.091352, 0.21906, -0.79532, -0.69674, -1.3584, -2.5454, -2.2128, -0.11003, 0.39535, 1.7049, 2.2358, -0.078653, 0.91551, 0.0054918, -0.95515, 1.5959, 0.77808, -2.203, 1.2299, -1.5375, -0.24027, -0.33277, 0.53303, -0.34162, -0.62031, 0.71611, -1.6543, 0.64694, -0.89729, 0.74, -0.41126, -2.7033, 1.3359, 0.59452, -1.7273, -0.093731, -2.6874, 1.4836, -1.1819, -0.61121, 0.26199, -1.1877, -0.24927, 0.19279, -1.1105, 1.0245, -0.44824, 0.57959, -0.45954, 0.52088, -0.12705, 0.61244, -1.0092, -0.54894, -0.16302, 0.23813
DataItem101, -0.23296, -0.17029, -1.6388, -1.0399, 0.8198, -0.044125, 0.041283, 0.26301, 1.5643, -0.41563, 0.74248, -2.0723, -0.089904, -0.91126, 0.27329, -2.1394, -0.11705, -0.69258, -0.1036, -0.21486, 0.70925, -0.17639, 1.2576, -1.535, 0.73377, -0.50987, 1.2271, 1.5773, 0.31006, -1.5717, 0.056667, -0.29622, -0.41468, -2.0296, -0.062027, -0.23125, 0.69125, -0.91844, 0.0078105, 0.34694, -0.27901, -0.41532, -0.19162, 0.13246, 1.4274, 0.2776, 0.083723, 0.89395, -1.3158, -0.0056956, 0.7007, 0.13013, -1.858, 2.2197, 0.95779, 1.5779, -0.11866, 0.97072, 0.99012, -0.30711, 0.6441, -0.67393, 1.6182, 0.012064, 0.28507, -1.6009, -0.55227, 1.6719, 1.5715, -0.1422, 0.20958, 1.0446, 0.024624, 0.98261, 0.27991, 0.96271, -0.027926, -1.3568, -1.5694, -0.50578, -1.7084, 1.2835, -0.48045, -0.17948, 0.7075, -0.18085, 0.65626, -1.315, -1.4775, -0.94105, -1.1553, -0.67209, -0.64645, -1.013, 1.1034, -1.572, 1.4051, 1.2209, -0.55418, 0.56473, 0.0026811, -0.87979, 1.3727, 0.40819, 0.16645, 1.3462, 0.75573, 1.1802, 1.4655, 1.6071, -0.17102, 0.38771, 0.34976, 1.0365, -0.1017, 0.37544, -0.016698, 1.0517, -0.26837, -1.1444, 0.12493, 0.2849, 0.22457, 0.9135, 0.55582, -0.92267, 0.50701, -0.52784, -0.56705, -0.36746, -1.3901, 1.1353, -0.42342, -0.74703, -1.1254, -0.37216, 0.45605, 0.26184, 2.0466, -0.11719, 0.58954, -1.3457, -1.0682, 0.087551, -1.0478, 1.1707, 0.27739, -0.48365, 0.020333, 0.57615
DataItem102, 11.0071, 8.6663, 10.1954, 9.8848, 8.3457, 9.486, 9.6082, 9.5347, 9.7411, 9.1085, 9.4084, 10.8121, 10.7029, 10.9746, 9.7856, 10.6927, 9.8782, 9.6, 11.7835, 9.7182, 11.4193, 11.5583, 9.2912, 11.1231, 11.0644, 10.2381, 9.1756, 9.7521, 10.0114, 11.189, 8.5014, 11.5614, 9.533, 9.937, 9.2975, 10.6722, 11.0715, 9.3291, 10.2759, 12.2573, 11.0031, 8.3166, 9.3745, 11.0524, 9.8228, 9.4225, 10.2528, 12.5005, 8.6046, 10.8339, 9.8083, 8.925, 11.8913, 9.3039, 10.1472, 10.4956, 9.9832, 8.7653, 8.5712, 10.9061, 10.772, 8.7532, 10.099, 9.5686, 11.1839, 9.4356, 11.6985, 8.9733, 10.6402, 10.7619, 10.121, 10.5085, 9.3724, 11.5832, 10.4902, 10.7495, 9.5985, 10.9418, 10.0769, 10.2841, 10.7516, 9.8074, 9.8736, 9.4951, 11.3416, 10.4098, 10.3599, 7.8815, 13.2083, 11.3642, 11.1499, 10.2245, 10.1596, 9.8268, 12.4771, 11.7132, 10.8904, 8.8432, 10.7099, 9.8254, 0.95053, -0.52925, 1.4038, -1.571, -1.1661, 1.146, 0.38264, 1.8036, -0.2224, 0.085525, 1.1205, -0.076484, -1.1394, -0.77909, 0.21857, 0.90915, -1.1182, -1.58, 0.50578, 0.93405, -0.0092582, -1.0697, 0.7119, 2.7125, 0.78649, 0.43318, -0.41359, -0.49533, -0.39097, -0.36539, -0.77595, -0.27814, -0.25848, 0.80545, -0.37415, 0.35663, 0.41069, -0.31076, 0.4434, -0.24684, -0.99293, -0.26277, -0.38695, -1.3274, -0.075284, -1.5169, -0.53628, 0.27102, -2.5315, -0.29187
DataItem103, 1.2474, 1.3596, -0.55541, -1.4926, 0.29719, -1.2211, -0.089652, -1.4234, -0.44214, 1.1973, 0.091115, 0.020939, 0.16474, -1.9118, 0.79701, -0.49697, -1.2281, -0.5371, 1.3563, -0.12769, 2.3768, 1.2028, 1.0626, -0.095365, 0.80965, -0.43934, 0.80674, -1.1076, 1.4972, -0.014332, -1.0583, -0.32719, 2.0184, 1.0475, -0.0098169, -0.50443, -0.46773, -0.6645, -0.94804, 0.73658, 0.36237, -2.3817, -0.63782, -0.085379, -0.9847, 0.66672, -0.20198, 1.0288, 0.60075, 0.59584, -0.91018, -1.3856, -0.25672, -0.18816, -0.22964, -0.80597, 0.52402, -2.5905, -0.82603, -0.24601, 0.91201, -0.97284, -1.5198, -0.68773, 0.19033, 0.19615, -2.4126, -0.86633, -1.8852, 0.3737, 0.95228, -0.92634, 2.1968, 0.1369, -1.163, -0.082421, -1.6421, -0.24872, 0.84946, 1.7317, 0.20737, 2.0979, -0.24333, -1.808, -1.331, -1.2182, 0.61431, -0.48604, -0.34518, -0.064609, 0.99198, 0.24439, 0.5536, -0.74526, -0.49863, 1.6784, 0.57789, 0.61066, -0.94921, 0.37829, -1.7502, -1.1453, -0.2032, -0.89281, -0.71591, 0.16513, -0.89376, 2.1406, 0.37105, -1.3924, 1.2819, -1.0641, 1.7962, -0.15781, -0.27347, -0.56141, -3.1676, -2.5736, 1.4969, -0.28371, 0.35155, -1.0596, 0.23663, -0.069767, 0.46697, -1.8131, 1.2469, -0.37127, 1.4942, 0.73639, 0.21442, -0.26612, 0.014872, -0.31789, -0.086691, 0.68183, -0.76226, 0.32835, 3.0567, -0.28061, -0.49396, -0.24602, -0.505, -1.0577, 0.15516, 0.86153, 0.40291, 0.38767, -0.82383, 2.0777
DataItem104, 9.0094, 11.2176, 9.8407, 9.2076, 11.0146, 10.296, 8.183, 10.7315, 9.2569, 10.1884, 10.0781, 9.1478, 10.8026, 8.158, 8.5771, 11.3976, 9.1455, 10.3905, 9.9837, 11.0231, 9.6664, 9.4649, 9.4719, 9.2275, 10.819, 10.9536, 10.7413, 9.31, 9.7275, 9.8548, 10.1427, 10.1007, 8.6298, 10.4597, 9.8414, 10.589, 9.4971, 8.8247, 7.9057, 11.7742, 8.1485, 9.922, 10.593, 10.3991, 7.6208, 8.9481, 10.2388, 9.642, 11.4286, 9.9291, 9.4234, 9.5372, 11.8676, 10.1225, 12.1689, 9.4695, 8.6024, 11.4427, 9.293, 10.1554, 9.6168, 9.2683, 9.3813, 8.928, 10.3873, 9.3114, 10.3008, 9.6221, 12.4165, 10.5674, 9.5808, 9.8473, 10.335, 8.688, 9.2998, 9.7097, 8.7556, 8.8056, 10.3903, 9.0626, 9.4799, 9.173, 10.3217, 9.4922, 9.863, 11.5887, 10.5819, 10.5256, 10.347, 8.4253, 11.3644, 8.4428, 9.7989, 8.8443, 9.7115, 9.9783, 9.7831, 8.9151, 11.5084, 8.7327, 0.1526, 1.62, -0.25807, 1.1695, 0.040198, 0.20686, -0.7322, -0.11349, 0.86807, 0.16167, 0.75388, 1.4032, 2.3452, 0.34819, -0.51727, -0.85451, -1.141, 1.1302, 0.40935, -0.62337, -1.4441, -0.54138, -1.6256, -2.003, 0.24135, -0.73999, 0.63516, -0.10946, -2.0564, -1.2816, 0.62575, -1.0399, 0.19843, 1.6628, -0.72902, -1.0595, 0.33056, -0.26631, 2.0791, 1.7514, -1.4206, 0.50838, 1.5556, -1.2894, 0.42808, 0.27069, 1.3741, 1.1118, -1.6883, 1.7516
